projectname,classification,commenttext
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check if we found an accept-charset attribute on the form
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// ensure old value is not left defined
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// return the absolutePath of the file
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// ensure old value is not left defined
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Fetch some variables
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//+ JMX file attribut names - do not change! //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Only replace default if it is provided
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// we check to see if the proxy host and port are set
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"//get filename or """""
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//Note: match.groups() includes group 0
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/* Note that the filename is also used as a key to the pool (if used)        ** Documents provided in the testplan are not currently pooled, as they may change        *  between samples.        */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// we created the document
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// refname has already been set to the default (if present)
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Must be local content - or not using pool
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// NOTE: responseData encoding is server specific //       Therefore we do byte -> unicode -> byte conversion //       to ensure UTF-8 encoding as required by XPathUtil // convert unicode String -> UTF-8 bytes // $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Number of refName_n variable sets to keep
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// create a temporary file to make sure we always have a file to give to the PostWriter  // Whereever we are or Whatever the current path is.
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Number of refName_n variable sets to keep
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * Test method for 'org.apache.jmeter.protocol.http.sampler.postWriter.sendPostData(URLConnection, HTTPSampler)'     * This method test sending a request which contains both formdata and file content     */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Save the count
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Original match behaviour
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Original match behaviour
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// < 0 means we save all the matches
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// remove any single matches
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// it's not set, lets check if the user passed // proxy host and port from command line"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// it's not set, lets check if the user passed // proxy host and port from command line"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Remove any left-over variables
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// must be a ""here"" document"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * Required to satisfy HTTPSamplerBase Should not be called, as we override     * sample()     */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// We assume the argument value is encoded according to the HTTP spec, i.e. UTF-8"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Remove the group count
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //- JMX file attribut names - do not change!
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// N.B. if the string is not recognised, DEBUG is assumed"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Assume it will fail // ditto $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// How many groups are there?
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// set the response defaults
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// WARNING - could be large
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// API expects null not empty array, see http://docs.oracle.com/javase/6/docs/api/javax/net/ssl/X509KeyManager.html"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// remove the remaining _gn vars
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// if a blank HeaderManager exists, try to // get the SOAPHTTPConnection. After the first // request, there should be a connection object // stored with the cookie header info."
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ $NON-NLS-2$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// check the proxy
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Contains Strings and Integers
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// if use proxy is set, we try to pick up the // proxy host and port from either the text // fields or from JMeterUtil if they were passed // from command line"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// if for some reason the host is blank and the port is // zero, the sampler will fail silently"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// add match as Integer
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// API uses raw types
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Scheme used for slow HTTP sockets. Cannot be set as a default, because must be set on an HttpClient instance."
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON_NLS-1$ // $NON_NLS-1$ // $NON_NLS-1$ // $NON_NLS-1$ // $NON_NLS-1$ // $NON_NLS-1$ // $NON_NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// string is not empty
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.report.writers.PageSummary#isSuccessful()     */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)         * @see org.xml.sax.helpers.DefaultHandler#fatalError(org.xml.sax.SAXParseException)         */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Allow for property not yet being set (probably only applies to Test cases)
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ resource name
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Random match
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase#testEnded()     */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// for request Data
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// save the agent for next time round
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// @see mergeFileProperties // Must be private, as the file list needs special handling // $NON-NLS-1$ // MIMETYPE is kept for backward compatibility with old test plans // $NON-NLS-1$ // FILE_NAME is kept for backward compatibility with old test plans // $NON-NLS-1$"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase#testEnded(java.lang.String)     */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * @see org.apache.jmeter.report.gui.action.Command#getActionNames()     */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Make a internal list of all results to allow reload data with filter or interval
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$         //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Done with the sampling proper.
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.report.writers.PageSummary#pageEnded()     */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Now collect the results into the HTTPSampleResult:
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.report.writers.PageSummary#setSuccessful(boolean)     */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * (non-Javadoc)     *     * @see org.apache.jmeter.testelement.TestStateListener#testEnded(java.lang.String)     */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If we redirected automatically, the URL may have changed"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ resource name
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Store any cookies received in the cookie manager:
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Save cache information
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// by not reading the response // for real, it improves the // performance on slow clients"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// reuse documentation //$NON-NLS-1$ //$NON-NLS-2$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// reponse code doesn't really apply, since // the soap driver doesn't provide a // response code"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set up HTTP scheme override if necessary
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We always want to override the HTTPS scheme
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// RUN MENU //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Accessed from multiple threads
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// can throw IOException
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// perform the sample
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// FILE MENU //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$;
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Needs to be done after execute to pick up all the headers
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// We've finished with the request, so we can add the LocalAddress to it for display"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// HTTP protocol violation, but avoids NPE"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// This sequence is borrowed from: // org.apache.commons.httpclient.protocol.ReflectionSocketFactory.createSocket
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Follow redirects and download page resources if appropriate:
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// pick up headers if failed to execute the request
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Although the spec says UTF-8 should be used for encoding URL parameters, // most browser use ISO-8859-1 for default if encoding is not known. // We use null for contentEncoding, then the url parameters will be added // with the value in the URL, and the ""encode?"" flag set to false"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// protocol://[user:pass@]host:[port]
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// EDIT MENU //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Always create hash because we will always need it
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Allow for null strings
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// No proxy, so don't check proxy fields"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// user-provided keystore // keystore generated by JMeter; single entry
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Lookup key - must agree with all the values used to create the HttpClient.
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set the content encoding
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// One-time init for this client
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// This class is not serialised // The interpreter instance for this class
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// set retry count
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check if the request itself tells us what the encoding is
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Override the defualt schemes as necessary
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// we start to iterate through the elements
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set up proxy details
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// This was the old value that was checked for // $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Use special field ip source address (for pseudo 'ip spoofing')
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Add variables for access to context and variables
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// reset in case was set previously
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Allow the mimetype of the file to control the content type
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ // Set params as a single line // $NON-NLS-1$ // and set as an array //$NON-NLS-1$ //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Overridden by non-TestBean implementations to return the property value instead
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// no need to process further
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// N.B. need to separate protocol from authority otherwise http://server would match https://erver // could use separate fields, but simpler to combine them"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// used when postData is pure xml (eg. an xml-rpc call) or for PUT
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Use format to create number; if it fails, use the default"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// We want to retain insertion order, so LinkedHashMap is necessary"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Method left empty here, but allows subclasses to override"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// and as a string
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// header[0] is not the status line... // $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// no need to specify the port if it is the default
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Get rid of the query and the ?
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Get all the request headers
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// < 0 means we save all the matches
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// No, must be CSV //$NON-NLS-1$"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Helper class so we can generate request data without dumping entire file contents
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// parse other header lines, looking for Content-Length"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// encoding does not really matter here
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// TODO - charset?
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Save the count
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*             * Create a Header Manager to ensure that the browsers headers are             * captured and sent to the server             */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Buffer to hold the post body, except file content"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// independent frame to // allow it to be overlaid // by the main frame //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If a content encoding is specified, we use that as the // encoding of any parameter values"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Save the last valid content length one
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Remove any left-over variables
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Don't try to adjust the host name
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Write the request to our own stream
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// SSL connection
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Create the parts // Add any parameters
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Keep the raw post data
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// no need to process further
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We get the posted bytes using the encoding used to create it
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If a table cell is being edited, we should accept the current value // and stop the editing before adding a new row."
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ this is the default used by HttpClient
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// will be host:port for CONNECT
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Random match
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// it must be a proxied HTTPS request // $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// not multipart // Check if the header manager had a content type header // This allows the user to specify his own content-type for a POST request
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ (Flash Media Manifest)
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If getSendFileAsPostBody returned true, it's sure that file is not null"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Used by GUI
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Next line
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * Constructor for use during startup (intended for non-GUI use) @param name     * of summariser     */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// second, if the tag was a composite tag, // recursively parse its children."
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Next line
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// So we know which button is selected
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// reset
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Skip report packages as implementation is incomplete // Skip report GUI as implementation is incomplete // No, not a work in progress ..."
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We get the posted bytes using the encoding used to create it
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON_NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Test sending data with default encoding
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We just add placeholder text for file content
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If none of the arguments have a name specified, we // just send all the values as the post body"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// get to 'path' part of the URL, preserving schema, auth, host if // present"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Just append all the parameter values, and use that as the post body"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check if we have found a content-length header //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Note: if ""Encoded?"" is not selected, arg.getEncodedValue is equivalent to arg.getValue"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We are displaying an AssertionResult
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"//                ScriptRuntime.call(cx, fun, global, args, global);"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Note: if ""Encoded?"" is not selected, arg.getEncodedValue is equivalent to arg.getValue"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*             * DecimalFormat adds the number to the end of the format if there             * are no formatting characters, so we need a way to prevent this             * from messing up the file name.             *             */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Let StringEntity perform the encoding
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/* * No point doing this on a per-connection basis, as there is currently no way to configure it. * So we leave it to the defaults set up in the SSL Context * */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Look for special Response Length header //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// It is a normal post request, with parameter names and values"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/* The next line looks odd, but proxied HTTP requests look like:         * GET http://www.apache.org/foundation/ HTTP/1.1         * i.e. url starts with ""http:"", not ""/""         * whereas HTTPS proxy requests look like:         * CONNECT www.google.co.uk:443 HTTP/1.1         * followed by         * GET /?gws_rd=cr HTTP/1.1         */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set the content type
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Find the page encoding and possibly encodings for forms in the page // in the response from the web server
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// saved copy of first line for error reports
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Add the parameters
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Use the default encoding for urls
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Needed for HTTPSampler2
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
