projectname,classification,commenttext
argouml,WITHOUT_CLASSIFICATION,// The nodes at the two ends
argouml,WITHOUT_CLASSIFICATION,"// The next if-clause is important for the Deployment-diagram // it detects if the enclosing fig is a component, in this case // the container will be set for the owning Interface"
argouml,WITHOUT_CLASSIFICATION,// The figs for the two end nodes
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.graph.MutableGraphModel#canAddNode(java.lang.Object)     */"
argouml,WITHOUT_CLASSIFICATION,// Link the new dependency in to the ends
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.diagram.ui.UMLDiagram#getLabelName()     */"
argouml,WITHOUT_CLASSIFICATION,/* Side effect: This creates the fig: */
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.ui.UMLModelElementListModel2#isValidElement(Object)     */"
argouml,WITHOUT_CLASSIFICATION,"// by default, do not show extension points:"
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.presentation.Fig#getLineWidth()     */"
argouml,WITHOUT_CLASSIFICATION,/* Use arbitrary dimensions for now. */
argouml,WITHOUT_CLASSIFICATION,/* Now we are sure dm is a State. */
argouml,WITHOUT_CLASSIFICATION,// Get the parent vector first
argouml,WITHOUT_CLASSIFICATION,"/*     * @see tudresden.ocl.check.types.Type#conformsTo(tudresden.ocl.check.types.Type)     */"
argouml,WITHOUT_CLASSIFICATION,// Formula for a is described in the overall class description.
argouml,WITHOUT_CLASSIFICATION,/*(MAssociationEnd)*/
argouml,WITHOUT_CLASSIFICATION,"/* For an ellipse, we can put the box in the middle:  */"
argouml,WITHOUT_CLASSIFICATION,"/* If dm is the top state of the statemachine, then it is              * not supposed to have incoming transitions. */"
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.presentation.Fig#paint(java.awt.Graphics)     */"
argouml,WITHOUT_CLASSIFICATION,// super returns -1 if any of GEFs buttons was hit // (but maybe one of the not-GEF-buttons)
argouml,WITHOUT_CLASSIFICATION,// Make the edge go between nearest points
argouml,WITHOUT_CLASSIFICATION,"// Now we're into processing each specific path // item strategy. // At the moment, we only know PathItemPlacement"
argouml,WITHOUT_CLASSIFICATION,"// Add menu to add an extension point or note. Placed one before last, // so the ""Properties"" entry is always last."
argouml,WITHOUT_CLASSIFICATION,"/*	 * @see javax.swing.table.TableModel#getColumnClass(int)	 */"
argouml,WITHOUT_CLASSIFICATION,"// Modifier menu. Placed one before last, so the ""Properties"" entry is // always last."
argouml,WITHOUT_CLASSIFICATION,// Mutators hold write lock & will deadlock if use is not thread safe
argouml,WITHOUT_CLASSIFICATION,"// Work out the radii of the ellipse, a and b. The top right corner of // the ellipse (Cartesian coordinates, centered on the origin) will be // at (x,y)"
argouml,WITHOUT_CLASSIFICATION,/* Now we are sure dm is a StateVertex. */
argouml,WITHOUT_CLASSIFICATION,"// Result as integers, rounded up. We ensure that the radii are // integers for convenience."
argouml,WITHOUT_CLASSIFICATION,// Only for associations
argouml,WITHOUT_CLASSIFICATION,"/*     * Use the code from the FigCircle, not the one from Fig.     */"
argouml,WITHOUT_CLASSIFICATION,/* end class CrInstanceWithoutClassifier */
argouml,WITHOUT_CLASSIFICATION,"/* Let's register for events from all modelelements         * that change the name or body text:          */"
argouml,WITHOUT_CLASSIFICATION,"// Required for KeyListener interface, but not used"
argouml,WITHOUT_CLASSIFICATION,"/* Register for name changes, added extensionPoints             * and abstract makes the text italic.             * All Figs need to listen to ""remove"", too: */"
argouml,WITHOUT_CLASSIFICATION,/* Now we are sure dm is a Composite State. */
argouml,WITHOUT_CLASSIFICATION,// register for extension points:
argouml,WITHOUT_CLASSIFICATION,/*(MAssociation)*/
argouml,WITHOUT_CLASSIFICATION,"// Set bounds will be called from our superclass constructor before // our constructor has run, so make sure this gets set up if needed."
argouml,WITHOUT_CLASSIFICATION,"// In DeploymentDiagrams the situation is not the // same as in other diagrams only classes, // interfaces and objects can intersect each other // while they are not the EnclosingFig, so you // have to prouve only these elements."
argouml,WITHOUT_CLASSIFICATION,// Set up FigText to hold the condition.
argouml,WITHOUT_CLASSIFICATION,"/*                     * Distribute the extra height over the visible                     * compartments:                     */"
argouml,WITHOUT_CLASSIFICATION,// Join all into a group
argouml,WITHOUT_CLASSIFICATION,"// New style importers don't create diagrams, so we'll do it // based on the list of newElements that they created"
argouml,WITHOUT_CLASSIFICATION,// UML spec for Extend doesn't call for name nor stereotype
argouml,WITHOUT_CLASSIFICATION,"/*     * @see javax.swing.JComponent#setVisible(boolean)     */"
argouml,WITHOUT_CLASSIFICATION,// Make sure the line is dashed
argouml,WITHOUT_CLASSIFICATION,"/*     * @see junit.framework.TestCase#setUp()     */"
argouml,WITHOUT_CLASSIFICATION,/* Set up the property panels for use case diagrams: */
argouml,WITHOUT_CLASSIFICATION,"// If we're using a fixed offset, just add it and return // No collision detection is done in this case"
argouml,WITHOUT_CLASSIFICATION,// The renderer should be a singleton
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.diagram.activity.ui.SelectionActionState#getNewNodeType(int)     */"
argouml,WITHOUT_CLASSIFICATION,"/*     * Allow all Packages and Classifiers..     */"
argouml,WITHOUT_CLASSIFICATION,"// Two points for line segment used to compute slope of path here // NOTE that this is the average slope, not instantaneous, so it will // give screwy results near bends in the path"
argouml,WITHOUT_CLASSIFICATION,/* TRY THE PREDECESSORS */
argouml,WITHOUT_CLASSIFICATION,/*(MCompositeState)*/
argouml,WITHOUT_CLASSIFICATION,// private constructor to enforce singleton
argouml,WITHOUT_CLASSIFICATION,/* end class CrNavFromInterface */
argouml,WITHOUT_CLASSIFICATION,// TODO: This is using the default platform character encoding // specifying an encoding will produce more predictable results
argouml,WITHOUT_CLASSIFICATION,"// cp1252 is often the default, but windows-1252 is the name listed // by Charset.availableCharsets"
argouml,WITHOUT_CLASSIFICATION,// Let the group recalculate its bounds and then tell GEF we've // finished.
argouml,WITHOUT_CLASSIFICATION,"/*     * The clone method that should clone the JGraph with it's contents and     * the toolbar with it's contents. Since both JGraph as the toolbar are     * coming from the GEF framework, cloning them will be hard work and should     * actually not be placed here but in a clone method of the JGraph and the     * Toolbar.     * @see java.lang.Object#clone()     */"
argouml,WITHOUT_CLASSIFICATION,"/* We accept a Package, but not a Model or a Subsystem. */"
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,"/* If we do not exclude a Model here, then dropping the                 * Model on a UseCase diagram causes a package                 * to be drawn. */"
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,// empty list
argouml,WITHOUT_CLASSIFICATION,"/*	 * @see TargetListener#targetSet(TargetEvent)	 */"
argouml,WITHOUT_CLASSIFICATION,// private constructor to enforce singleton
argouml,WITHOUT_CLASSIFICATION,"// Although we register for notification of diagrams being // deleted, we currently depend on the TargetManager to assign // a new target when this happens // When we implement MDI and have our own list of open diagrams // we can ressurect the use of this"
argouml,WITHOUT_CLASSIFICATION,// some convenience methods
argouml,WITHOUT_CLASSIFICATION,// Optimize for the normal case to minimize target changes
argouml,WITHOUT_CLASSIFICATION,"// read until the end section is found, discard // generated content"
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,// Class Table
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.ui.UMLComboBoxModel#isValidElement(Object)     */"
argouml,WITHOUT_CLASSIFICATION,// Select Buttons
argouml,WITHOUT_CLASSIFICATION,// The next AssociationEnd
argouml,WITHOUT_CLASSIFICATION,// Output Directory
argouml,WITHOUT_CLASSIFICATION,"/* No further listeners required in this case - the rest is handled         * by the notationProvider and sub-Figs. */"
argouml,WITHOUT_CLASSIFICATION,// Compile Checkbox
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,// TODO: the last argument (recursive flag) should be a // selectable option
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,"// skip backup files. This is actually a workaround for the // cpp generator, which always creates backup files (it's a // bug)."
argouml,WITHOUT_CLASSIFICATION,"// TODO: The following is carried over from setOwner, but probably // isn't needed //        renderingChanged(); // It does the following (add as needed): //        updateNameText(); //        updateStereotypeText(); //        updateStereotypeIcon(); //        updateBounds(); //        damage();"
argouml,WITHOUT_CLASSIFICATION,// TODO: This is using the default platform character // encoding.  Specifying an encoding will produce more // predictable results
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,// TODO: Get saved default directory // outputDirectoryComboBox.getModel().setSelectedItem(savedDir);
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,// Generate Button --------------------------------------
argouml,WITHOUT_CLASSIFICATION,// Iterate over all the AssociationEnds. We only have a problem if 1) // there is an end connected to an Interface and 2) an end other than // that end is navigable.
argouml,WITHOUT_CLASSIFICATION,// remove trailing /
argouml,WITHOUT_CLASSIFICATION,// container state / composite state
argouml,WITHOUT_CLASSIFICATION,// classify nodes by base path
argouml,WITHOUT_CLASSIFICATION,// End at an Interface? // Navigable other end?
argouml,WITHOUT_CLASSIFICATION,// else ignore
argouml,WITHOUT_CLASSIFICATION,"/* The following is a possible future improvement         * of the modelChanged() function.         * Michiel: Propose not to do this to keep architecture stable. */"
argouml,WITHOUT_CLASSIFICATION,// generate the files
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.presentation.Fig#getLineColor()     */"
argouml,WITHOUT_CLASSIFICATION,// Doesn't really matter what set we use.
argouml,WITHOUT_CLASSIFICATION,// TODO: Changed from UML 1.4
argouml,WITHOUT_CLASSIFICATION,// Show Filechooser to select OutputDirectory
argouml,WITHOUT_CLASSIFICATION,// Only look at Associations
argouml,WITHOUT_CLASSIFICATION,/* end class ClassGenerationDialog */
argouml,WITHOUT_CLASSIFICATION,"/*     * @see javax.swing.filechooser.FileFilter#getDescription()     */"
argouml,WITHOUT_CLASSIFICATION,/* end class TableModelClassChecks */
argouml,WITHOUT_CLASSIFICATION,"/*     * @see javax.swing.filechooser.FileFilter#accept(java.io.File)     */"
argouml,WITHOUT_CLASSIFICATION,/* Try Changing the direction of m7 */
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.presentation.Fig#deleteFromModel()     */"
argouml,WITHOUT_CLASSIFICATION,// ////////////// // TableModel implementation
argouml,WITHOUT_CLASSIFICATION,"// both ends must be classes, otherwise there is nothing to merge"
argouml,WITHOUT_CLASSIFICATION,"//        ArgoEventPump.fireEvent( //                new ArgoImporterEvent(ArgoEventTypes.IMPORTER_ADDED, gen));"
argouml,WITHOUT_CLASSIFICATION,"// TODO: Use per-project undo manager, not global"
argouml,WITHOUT_CLASSIFICATION,// Check if this diagram already exists in the project
