projectname,classification,commenttext
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*JSCFDriverManager.registerJSCFDriver(new GPGDriver());JSCFConnection con = JSCFDriverManager.getConnection(""jscf:gpg:""+pgpItem.get(""path""));*/"
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*		 * builder.append(sslLabel, 3); builder.nextLine();		 *		 * builder.append(disableSSLConnectionRadioButton, 2);		 * builder.nextLine(); builder.append(enableSSLConnectionRadioButton,		 * 2); builder.nextLine();		 * builder.append(enableSTARTTLSExtensionRadioButton, 2);		 * builder.nextLine();		 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// Plain text components don't fire these events
columba-1.4-src,WITHOUT_CLASSIFICATION,/* check for new files in the scripts directory */
columba-1.4-src,WITHOUT_CLASSIFICATION,// get selected folder
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*		 * oldFlags.setRecent(true); oldFlags.setFlagged(true);		 * oldFlags.setExpunged(false);		 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// no match with link tags
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// enable/disable textfield in-dependency of selected criteria
columba-1.4-src,WITHOUT_CLASSIFICATION,// register for configuration changes for the html(enabled/disabled) // state
columba-1.4-src,WITHOUT_CLASSIFICATION,// show all search results
columba-1.4-src,WITHOUT_CLASSIFICATION,"// small icon for menu //		putValue(SMALL_ICON, ImageLoader //				.getSmallImageIcon(""configure_16_mail.png""));"
columba-1.4-src,WITHOUT_CLASSIFICATION,// select search folder
columba-1.4-src,WITHOUT_CLASSIFICATION,// create Command reference
columba-1.4-src,WITHOUT_CLASSIFICATION,// encapsulate bodytext in html-code
columba-1.4-src,WITHOUT_CLASSIFICATION,// get inputstream of this message from folder
columba-1.4-src,WITHOUT_CLASSIFICATION,// view headerlist in message list viewer
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// create filter criteria based on selected type
columba-1.4-src,WITHOUT_CLASSIFICATION,// else set it to 23:59:59.999
columba-1.4-src,WITHOUT_CLASSIFICATION,"//	 header-item"
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*                 * *20031216, karlpeder* Changed handling of dates.                 * Previously columba.date header was used. Now we                 * use the Date header instead                 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// execute custom search
columba-1.4-src,WITHOUT_CLASSIFICATION,// setBorder(selectedBorder);
columba-1.4-src,WITHOUT_CLASSIFICATION,// type-cast here is safe
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*		 * assertEquals(""copied message should be marked as recent"", true, flags		 * .getRecent()); assertEquals(""copied message should be marked as		 * flagged"", true, flags .getFlagged()); assertEquals(""copied message		 * should be marked as not expunged"", false, flags.getExpunged());		 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// set criteria for search folder
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// set source folder UID
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// remove old filters
columba-1.4-src,WITHOUT_CLASSIFICATION,// Synchronize the complete folder
columba-1.4-src,WITHOUT_CLASSIFICATION,// add search to history
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.mail.gui.table.model.TableModelModifier#remove(java.lang.Object[])	 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// get search folder
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// tree selection event
columba-1.4-src,WITHOUT_CLASSIFICATION,// Plain text components don't fire these events
columba-1.4-src,WITHOUT_CLASSIFICATION,// Choice btw. text and html will be based on stored option
columba-1.4-src,WITHOUT_CLASSIFICATION,"// disabled IMAP folder tests as they require connection // to remote IMAP server // setup(suite, new IMAPTstFactory());"
columba-1.4-src,WITHOUT_CLASSIFICATION,// create selection handlers
columba-1.4-src,WITHOUT_CLASSIFICATION,"// the following lines add cut/copy/paste/undo/redo/selectall // actions support using the Columba action objects. // // This means that we only have a single instance of these // specific actions, which is shared by all menuitems and // toolbar buttons."
columba-1.4-src,WITHOUT_CLASSIFICATION,// directly execute search
columba-1.4-src,WITHOUT_CLASSIFICATION,"// Resetting contents buffer. // Assuming that tags either tag content or children, not both. // This is usually the case with XML that is representing // data strucutures in a programming language independant way. // This assumption is not typically valid where XML is being // used in the classical text mark up style where tagging // is used to style content and several styles may overlap // at once."
columba-1.4-src,WITHOUT_CLASSIFICATION,// get currently selected folder
columba-1.4-src,WITHOUT_CLASSIFICATION,// get command reference
columba-1.4-src,WITHOUT_CLASSIFICATION,// if necessary decrypt/verify message
columba-1.4-src,WITHOUT_CLASSIFICATION,// execute command -> use mock object class as worker which does // nothing
columba-1.4-src,WITHOUT_CLASSIFICATION,// model -> view
columba-1.4-src,WITHOUT_CLASSIFICATION,// execute command -> use mock object class as worker which does nothing
columba-1.4-src,WITHOUT_CLASSIFICATION,// public IContentPane getContentPane() { // return this; // }
columba-1.4-src,WITHOUT_CLASSIFICATION,// header = (ColumbaHeader) message.getHeaderInterface();
columba-1.4-src,WITHOUT_CLASSIFICATION,// should never happen
columba-1.4-src,WITHOUT_CLASSIFICATION,"//		 add message ""0.eml"" as inputstream to folder"
columba-1.4-src,WITHOUT_CLASSIFICATION,// Register Alt-Up hotkey for moving up folder when folder tree or // table have focus
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// Register F2 hotkey for renaming folder when the folder tree itself // has focus
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// Register Alt-Down hotkey for moving up folder when folder tree or // table have focus
columba-1.4-src,WITHOUT_CLASSIFICATION,// set flags
columba-1.4-src,WITHOUT_CLASSIFICATION,// folder-based configuration
columba-1.4-src,WITHOUT_CLASSIFICATION,// light gray line every day
columba-1.4-src,WITHOUT_CLASSIFICATION,// simply demonstration of how to change the docking title
columba-1.4-src,WITHOUT_CLASSIFICATION,"//		 add message ""0.eml"" as inputstream to folder"
columba-1.4-src,WITHOUT_CLASSIFICATION,// update message list view title
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*	 * private JTextField textField; private JPanel leftPanel; private	 * JTabbedPane rightPanel; private JButton addButton; private JButton	 * removeButton; private JButton editButton; private JButton upButton;	 * private JButton downButton;	 * 	 * private JFrame frame;	 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// show message content
columba-1.4-src,WITHOUT_CLASSIFICATION,// light gray line every day
columba-1.4-src,WITHOUT_CLASSIFICATION,// update frame title
columba-1.4-src,WITHOUT_CLASSIFICATION,"// close Columba, if composer is only visible frame"
columba-1.4-src,WITHOUT_CLASSIFICATION,// select node
columba-1.4-src,WITHOUT_CLASSIFICATION,// create copy command
columba-1.4-src,WITHOUT_CLASSIFICATION,// is the message marked as draft ?
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,"// bottom.add(c, BorderLayout.CENTER);"
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// get selected row
columba-1.4-src,WITHOUT_CLASSIFICATION,"// return super.getListCellRendererComponent(arg0, arg1, arg2, arg3, // arg4);"
columba-1.4-src,WITHOUT_CLASSIFICATION,// edit message in composer
columba-1.4-src,WITHOUT_CLASSIFICATION,// get inbox-folder from pop3-server preferences
columba-1.4-src,WITHOUT_CLASSIFICATION,// open message in new message-frame
columba-1.4-src,WITHOUT_CLASSIFICATION,"// remember search folder for ""show total results"" action"
columba-1.4-src,WITHOUT_CLASSIFICATION,// mail folder tree
columba-1.4-src,WITHOUT_CLASSIFICATION,// contains headerfields which are to be displayed
columba-1.4-src,WITHOUT_CLASSIFICATION,// message list
columba-1.4-src,WITHOUT_CLASSIFICATION,// FocusManager.getInstance().updateActions();
columba-1.4-src,WITHOUT_CLASSIFICATION,// If we have new messages add them to the headerlist
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// this has to be set by themes //setDividerSize( 5 );
columba-1.4-src,WITHOUT_CLASSIFICATION,// First sort so that Events from one folder stick together
columba-1.4-src,WITHOUT_CLASSIFICATION,// tooltip text
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// overwrite this method
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,"// Process the listeners last to first, notifying // those that are interested in this event"
columba-1.4-src,WITHOUT_CLASSIFICATION,// roll correctly over years
columba-1.4-src,WITHOUT_CLASSIFICATION,//splitPane.setDividerSize(1); //setDividerSize(5);
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// tooltip text
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// small icon for menu
columba-1.4-src,WITHOUT_CLASSIFICATION,"//      add message ""0.eml"" as inputstream to folder"
columba-1.4-src,WITHOUT_CLASSIFICATION,// Guaranteed to return a non-null array
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// Which Bodypart shall be shown? (html/plain)
columba-1.4-src,WITHOUT_CLASSIFICATION,"//		 @author: fdietz never request focus //requestFocus();"
columba-1.4-src,WITHOUT_CLASSIFICATION,// add contact to addressbook
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// short cut key
columba-1.4-src,WITHOUT_CLASSIFICATION,// 
columba-1.4-src,WITHOUT_CLASSIFICATION,// some server have a bogus apop // try user/pass to check if the password is // correct
columba-1.4-src,WITHOUT_CLASSIFICATION,// dark gray line at 12 and 13
columba-1.4-src,WITHOUT_CLASSIFICATION,// we don't need any configuration here
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// new selection
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*		 * l_year = new JLabel(); p1.add(l_year);		 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// pass it along to parent frame
columba-1.4-src,WITHOUT_CLASSIFICATION,// tooltip text
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// notify all interested listeners
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,"// putValue(LARGE_ICON, ImageLoader.getSmallIcon(IconKeys.FOLDER_OPEN));"
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// exit immediately
columba-1.4-src,WITHOUT_CLASSIFICATION,// delete all files in folder
columba-1.4-src,WITHOUT_CLASSIFICATION,// copy selected URL to clipboard as string
columba-1.4-src,WITHOUT_CLASSIFICATION,// save previously selected folder options
columba-1.4-src,WITHOUT_CLASSIFICATION,// create Address from URL
columba-1.4-src,WITHOUT_CLASSIFICATION,// get current message list selection
columba-1.4-src,WITHOUT_CLASSIFICATION,// map to new reference
columba-1.4-src,WITHOUT_CLASSIFICATION,"// Process the listeners last to first, notifying // those that are interested in this event"
columba-1.4-src,WITHOUT_CLASSIFICATION,// create empty value
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// -2 because of the decrement in line 317 // removedLocalUids = localUids.size() - 2 - position;
columba-1.4-src,WITHOUT_CLASSIFICATION,"// disabled IMAP folder tests as they require connection // to remote IMAP server // setup(suite, new IMAPTstFactory());"
columba-1.4-src,WITHOUT_CLASSIFICATION,// old command-specific selection
columba-1.4-src,WITHOUT_CLASSIFICATION,// link.setFont(link.getFont().deriveFont(Font.BOLD));
columba-1.4-src,WITHOUT_CLASSIFICATION,// get selected folder
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// tooltip text
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// login and get # of messages on server
columba-1.4-src,WITHOUT_CLASSIFICATION,// add stream to folder
columba-1.4-src,WITHOUT_CLASSIFICATION,// icons
columba-1.4-src,WITHOUT_CLASSIFICATION,// second row showing the minutes
columba-1.4-src,WITHOUT_CLASSIFICATION,// get selected folder
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// register for status events
columba-1.4-src,WITHOUT_CLASSIFICATION,"// b.append(""Pass&word:"", passwordTextField);"
columba-1.4-src,WITHOUT_CLASSIFICATION,"// ensure that there is an HTML part in the email, otherwise JTextPanel // throws a RuntimeException"
columba-1.4-src,WITHOUT_CLASSIFICATION,"//		 select message in message list"
columba-1.4-src,WITHOUT_CLASSIFICATION,// register for status events
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// JPanel bottom = new JPanel(); // bottom.setBackground(backgroundColor); // // bottom.setLayout(new BorderLayout());
columba-1.4-src,WITHOUT_CLASSIFICATION,// getting current node (under the selection)
columba-1.4-src,WITHOUT_CLASSIFICATION,// this has to be set by themes //splitPane.setDividerSize( 5 );
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,//splitPane.resetToPreferredSizes(); //hideAttachmentViewer();
columba-1.4-src,WITHOUT_CLASSIFICATION,// if the node is not null
columba-1.4-src,WITHOUT_CLASSIFICATION,// Update only if the selection did not change
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// Find missing uids loop
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*           * initialize file observer thread with a reference to our           * beanshellScripts map           */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// show selected message
columba-1.4-src,WITHOUT_CLASSIFICATION,"// Process the listeners last to first, notifying // those that are interested in this event"
columba-1.4-src,WITHOUT_CLASSIFICATION,// set name of organization
columba-1.4-src,WITHOUT_CLASSIFICATION,"// create new search folder, but re-use old search folder"
columba-1.4-src,WITHOUT_CLASSIFICATION,// from email address
columba-1.4-src,WITHOUT_CLASSIFICATION,// add command for execution
columba-1.4-src,WITHOUT_CLASSIFICATION,// create message value
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// fill semantic context
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //recentLabel.setFont(boldFont); //$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// display changes
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //sizeLabel.setFont(boldFont); //$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// get messagecontroller of frame
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// set value
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //totalLabel.setFont(boldFont); //$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// get flags
columba-1.4-src,WITHOUT_CLASSIFICATION,// disable toolbar text
columba-1.4-src,WITHOUT_CLASSIFICATION,// get selected message UID
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// Check if the message still exists // or has been moved by e.g. a filter
columba-1.4-src,WITHOUT_CLASSIFICATION,// Guaranteed to return a non-null array
columba-1.4-src,WITHOUT_CLASSIFICATION,// in case no attachment handler was executed correctly // -> fall back to default handler
columba-1.4-src,WITHOUT_CLASSIFICATION,"/* * Test for boolean equals(Object) */"
columba-1.4-src,WITHOUT_CLASSIFICATION,"// empty line, means new contactcard"
columba-1.4-src,WITHOUT_CLASSIFICATION,// Guaranteed to return a non-null array
columba-1.4-src,WITHOUT_CLASSIFICATION,"// if attachment can't be opened, save it only"
columba-1.4-src,WITHOUT_CLASSIFICATION,// tooltip text
columba-1.4-src,WITHOUT_CLASSIFICATION,// abort if nothing selected
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,"// substitute special characters like: // <,>,&,\t,\n"
columba-1.4-src,WITHOUT_CLASSIFICATION,"// if it is in a table, then we need to insert it at the // selected position."
columba-1.4-src,WITHOUT_CLASSIFICATION,// decode filename
columba-1.4-src,WITHOUT_CLASSIFICATION,"// Process the listeners last to first, notifying // those that are interested in this event"
columba-1.4-src,WITHOUT_CLASSIFICATION,// remove from old mediator's listener list
columba-1.4-src,WITHOUT_CLASSIFICATION,// create string from inputstream
columba-1.4-src,WITHOUT_CLASSIFICATION,// updateBackground();
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// reset progress bar
columba-1.4-src,WITHOUT_CLASSIFICATION,// show context menu
columba-1.4-src,WITHOUT_CLASSIFICATION,// Sanity tests
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,"// rename ""*.part"" file to destination file"
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// add initial messageframe treenode
columba-1.4-src,WITHOUT_CLASSIFICATION,// get pop3 or imap account xml node
columba-1.4-src,WITHOUT_CLASSIFICATION,//      use global table options
columba-1.4-src,WITHOUT_CLASSIFICATION,// show context menu
columba-1.4-src,WITHOUT_CLASSIFICATION,// Choice btw. text and html will be based on stored option
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// create reference to this message
columba-1.4-src,WITHOUT_CLASSIFICATION,// select new item
columba-1.4-src,WITHOUT_CLASSIFICATION,// check if the returned String is has a length != 0
columba-1.4-src,WITHOUT_CLASSIFICATION,"// update(observable, null);"
columba-1.4-src,WITHOUT_CLASSIFICATION,// just show the encrypted raw message
columba-1.4-src,WITHOUT_CLASSIFICATION,// tooltip text
columba-1.4-src,WITHOUT_CLASSIFICATION,//messageController.setAttachmentSelectionReference(local);
columba-1.4-src,WITHOUT_CLASSIFICATION,// !!! Subject: test // create filter configuration // -> check if <Subject> <contains> pattern <test>
columba-1.4-src,WITHOUT_CLASSIFICATION,// return null;
columba-1.4-src,WITHOUT_CLASSIFICATION,// !!! Subject: test // create filter configuration // -> check if <Subject> <contains> pattern <test>
columba-1.4-src,WITHOUT_CLASSIFICATION,// call AbstractFilter to do the tricky part
columba-1.4-src,WITHOUT_CLASSIFICATION,// init configuration
columba-1.4-src,WITHOUT_CLASSIFICATION,// construct new Message from decrypted string
columba-1.4-src,WITHOUT_CLASSIFICATION,"// example: ""columba://org.columba.mail/<folder-id>/<message-id>"""
columba-1.4-src,WITHOUT_CLASSIFICATION,// else we set the body to the i18n String
columba-1.4-src,WITHOUT_CLASSIFICATION,// First sort so that Events from one folder stick together
columba-1.4-src,WITHOUT_CLASSIFICATION,// the first child must be the signed part
columba-1.4-src,WITHOUT_CLASSIFICATION,// add the rest of the original body - and transfer back to body var.
columba-1.4-src,WITHOUT_CLASSIFICATION,// get selected message
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,// the second child must be the pgp-signature
columba-1.4-src,WITHOUT_CLASSIFICATION,// update connection state
columba-1.4-src,WITHOUT_CLASSIFICATION,//layoutComponents(isSpam);
columba-1.4-src,WITHOUT_CLASSIFICATION,"// Determine whether there are 1, 2, or 3 names specified. These names should be separated by spaces //	or commas. If a comma separates the first two names, assume that the last name is specified first,  //	Otherwise, assume the first name is specified first. Middle name is always specified after the first name."
columba-1.4-src,WITHOUT_CLASSIFICATION,// fall back to first account as default
columba-1.4-src,WITHOUT_CLASSIFICATION,// create filter configuration
columba-1.4-src,WITHOUT_CLASSIFICATION,// name of font
columba-1.4-src,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#getStatus(org.columba.mail.folder.imap.IMAPFolder)	 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// parse for email addresses and substite with HTML-code
columba-1.4-src,WITHOUT_CLASSIFICATION,// item and item2 should be two different objects
columba-1.4-src,WITHOUT_CLASSIFICATION,// create filterlist datastructure
columba-1.4-src,WITHOUT_CLASSIFICATION,// check if a single entry is selected
columba-1.4-src,WITHOUT_CLASSIFICATION,// register interest on configuratin changes
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$
columba-1.4-src,WITHOUT_CLASSIFICATION,// Create the closing boundary
columba-1.4-src,WITHOUT_CLASSIFICATION,// Edges of the poly shape
columba-1.4-src,WITHOUT_CLASSIFICATION,// query provider
columba-1.4-src,WITHOUT_CLASSIFICATION,// if we don't use this here - actions like reply would only work // on the // the encrypted message
columba-1.4-src,WITHOUT_CLASSIFICATION,// insert document type decl.
columba-1.4-src,WITHOUT_CLASSIFICATION,"// Reply-To headerfield isn't specified, try to use From instead"
columba-1.4-src,WITHOUT_CLASSIFICATION,// prepend
columba-1.4-src,WITHOUT_CLASSIFICATION,// Reset the selection
columba-1.4-src,WITHOUT_CLASSIFICATION,// cast to Local AbstractMessageFolder is safe here
columba-1.4-src,WITHOUT_CLASSIFICATION,// item and item3 should not be equal
columba-1.4-src,WITHOUT_CLASSIFICATION,"// if size > than 1000 KB, transform to MB"
columba-1.4-src,WITHOUT_CLASSIFICATION,// check if the charset is US-ASCII then there is something wrong // -> switch to UTF-8 and write to log-file
columba-1.4-src,WITHOUT_CLASSIFICATION,// ((CharsetOwnerInterface) mediator).setCharset(charset);
columba-1.4-src,WITHOUT_CLASSIFICATION,// add rest of body until start of </body>
columba-1.4-src,WITHOUT_CLASSIFICATION,//private File file;
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*		 * builder.append(quotedColorCheckBox, quotedColorButton);		 * builder.nextLine();		 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*		 * builder.append(spellLabel, spellButton); builder.nextLine();		 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// get array of source references
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$
columba-1.4-src,WITHOUT_CLASSIFICATION,// create a form builder
columba-1.4-src,WITHOUT_CLASSIFICATION,// add smilies
columba-1.4-src,WITHOUT_CLASSIFICATION,// create a form builder
columba-1.4-src,WITHOUT_CLASSIFICATION,// id = org.columba.example.HelloWorld$HelloWorldPlugin
columba-1.4-src,WITHOUT_CLASSIFICATION,//How to retrieve the mime part's contentID: String contentID = url.getRef(); //initialize stuff here
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see javax.swing.ListCellRenderer#getListCellRendererComponent(javax.swing.JList,	 *      java.lang.Object, int, boolean, boolean)	 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// suggestionsJScrollPane.setPreferredSize(
columba-1.4-src,WITHOUT_CLASSIFICATION,// Does the server support the namespace extension?
columba-1.4-src,WITHOUT_CLASSIFICATION,"// suggestionsJScrollPane.setMinimumSize( new Dimension( 200, 300 ) );"
columba-1.4-src,WITHOUT_CLASSIFICATION,// parse for quotings and color the darkgray
columba-1.4-src,WITHOUT_CLASSIFICATION,// We are done - clear the status message with a delay
columba-1.4-src,WITHOUT_CLASSIFICATION,// Process other users namespaces
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*		ipcHelper.executeCommand(ExternalToolsHelper.getSALearn()				+ "" --no-rebuild --spam --single"");				*/"
columba-1.4-src,WITHOUT_CLASSIFICATION,// get interval value
columba-1.4-src,WITHOUT_CLASSIFICATION,// if 1/3 of all characters are digits
columba-1.4-src,WITHOUT_CLASSIFICATION,"//XmlElement.printNode(e,"""");"
columba-1.4-src,WITHOUT_CLASSIFICATION,// paint right outside border // g2d.setPaint(p1);
columba-1.4-src,WITHOUT_CLASSIFICATION,// Handle special case in which INBOX has a NIL delimiter // -> there might exist a pseudo hierarchy under INBOX+delimiter
columba-1.4-src,WITHOUT_CLASSIFICATION,// get Outbox folder from reference
columba-1.4-src,WITHOUT_CLASSIFICATION,// Get Text for Icon
columba-1.4-src,WITHOUT_CLASSIFICATION,// add this message to frequency database
columba-1.4-src,WITHOUT_CLASSIFICATION,// split the hierarchical name with at the delimiters
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*     * wait for stream threads to die     *     */"
columba-1.4-src,WITHOUT_CLASSIFICATION,//Do nothing
columba-1.4-src,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#search(org.columba.core.filter.FilterRule, org.columba.mail.folder.imap.IMAPFolder)	 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// add filter criteria
columba-1.4-src,WITHOUT_CLASSIFICATION,// init configuration
columba-1.4-src,WITHOUT_CLASSIFICATION,// update headerlist of destination-folder // -> this is necessary to reflect the changes visually // but only do it if the target folder is still in sync!
columba-1.4-src,WITHOUT_CLASSIFICATION,// false if search/replace is currently working
columba-1.4-src,WITHOUT_CLASSIFICATION,// double-click mouse listener
columba-1.4-src,WITHOUT_CLASSIFICATION,// expect a different hashcode from a newly created item...
columba-1.4-src,WITHOUT_CLASSIFICATION,// Display resulting MimeParts
columba-1.4-src,WITHOUT_CLASSIFICATION,"//		 create MH folder // -> use homeDirectory as top-level folder // -> this has to be an absolute path"
columba-1.4-src,WITHOUT_CLASSIFICATION,// set double-click action for attachment viewer
columba-1.4-src,WITHOUT_CLASSIFICATION,// add filter criteria
columba-1.4-src,WITHOUT_CLASSIFICATION,// Register F2 hotkey for renaming folder when the message panel has // focus
columba-1.4-src,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#setFirstLoginAction(org.columba.mail.imap.IFirstLoginAction)	 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// listen for configuration changes
columba-1.4-src,WITHOUT_CLASSIFICATION,// create a form builder
columba-1.4-src,WITHOUT_CLASSIFICATION,// Get Tooltip for Icon
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$//$NON-NLS-2$ //$NON-NLS-1$//$NON-NLS-2$
columba-1.4-src,WITHOUT_CLASSIFICATION,// public JComponent getContentPane() { // JComponent c = super.getContentPane(); // // // // return c; // }
columba-1.4-src,WITHOUT_CLASSIFICATION,// tooltip text
columba-1.4-src,WITHOUT_CLASSIFICATION,// load xml document
columba-1.4-src,WITHOUT_CLASSIFICATION,// ---- titleTextField ----
columba-1.4-src,WITHOUT_CLASSIFICATION,// get message node at selected row
