projectname,classification,commenttext
jruby-1.4.0,DESIGN,"// Let's only generate methods for those the user may actually  // intend to override.  That includes any defined in the current // class, and any ancestors that are also JavaProxyClasses (but none // from any other ancestor classes). Methods defined in mixins will // be considered intentionally overridden, except those from Kernel, // Java, and JavaProxyMethods, as well as Enumerable.  // TODO: may want to exclude other common mixins?"
jruby-1.4.0,DESIGN,// FIXME: I don't like the null checks here
jruby-1.4.0,DESIGN,"// invoke callMethodMissing method directly // TODO: this could be further optimized, since some DSLs hit method_missing pretty hard..."
jruby-1.4.0,DESIGN,// TODO: confirm expected args are IRubyObject (or similar)
jruby-1.4.0,DESIGN,"// TODO this is really ineffient, and potentially a problem everytime anyone require's something. // we should try to make LoadPath a special array object."
jruby-1.4.0,DESIGN,"// if we get here, we found a matching method, use it // TODO: choose narrowest method by continuing to search"
jruby-1.4.0,DESIGN,"/** rb_obj_id     *     * Return the internal id of an object.     *     * FIXME: Should this be renamed to match its ruby name?     */"
jruby-1.4.0,DESIGN,// FIXME: Why was this using a FullFunctionCallbackMethod before that did callSuper?
jruby-1.4.0,DESIGN,"// if body is a rescue node, inspect its pieces separately to avoid it disabling all optz // TODO: this is gross."
jruby-1.4.0,DESIGN,"/*     * Fixme:  This does not have exact same semantics as RubyArray.join, but they     * probably could be consolidated (perhaps as join(args[], sep, doChomp)).     */"
jruby-1.4.0,DESIGN,// lame generics issues: making Segment class static and manually // inserting cache reference to work around various problems generically // referencing methods/vars across classes.
jruby-1.4.0,DESIGN,// FIXME: not very efficient
jruby-1.4.0,DESIGN,// FIXME:  This determine module is in a strange location and should somehow be in block
jruby-1.4.0,DESIGN,// TODO? I think this ends up propagating from normal Java exceptions // sys_fail(openFile.getPath())
jruby-1.4.0,DESIGN,// this seems unlikely to happen unless it's a totally bogus fileno // ...so do we even need to bother trying to create one?
jruby-1.4.0,DESIGN,// TODO: turn off the negative? will return -0.0 in lax mode
jruby-1.4.0,DESIGN,"// TODO: list.subList(from, to).clear() is supposed to clear the sublist from the list. // How can we support this operation?"
jruby-1.4.0,DESIGN,// SSS FIXME: What is the difference between ClassVarAsgnNode & ClassVarDeclNode
jruby-1.4.0,DESIGN,// see note below re: 2-field kludge
jruby-1.4.0,DESIGN,"// We're not setting the provider or anything, but it seems that BouncyCastle does some internal things in its // provider's constructor which require it to be executed in a secure context. // Ideally this hack should be removed. See JRUBY-3919 and this BC bug: //   http://www.bouncycastle.org/jira/browse/BJA-227"
jruby-1.4.0,DESIGN,"// this is a rather ugly hack, but similar to MRI. See hash.c:ruby_setenv and similar in MRI // we search all keys for a case-insensitive match, and use that"
jruby-1.4.0,DESIGN,// TODO: WRONG - get interfaces from class
jruby-1.4.0,DESIGN,"// TODO: Make callCoerced work in block context...then fix downto, step, and upto."
jruby-1.4.0,DESIGN,"// FIXME: the code below is a copy of RubyIO.puts, // and we should avoid copy-paste."
jruby-1.4.0,DESIGN,// install invokedynamic bootstrapper // TODO need to abstract this setup behind another compiler interface
jruby-1.4.0,DESIGN,// FIXME: inefficient; constructing a bignum just for dumping?
jruby-1.4.0,DESIGN,// TODO: Ruby does not seem to care about invalid numeric mode values // I am not sure if ruby overflows here also...
jruby-1.4.0,DESIGN,// FIXME: Obvious issue that not all platforms can display all attributes.  Ugly hacks. // Using generic posix library makes pushing inspect behavior into specific system impls // rather painful.
jruby-1.4.0,DESIGN,// rb_copy_generic_ivar from DUP_SETUP here ...unlikely..
jruby-1.4.0,DESIGN,"// FIXME: this really ought to be in clinit, but it doesn't matter much"
jruby-1.4.0,DESIGN,"// TODO: callback for value would be more efficient, but unlikely to be a big cost (constants are rarely assigned)"
jruby-1.4.0,DESIGN,"// using IOChannel may not be the most performant way, but it's easy."
jruby-1.4.0,DESIGN,// TODO this should entry into error handling somewhere
jruby-1.4.0,DESIGN,// TODO: make this do specific-arity calling
jruby-1.4.0,DESIGN,// FIXME: legal here? may want UnsupportedOperationException
jruby-1.4.0,DESIGN,// FIXME: This is an ugly hack to resolve JRUBY-1381; I'm not proud of it
jruby-1.4.0,DESIGN,"// for visibility checking without requiring frame self // TODO: don't bother passing when fcall or vcall, and adjust callsite appropriately"
jruby-1.4.0,DESIGN,// SSS FIXME: What happens to the add class in this case??
jruby-1.4.0,DESIGN,// SSS FIXME: Is this correct?
jruby-1.4.0,DESIGN,"// FIXME: Big fat hack here, because scope names are expected to be interned strings by the parser"
jruby-1.4.0,DESIGN,// ignore...bean doesn't get registered // TODO: Why does that bother me?
jruby-1.4.0,DESIGN,"// SSS FIXME: Are we guaranteed that we splats dont head to multiple-assignment nodes!  i.e. |*(a,b)|?"
jruby-1.4.0,DESIGN,// TODO: NOT_ALLOCATABLE_ALLOCATOR is probably ok here. Confirm. JRUBY-415
jruby-1.4.0,DESIGN,// TODO: catch exception if constant is already set by other // thread
jruby-1.4.0,DESIGN,// TODO: This version differs from ioctl by checking whether fcntl exists // and raising notimplemented if it doesn't; perhaps no difference for us?
jruby-1.4.0,DESIGN,"// TODO: Implement tty? and isatty.  We have no real capability to // determine this from java, but if we could set tty status, then // we could invoke jruby differently to allow stdin to return true // on this.  This would allow things like cgi.rb to work properly."
jruby-1.4.0,DESIGN,// FIXME: We should be getting this from the runtime rather than assume none? //return runtime.getEncodingService().getEncoding(runtime.getDefaultExternalEncoding());
jruby-1.4.0,DESIGN,// Object#to_a is obsolete.  We match Ruby's hack until to_a goes away.  Then we can  // remove this hack too.
jruby-1.4.0,DESIGN,// end hack
jruby-1.4.0,DESIGN,"// TODO: This isn't an exact port of MRI's pipe behavior, so revisit"
jruby-1.4.0,DESIGN,// TODO: protected methods.  this is going to require a rework of some of the mechanism.
jruby-1.4.0,DESIGN,"// FIXME: This is currently only here because of some problems with IOOutputStream writing to a ""bare"" runtime without a proper scope"
jruby-1.4.0,DESIGN,// TODO: factor this chunk as in MRI/YARV GETASTER
jruby-1.4.0,DESIGN,// FIXME: what should this really be?       assert x instanceof RubyComplex;
jruby-1.4.0,DESIGN,// FIXME: This isn't right for within ensured/rescued code
jruby-1.4.0,DESIGN,"// SSS FIXME: Token can be final for a method -- implying that the token is only for this particular implementation of the method // But, if the mehod is modified, we create a new method object which in turn gets a new token.  What makes sense??  Intuitively, // it seems the first one ... but let us see ... // Current code version token for this method -- can change during execution as methods get redefined!"
jruby-1.4.0,DESIGN,// TODO: It would be nice to throw a better error for this
jruby-1.4.0,DESIGN,// set up a field for the CacheEntry // TODO: make this an array so it's not as much class metadata; similar to AbstractScript stuff
jruby-1.4.0,DESIGN,// TODO: It would be nice to throw a better error for this
jruby-1.4.0,DESIGN,// TODO: newTypeError does not offer enough for ruby error string...
jruby-1.4.0,DESIGN,// SSS FIXME: I added this in.  Is this correct?
jruby-1.4.0,DESIGN,"// upper-case package name // TODO: top-level upper-case package was supported in the previous (Ruby-based) // implementation, so leaving as is.  see note at #getProxyOrPackageUnderPackage // re: future approach below the top-level."
jruby-1.4.0,DESIGN,// TODO: wire into new exception handling mechanism
jruby-1.4.0,DESIGN,// TODO: This is also defined in the MetaClass too...Consolidate somewhere.
jruby-1.4.0,DESIGN,// FIXME: ConstDecl could be two seperate classes (or done differently since constNode and name // never exist at the same time.
jruby-1.4.0,DESIGN,"// TODO: NOT_ALLOCATABLE_ALLOCATOR is probably ok here, since we don't intend for people to monkey with // this type and it can't be marshalled. Confirm. JRUBY-415"
jruby-1.4.0,DESIGN,/* FIXME: finalizer should be dupped here */
jruby-1.4.0,DESIGN,"// TODO: NOT_ALLOCATABLE_ALLOCATOR is probably ok here, since we don't intend for people to monkey with // this type and it can't be marshalled. Confirm. JRUBY-415"
jruby-1.4.0,DESIGN,"// TODO: number formatting here, MRI uses ""%-.10g"", 1.4 API is a must?"
jruby-1.4.0,DESIGN,// TODO: need to get this back into the method signature...now is too late...
jruby-1.4.0,DESIGN,// super calls from proxies must use reflected method // FIXME: possible to make handles do the superclass call?
jruby-1.4.0,DESIGN,"// optional args, so we have IRubyObject[] // TODO: confirm"
jruby-1.4.0,DESIGN,// TODO: better error handling
jruby-1.4.0,DESIGN,// FIXME: not very efficient
jruby-1.4.0,DESIGN,// SSS FIXME: Should this be Operand or CompoundString? // Can it happen that symbols are built out of other than compound strings?   // Or can it happen during optimizations that this becomes a generic operand?
jruby-1.4.0,DESIGN,"// FIXME: We should really not be creating the dynamic scope for the root // of the AST before parsing.  This makes us end up needing to readjust // this dynamic scope coming out of parse (and for local static scopes it // will always happen because of $~ and $_). // FIXME: Because we end up adjusting this after-the-fact, we can't use // any of the specific-size scopes."
jruby-1.4.0,DESIGN,// TODO: wire into new exception handling mechanism
jruby-1.4.0,DESIGN,"// TODO: not sure that we should skip calling join() altogether. // Thread.join() has some implications for Java Memory Model, etc."
jruby-1.4.0,DESIGN,// hack to get right style for input
jruby-1.4.0,DESIGN,// If variables were added then we may need to grow the dynamic scope to match the static // one. // FIXME: Make this so we only need to check this for blockScope != null.  We cannot // currently since we create the DynamicScope for a LocalStaticScope before parse begins. // Refactoring should make this fixable.
jruby-1.4.0,DESIGN,"// SSS FIXME: This method (at least in the context of multiple assignment) is a little weird. // It calls regular to_ary on the object.  But, if it encounters a method_missing, the value // is inserted into an 1-element array! // try ""a,b,c = 1"" first; then define Fixnum.to_ary method and try it again. // Ex: http://gist.github.com/163551"
jruby-1.4.0,DESIGN,// FIXME: potentially could just use ByteList here?
jruby-1.4.0,DESIGN,"// FIXME: This is currently only here because of some problems with IOOutputStream writing to a ""bare"" runtime without a proper scope"
jruby-1.4.0,DESIGN,/* FIXME: Consider fixing node_assign itself rather than single case*/
jruby-1.4.0,DESIGN,// This is perhaps innefficient timewise?  Optimal spacewise
jruby-1.4.0,DESIGN,// end hack
jruby-1.4.0,DESIGN,// ignore; job was cancelled // FIXME: Is this ok?
jruby-1.4.0,DESIGN,// regular division with some default precision // TODO: proper algorithm to set the precision
jruby-1.4.0,DESIGN,// TODO: exec should replace the current process. // This could be possible with JNA. 
jruby-1.4.0,DESIGN,"// Sometimes the value can be retrieved at ""compile time"".  If we succeed, nothing like it!   // We might not .. for the following reasons: // 1. The constant is missing, // 2. The reference is a forward-reference, // 3. The constant's value is only known at run-time on first-access (but, this is runtime, isn't it??) // 4. Our compiler isn't able to right away infer that this is a constant. // // SSS FIXME: // 1. The operand can be a literal array, range, or hash -- hence Operand //    because Array, Range, and Hash derive from Operand and not Constant ... //    Is there a way to fix this impedance mismatch? // 2. It should be possible to handle the forward-reference case by creating a new //    ForwardReference operand and then inform the scope of the forward reference //    which the scope can fix up when the reference gets defined.  At code-gen time, //    if the reference is unresolved, when a value is retrieved for the forward-ref //    and we get a null, we can throw a ConstMissing exception!  Not sure! //"
jruby-1.4.0,DESIGN,"// FIXME: NOT_ALLOCATABLE_ALLOCATOR is probably not right here, since we might // eventually want JavaArray to be marshallable. JRUBY-414"
jruby-1.4.0,DESIGN,/* Workaround for JRUBY-2326 (MRI does not enter this production for some reason)*/
jruby-1.4.0,DESIGN,"// if body is a rescue node, inspect its pieces separately to avoid it disabling all optz // TODO: this is gross."
jruby-1.4.0,DESIGN,// TODO: This is probably BAD...
jruby-1.4.0,DESIGN,"// FIXME: do we really want 'declared' methods?  includes private/protected, and does _not_ // include superclass methods"
jruby-1.4.0,DESIGN,"// FIXME: shouldn't need @__java_ovrd_methods, just query locally defined methods."
jruby-1.4.0,DOCUMENTATION,// FIXME: Document difference between warn and warning (or rename one better)
jruby-1.4.0,DOCUMENTATION,"// Fixme: Only F_SETFL and F_GETFL is current supported // FIXME: Only NONBLOCK flag is supported // FIXME: F_SETFL and F_SETFD are treated as the same thing here.  For the case of dup(fd) we //   should actually have F_SETFL only affect one (it is unclear how well we do, but this TODO //   is here to at least document that we might need to do more work here.  Mostly SETFL is //   for mode changes which should persist across fork() boundaries.  Since JVM has no fork //   this is not a problem for us."
jruby-1.4.0,IMPLEMENTATION,// TODO: call config with scope but no frame
jruby-1.4.0,IMPLEMENTATION,"// TODO: Ruby truncates string to specific size here, but our bytelist should handle this already?"
jruby-1.4.0,IMPLEMENTATION,// TODO: CLONE_SETUP here
jruby-1.4.0,IMPLEMENTATION,// TODO: must override in RubyModule to pick up constants
jruby-1.4.0,IMPLEMENTATION,// TODO: non-strict option
jruby-1.4.0,IMPLEMENTATION,"// TODO: adjust length so it won't fall in the middle  // of a multi-byte character. MRI's sprintf.c uses tables // in a modified version of regex.c, which assume some // particular  encoding for a given installation/application. // (See regex.c#re_mbcinit in ruby-1.8.5-p12)  // // This is only an issue if the user specifies a precision // that causes the string to be truncated. The same issue // would arise taking a substring of a ByteList-backed RubyString."
jruby-1.4.0,IMPLEMENTATION,// FIXME: \r logic needed
jruby-1.4.0,IMPLEMENTATION,// TODO: note lack of command.com support for Win 9x...
jruby-1.4.0,IMPLEMENTATION,// TODO: no need to calculate every time.
jruby-1.4.0,IMPLEMENTATION,"// FIXME: create AttrReaderMethod, AttrWriterMethod, for faster attr access"
jruby-1.4.0,IMPLEMENTATION,// TODO: 3 times calculate the same value below
jruby-1.4.0,IMPLEMENTATION,// TODO: opt for 2 and 3 ?
jruby-1.4.0,IMPLEMENTATION,// FIXME: optimize for cases where we have no false branch
jruby-1.4.0,IMPLEMENTATION,// FIXME: don't use RubyIO for this
jruby-1.4.0,IMPLEMENTATION,// FIXME: after jump is not in here.  Will if ever be? //Label afterJmp = new Label();
jruby-1.4.0,IMPLEMENTATION,// TODO: missing additional logic for dealing with conflicting protected fields.
jruby-1.4.0,IMPLEMENTATION,// TODO: rescan code range ?
jruby-1.4.0,IMPLEMENTATION,//TODO deal with UNC names
jruby-1.4.0,IMPLEMENTATION,// TODO: rescan code range ?
jruby-1.4.0,IMPLEMENTATION,// TODO: pass this in?
jruby-1.4.0,IMPLEMENTATION,// FIXME: missing arity check
jruby-1.4.0,IMPLEMENTATION,"// TODO: warn ""tried to create Proc object without a block"""
jruby-1.4.0,IMPLEMENTATION,// TODO: make threadsafe
jruby-1.4.0,IMPLEMENTATION,"// TODO: port exact behavior from MRI, and move most locking logic into ChannelDescriptor // TODO: for all LOCK_NB cases, return false if they would block"
jruby-1.4.0,IMPLEMENTATION,// TODO: do something here?
jruby-1.4.0,IMPLEMENTATION,"// TODO: pipe handler to be reopened with path and ""w"" mode"
jruby-1.4.0,IMPLEMENTATION,// TODO: check the return value here
jruby-1.4.0,IMPLEMENTATION,// FIXME: When we get JNA3 we need to properly write this to errno.
jruby-1.4.0,IMPLEMENTATION,// TODO: other reserved names?
jruby-1.4.0,IMPLEMENTATION,"// TODO: better detection when path is absolute or not. // If the path isn't absolute, then prepend the current working // directory to the path."
jruby-1.4.0,IMPLEMENTATION,// TODO: deal with varargs
jruby-1.4.0,IMPLEMENTATION,// TODO: must override in RubyModule to pick up constants
jruby-1.4.0,IMPLEMENTATION,// TODO: Store BEGIN and END information into this node
jruby-1.4.0,IMPLEMENTATION,// TODO: ruby locks the string here
jruby-1.4.0,IMPLEMENTATION,// TODO: put these nil guards into tree (bigger than I want to do right now)
jruby-1.4.0,IMPLEMENTATION,"// FIXME: Should we make this work with platform's locale, // or continue hardcoding US?"
jruby-1.4.0,IMPLEMENTATION,// FIXME: Make bodyNode non-null in parser
jruby-1.4.0,IMPLEMENTATION,// FIXME: Pass block down?
jruby-1.4.0,IMPLEMENTATION,// TODO: add trace call?
jruby-1.4.0,IMPLEMENTATION,// TODO: call ruby method
jruby-1.4.0,IMPLEMENTATION,"// TODO: build arg list based on number of args, optionals, etc"
jruby-1.4.0,IMPLEMENTATION,// TODO: check for ascii string
jruby-1.4.0,IMPLEMENTATION,// SSS FIXME: Traverse up the scope hierarchy to find the constant as long as the parent is a static scope
jruby-1.4.0,IMPLEMENTATION,/* xxx shouldn't check if valid option variable */
jruby-1.4.0,IMPLEMENTATION,// SSS FIXME: Should I be returning the operand constructed here?
jruby-1.4.0,IMPLEMENTATION,/* FIXME: arg_concat missing for opt_call_args*/
jruby-1.4.0,IMPLEMENTATION,"// TODO: Add IR instructions for checking method arity! // s.getVariableCompiler().checkMethodArity(required, opt, rest);"
jruby-1.4.0,IMPLEMENTATION,// TODO: Add safety check for taintedness
jruby-1.4.0,IMPLEMENTATION,// FIXME: Ruby 1.9 post args code needs to come here
jruby-1.4.0,IMPLEMENTATION,// TODO: Make sure all appropriate open flags are added to this check.
jruby-1.4.0,IMPLEMENTATION,"// SSS: FIXME: Somewhere here, we need to record information the type of this operand as String"
jruby-1.4.0,IMPLEMENTATION,// XXX: Check if it's appropriate type?
jruby-1.4.0,IMPLEMENTATION,// FIXME: Translate this call below! // s.unwrapPassedBlock();
jruby-1.4.0,IMPLEMENTATION,//subList.clear(); // Sublist is supposed to share same backing store as list...TODO in RubyArray. //assertTrue(list.size() == 1);
jruby-1.4.0,IMPLEMENTATION,"// SSS FIXME: We need to build debug information tracking into the IR in some fashion // So, these methods below would have to have equivalents in IR_Scope implementations."
jruby-1.4.0,IMPLEMENTATION,// FIX replace type() == ... with isInstanceOf(...)
jruby-1.4.0,IMPLEMENTATION,// SSS FIXME: Incomplete!
jruby-1.4.0,IMPLEMENTATION,// TODO: no need to calculate every time.
jruby-1.4.0,IMPLEMENTATION,"// SSS FIXME: Pick one of bytelist or string, or add internal conversion methods to convert to the default representation"
jruby-1.4.0,IMPLEMENTATION,"// TODO: check if too many open files, GC and try again"
jruby-1.4.0,IMPLEMENTATION,"// SSS FIXME: Cannot optimize this without assuming that Range.to_ary method has not redefined. // So for now, return null!"
jruby-1.4.0,IMPLEMENTATION,"// TODO: This and recacheRespondsTo needed to be synchronized for JRUBY-3466, // but this degraded performance nearly 2x. It's still faster than MRI, but // a reanalysis of this code may show a faster way to ensure we're caching // safely."
jruby-1.4.0,IMPLEMENTATION,// SSS FIXME: To be done
jruby-1.4.0,IMPLEMENTATION,/* FIXME: arg_concat logic missing for opt_call_args*/
jruby-1.4.0,IMPLEMENTATION,"//TODO: implement, won't do this now"
jruby-1.4.0,IMPLEMENTATION,// FIXME: Need to detect magic_comment in 1.9 here for encoding
jruby-1.4.0,IMPLEMENTATION,"//TODO: implement, won't do this now"
jruby-1.4.0,IMPLEMENTATION,/* FIXME: We may be intern'ing more than once.*/
jruby-1.4.0,IMPLEMENTATION,// TODO: validate port as numeric
jruby-1.4.0,IMPLEMENTATION,// TODO same zero-length checks as file above
jruby-1.4.0,IMPLEMENTATION,// TODO: this code should really check if a Ruby equals method is implemented or not.
jruby-1.4.0,IMPLEMENTATION,// TODO: Ruby unlocks the string here
jruby-1.4.0,IMPLEMENTATION,"// if not already defined, we add a 'new' that guesses at which signature to use // TODO: just adding first one right now...add in signature-guessing logic"
jruby-1.4.0,IMPLEMENTATION,// FIXME: Make thread pool threads daemons if necessary
jruby-1.4.0,IMPLEMENTATION,// TODO: deal with varargs
jruby-1.4.0,IMPLEMENTATION,/* FIXME: We may be intern'ing more than once.*/
jruby-1.4.0,IMPLEMENTATION,"// filter out any Java primitive names // TODO: should check against all Java reserved names here, not just primitives"
jruby-1.4.0,IMPLEMENTATION,// FIXME: don't use RubyIO for this
jruby-1.4.0,IMPLEMENTATION,// TODO: we can probably release our references to the constantFields // array and static/instance callback hashes at this point. 
jruby-1.4.0,IMPLEMENTATION,// Do not clone cached methods // FIXME: MRI copies all methods here
jruby-1.4.0,IMPLEMENTATION,"// TODO: check safe, taint on incoming string"
jruby-1.4.0,IMPLEMENTATION,/* TODO: MRI is just a when node.  We need this extra logic for IDE consumers (null in casenode statement should be implicit nil)*/
jruby-1.4.0,IMPLEMENTATION,// TODO: Formalize conversion mechanisms between Java and Ruby
jruby-1.4.0,IMPLEMENTATION,//FIXME: When we get JNA3 we need to properly write this to errno.
jruby-1.4.0,IMPLEMENTATION,"// TODO: turn off readable? am I reading this right? // This only seems to be used while duping below, since modes gets // reset to actual modes afterward //fptr->mode &= (m & FMODE_READABLE) ? ~FMODE_READABLE : ~FMODE_WRITABLE;"
jruby-1.4.0,IMPLEMENTATION,"// TODO: Someday, enable."
jruby-1.4.0,IMPLEMENTATION,// Bunch of methods still not implemented
jruby-1.4.0,IMPLEMENTATION,// TODO: make it cross runtime safe by COW or eager copy
jruby-1.4.0,IMPLEMENTATION,// TODO: don't calculate the same value 3 times
jruby-1.4.0,IMPLEMENTATION,// TODO: notify threads waiting on descriptors/IO? probably not...
jruby-1.4.0,IMPLEMENTATION,// FIXME: When we get JNA3 we need to properly write this to errno.
jruby-1.4.0,IMPLEMENTATION,"// FIXME: This needs to happen for lambdas //            args.checkArgCount(runtime, parameters.length);"
jruby-1.4.0,IMPLEMENTATION,// FIXME: add text mode to mode flags
jruby-1.4.0,IMPLEMENTATION,// TODO: Ruby unlocks the string here
jruby-1.4.0,IMPLEMENTATION,// TODO: call ruby method
jruby-1.4.0,IMPLEMENTATION,// FIXME: don't use RubyIO for this
jruby-1.4.0,IMPLEMENTATION,// TODO: Something about pipe buffer length here
jruby-1.4.0,IMPLEMENTATION,// TODO: MRI also can hadle Bignum here
jruby-1.4.0,IMPLEMENTATION,"// TODO: Ruby truncates string to specific size here, but our bytelist should handle this already?"
jruby-1.4.0,IMPLEMENTATION,// TODO: must override in RubyModule to pick up constants
jruby-1.4.0,IMPLEMENTATION,// TODO: handle errors in buffered write by retrying until finished or file is closed
jruby-1.4.0,IMPLEMENTATION,// FIXME: missing arity check
jruby-1.4.0,IMPLEMENTATION,// TODO: must override in RubyModule to pick up constants
jruby-1.4.0,IMPLEMENTATION,// TODO: check the return value here
jruby-1.4.0,IMPLEMENTATION,// TODO: this isn't handling multibyte yet
jruby-1.4.0,IMPLEMENTATION,// TODO: SafeStringValue here
jruby-1.4.0,IMPLEMENTATION,// TODO: no need to calculate every time.
jruby-1.4.0,IMPLEMENTATION,// TODO: This should be something else like a tCHAR
jruby-1.4.0,IMPLEMENTATION,"// FIXME: This needs to happen for lambdas //            args.checkArgCount(runtime, parameters.length);"
jruby-1.4.0,IMPLEMENTATION,// TODO: Ruby re-checks that the buffer string hasn't been modified
jruby-1.4.0,TEST,// ?R  | boolean | True if file is readable by the real uid/gid of the caller // FIXME: Need to implement an readable_real_p in FileTest
jruby-1.4.0,TEST,// ?W  | boolean | True if file1 exists and is writable by the real uid/gid // FIXME: Need to implement an writable_real_p in FileTest
jruby-1.4.0,TEST,// TODO add test methods here. The name must begin with 'test'. For example:
jruby-1.4.0,TEST,"// if the method is extending something, then we have // to test if the handler is initialized..."
jruby-1.4.0,TEST,// TODO make an assert here
jruby-1.4.0,TEST,// TODO: Make into an assert once I get things like blockbodynodes to be implicit nil
jruby-1.4.0,WITHOUT_CLASSIFICATION,// ...and shift the result back to the left (multiply by 10**(abs(scale)))
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// exceptionNext target is for a next that doesn't push a new value, like this one"
jruby-1.4.0,WITHOUT_CLASSIFICATION,// static methods only
jruby-1.4.0,WITHOUT_CLASSIFICATION,// prepare to call class definition method
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// inside a loop, break out of it // go to end of loop, leaving break value on stack"
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// interrupt the target thread in case it's blocking or waiting // WARNING: We no longer interrupt the target thread, since this usually means // interrupting IO and with NIO that means the channel is no longer usable. // We either need a new way to handle waking a target thread that's waiting // on IO, or we need to accept that we can't wake such threads and must wait // for them to complete their operation. //threadImpl.interrupt();"
jruby-1.4.0,WITHOUT_CLASSIFICATION,// ignore // switch
jruby-1.4.0,WITHOUT_CLASSIFICATION,//switch
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// if element count is less than 6, use helper methods"
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// TODO: Ruby logic is somewhat more complicated here, see comments after"
jruby-1.4.0,WITHOUT_CLASSIFICATION,// return last value from execution
jruby-1.4.0,WITHOUT_CLASSIFICATION,// rb_enc_mbclen
jruby-1.4.0,WITHOUT_CLASSIFICATION,// reverse the entire area of the array selected if it's reversed.
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// A place to store that special hiding space that bindings need to implement things like: // eval(""a = 1"", binding); eval(""p a"").  All binding instances must get access to this // hidden shared scope.  We store it here.  This will be null if no binding has yet // been called."
jruby-1.4.0,WITHOUT_CLASSIFICATION,// this is the order in which MRI does these two tests
jruby-1.4.0,WITHOUT_CLASSIFICATION,// // Copy out any buffered bytes //
jruby-1.4.0,WITHOUT_CLASSIFICATION,// restore the original exception
jruby-1.4.0,WITHOUT_CLASSIFICATION,// generate variable writers initialization code
jruby-1.4.0,WITHOUT_CLASSIFICATION,// this is the order in which MRI does these tests
jruby-1.4.0,WITHOUT_CLASSIFICATION,//if the length is not a multiple of 8 //we need to pad the last byte
jruby-1.4.0,WITHOUT_CLASSIFICATION,"//System.err.println("" calculateLength()/str="" + str);"
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// Used by our duck-typification of Proc into interface types, to allow // coercing a simple proc into an interface parameter."
jruby-1.4.0,WITHOUT_CLASSIFICATION,// basically just forcing a TypeError here to match MRI
jruby-1.4.0,WITHOUT_CLASSIFICATION,// Bind 'normal' parameter values to the local scope for this method.
jruby-1.4.0,WITHOUT_CLASSIFICATION,// Args
jruby-1.4.0,WITHOUT_CLASSIFICATION,// CON: popen is a case where I think we should just always shell out.
jruby-1.4.0,WITHOUT_CLASSIFICATION,// end of variable scope
jruby-1.4.0,WITHOUT_CLASSIFICATION,//  '_' in number just ignored
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// MRI 1.8.5-p12 doesn't support 1-char strings, but // YARV 0.4.1 does. I don't think it hurts to include // this; sprintf('%c','a') is nicer than sprintf('%c','a'[0])"
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// &foo are not getting set from somewhere...I want the following assert to be true though //assert variableValues[offset] != null : ""Getting unassigned: "" + staticScope.getVariables()[offset];"
jruby-1.4.0,WITHOUT_CLASSIFICATION,// check arity in the variable-arity version
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// The reason why we need the stream is to be able to invoke available() on it. // STDIN in Java is non-interruptible, non-selectable, and attempt to read // on such stream might lead to thread being blocked without *any* way to unblock it. // That's where available() comes it, so at least we could check whether // anything is available to be read without blocking."
jruby-1.4.0,WITHOUT_CLASSIFICATION,// grab nil for local variables
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// There are two different popular TZ formats: legacy (AST+3:00:00, GMT-3), and // newer one (US/Pacific, America/Los_Angeles). This pattern is to detect // the legacy TZ format in order to convert it to the newer format // understood by Java API."
jruby-1.4.0,WITHOUT_CLASSIFICATION,// Special form of sprintf that returns a RubyString and handles // tainted strings correctly. Version for 1.9.
jruby-1.4.0,WITHOUT_CLASSIFICATION,// no extra args for rest
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// thread context, receiver and original args"
jruby-1.4.0,WITHOUT_CLASSIFICATION,// Prepare a string with the same number of redundant slashes so that  // we easily can prepend it to the result.
jruby-1.4.0,WITHOUT_CLASSIFICATION,// we append an index to ensure two identical method names will not conflict
jruby-1.4.0,WITHOUT_CLASSIFICATION,// element set
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// we have a body, do a full-on method"
jruby-1.4.0,WITHOUT_CLASSIFICATION,// close without removing from finalizers
jruby-1.4.0,WITHOUT_CLASSIFICATION,// Special form of sprintf that returns a RubyString and handles // tainted strings correctly.
jruby-1.4.0,WITHOUT_CLASSIFICATION,// otherwise decrement and possibly close as normal
jruby-1.4.0,WITHOUT_CLASSIFICATION,// last index (+1) accessed by next() // last index (+1) accessed by get()
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// isFoo() => foo, isFoo(*) => foo(*)"
jruby-1.4.0,WITHOUT_CLASSIFICATION,// name
jruby-1.4.0,WITHOUT_CLASSIFICATION,// NoFunctionalitySignalFacade
jruby-1.4.0,WITHOUT_CLASSIFICATION,// logEvery n methods based on configuration
