Unnamed: 0,projectname,classification,Abstract,code,new_code,time,pre_label
694,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Register the file, and read its content: //",no,no,0,no
695,emf-2.4.1,WITHOUT_CLASSIFICATION,// The system time hasn't changed so add some increment of 100s of nanoseconds to guarantee uniqueness. //,no,no,0,no
696,emf-2.4.1,WITHOUT_CLASSIFICATION,// Is stack created ? (will happen if the JET file we're looking at is missing. //,no,no,0,no
697,emf-2.4.1,WITHOUT_CLASSIFICATION,// TR#18 1.2,no,no,0,no
698,emf-2.4.1,WITHOUT_CLASSIFICATION,// ------------------------------------------------------,no,no,0,no
699,emf-2.4.1,WITHOUT_CLASSIFICATION,// Use an alternate if we can't write to this one. //,no,no,0,no
700,emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //,no,no,0,no
701,emf-2.4.1,WITHOUT_CLASSIFICATION,"// The method is not a structural feature, so it's modeled as an operation. //",no,no,0,no
702,emf-2.4.1,WITHOUT_CLASSIFICATION,// ------------------------------------------------------,no,no,0,no
703,emf-2.4.1,WITHOUT_CLASSIFICATION,// Continue with the established base URL.,no,no,0,no
704,emf-2.4.1,WITHOUT_CLASSIFICATION,// Consume the open quote: //,no,no,0,no
705,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Do allow an existing build.properties to be overwritten, since it may have been created as part of an empty EMF project. // Use the existence of a plugin.xml as a guard against overwriting in a project that has already been generated. //",no,no,0,no
706,emf-2.4.1,WITHOUT_CLASSIFICATION,// Restore parser state: //,no,no,0,no
707,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Filter out explicit EObject from super types, except in the Ecore package itself, or if it appears in the @model superTypes. //",no,no,0,no
708,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check for an equal sign: //,no,no,0,no
709,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$,no,no,0,no
710,emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the attribute value: //,no,no,0,no
711,emf-2.4.1,WITHOUT_CLASSIFICATION,// Mark the bound as unspecified so that it won't be considered many // but can nevertheless be recognized as being unspecified and perhaps still be treat as many. //,no,no,0,no
712,emf-2.4.1,WITHOUT_CLASSIFICATION,"// 28 // 29, 30 // 31-37",no,no,0,no
713,emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize created meta-data,no,no,0,no
714,emf-2.4.1,WITHOUT_CLASSIFICATION,// insert line break if there is non-whitespace before end of the line,no,no,0,no
715,emf-2.4.1,WITHOUT_CLASSIFICATION,"//an error  like ""3c[Pad]r"", ""3cdX"", ""3cXd"", ""3cXX"" where X is non data",no,no,0,no
716,emf-2.4.1,WITHOUT_CLASSIFICATION,// Don't do any of the other normally dynamic JETEmitter project processing. //,no,no,0,no
717,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.eclipse.ui.IWorkbenchWindowActionDelegate#dispose()   */",no,no,0,no
718,emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the existing classpath and remove the project root if necessary. // Any new non-duplicate entries will be added to this. //,no,no,0,no
719,emf-2.4.1,WITHOUT_CLASSIFICATION,// Set up the tree viewer. //,no,no,0,no
720,emf-2.4.1,WITHOUT_CLASSIFICATION,// Schema Rec. {Datatypes} - Punctuation  // Pi - initial quote // Pf - final quote,no,no,0,no
721,emf-2.4.1,WITHOUT_CLASSIFICATION,// note: hierarchical -> authority != null,no,no,0,no
722,emf-2.4.1,WITHOUT_CLASSIFICATION,// End of the useBean tag. //,no,no,0,no
723,emf-2.4.1,WITHOUT_CLASSIFICATION,// '::' represents at least one 16-bit group of zeros.,no,no,0,no
724,emf-2.4.1,WITHOUT_CLASSIFICATION,// // EMF.Editor generation //,no,no,0,no
725,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @return the first non-null result returned by a <code>caseXXX</code> call.   * @generated   */",no,no,0,no
726,emf-2.4.1,WITHOUT_CLASSIFICATION,// XMLesque Close tags //,no,no,0,no
727,emf-2.4.1,WITHOUT_CLASSIFICATION,//  Remove any non-Java dependencies from being added. //,no,no,0,no
728,emf-2.4.1,WITHOUT_CLASSIFICATION,// Parse as an attribute=value: //,no,no,0,no
729,emf-2.4.1,WITHOUT_CLASSIFICATION,"// We can create the RemoveCommand for an uncontrol, but we must defer creating an AddCommand // to control until run(), when the user specifies a target resource. //",no,no,0,no
730,emf-2.4.1,WITHOUT_CLASSIFICATION,// // Tests generation //,no,no,0,no
731,emf-2.4.1,WITHOUT_CLASSIFICATION,// while,no,no,0,no
732,emf-2.4.1,WITHOUT_CLASSIFICATION,// Reached EOF: //,no,no,0,no
733,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Resolve relative URI to base URI - see RFC 2396 Section 5.2 // In some cases, it might make more sense to throw an exception // (when scheme is specified is the string spec and the base URI // is also specified, for example), but we're just following the // RFC specifications",no,no,0,no
734,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create annotations // http:///org/eclipse/emf/ecore/util/ExtendedMetaData,no,no,0,no
735,emf-2.4.1,WITHOUT_CLASSIFICATION,// Map to an eClass. //,no,no,0,no
736,emf-2.4.1,WITHOUT_CLASSIFICATION,// Until the encoding can be specified within the template  // we need to assume an encoding capable of working with any character set.,no,no,0,no
737,emf-2.4.1,WITHOUT_CLASSIFICATION,//FB TBD different objects for ecore model!,no,no,0,no
738,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Check end of quote, skip closing quote: //",no,no,0,no
739,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
740,emf-2.4.1,WITHOUT_CLASSIFICATION,/*0590..05FF;*/,no,no,0,no
741,emf-2.4.1,WITHOUT_CLASSIFICATION,// note: absolutePath -> hierarchical,no,no,0,no
742,emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the attribute name: //,no,no,0,no
743,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,no,0,no
744,emf-2.4.1,WITHOUT_CLASSIFICATION,/*0A00..0A7F;*/,no,no,0,no
745,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Attempt to parse authority. If the section is an empty string // this is a valid server based authority, so set the host to this // value.",no,no,0,no
746,emf-2.4.1,WITHOUT_CLASSIFICATION,// Delete the ActionContributionItems with matching action. //,no,no,0,no
747,emf-2.4.1,WITHOUT_CLASSIFICATION,// search backwards starting from character before ':'.,no,no,0,no
748,emf-2.4.1,WITHOUT_CLASSIFICATION,// Set the new variables. //,no,no,0,no
749,emf-2.4.1,WITHOUT_CLASSIFICATION,// Don't remove the adapter if the object is in a different resource  // and that resource (and hence all its contents) are being cross referenced. //,no,no,0,no
750,emf-2.4.1,WITHOUT_CLASSIFICATION,/*0D00..0D7F;*/,no,no,0,no
751,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the second character wasn't ':', in order to be valid, // the remainder of the string must match IPv4Address,  // and we must have read exactly 6 16-bit groups.",no,no,0,no
752,emf-2.4.1,WITHOUT_CLASSIFICATION,// Skip derived features. //,no,no,0,no
753,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no,no,0,no
754,emf-2.4.1,WITHOUT_CLASSIFICATION,"// The include succeeded, so if there is an alternative and we're not skipping, we need to start. //",no,no,0,no
755,emf-2.4.1,WITHOUT_CLASSIFICATION,"// check for authority - RFC 2396 5.2 #4 // if we found a host, then we've got a network path, so we're done",no,no,0,no
756,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$,no,no,0,no
757,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from base class.   */",no,no,0,no
758,emf-2.4.1,WITHOUT_CLASSIFICATION,// Include derived relations only if they won't also come from mixed or a group. //,no,no,0,no
759,emf-2.4.1,WITHOUT_CLASSIFICATION,"// 6f - remove ending ""<segment>/.."" where ""<segment>"" is a // complete path segment",no,no,0,no
760,emf-2.4.1,WITHOUT_CLASSIFICATION,// If this is just a proxy being resolved... //,no,no,0,no
761,emf-2.4.1,WITHOUT_CLASSIFICATION,"// RFC 2396 states that hostnames take the form described in  // RFC 1034 (Section 3) and RFC 1123 (Section 2.1). According // to RFC 1034, hostnames are limited to 255 characters.",no,no,0,no
762,emf-2.4.1,WITHOUT_CLASSIFICATION,// Force the raw type to be resolved so we don't resolve this endlessly. //,no,no,0,no
763,emf-2.4.1,WITHOUT_CLASSIFICATION,// rightmost domain label starting with digit indicates IP address // since top level domain label can only start with an alpha // see RFC 2396 Section 3.2.2,no,no,0,no
764,emf-2.4.1,WITHOUT_CLASSIFICATION,// Update the classifier and hence the raw type as normal. //,no,no,0,no
765,emf-2.4.1,WITHOUT_CLASSIFICATION,// RFC 2732 only allows '[' and ']' to appear in the opaque part.,no,no,0,no
766,emf-2.4.1,WITHOUT_CLASSIFICATION,/*10A0..10FF;*/,no,no,0,no
767,emf-2.4.1,WITHOUT_CLASSIFICATION,// Map to an EClass. //,no,no,0,no
768,emf-2.4.1,WITHOUT_CLASSIFICATION,// The notification for this list is being thrown by the // delegating list //,no,no,0,no
769,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
770,emf-2.4.1,WITHOUT_CLASSIFICATION,// Look for an end-of-comment or end-of-tag: //,no,no,0,no
771,emf-2.4.1,WITHOUT_CLASSIFICATION,"// We've either reached the end of the string, the address ends in // an IPv4 address, or it is invalid. scanHexSequence has already  // made sure that we have the right number of bits. ",no,no,0,no
772,emf-2.4.1,WITHOUT_CLASSIFICATION,// A section is not allowed without a preceding include with alternative. //,no,no,0,no
773,emf-2.4.1,WITHOUT_CLASSIFICATION,"// To encode special characters in anyURI, by using %HH to represent // special ASCII characters: 0x00~0x1F, 0x7F, ' ', '<', '>', etc. // and non-ASCII characters (whose value >= 128).",no,no,0,no
774,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If a newline from the previous character data remains, add a generator for it. //",no,no,0,no
775,emf-2.4.1,WITHOUT_CLASSIFICATION,// // XML Schema anyURI specific information //,no,no,0,no
776,emf-2.4.1,WITHOUT_CLASSIFICATION,"// An expression with more that 931 ""+"" will break Sun and IBM javac compilers. //",no,no,0,no
777,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 11 of value (byte) 33 // Fill 27 of value (byte) -19 // Fill 5 of value (byte) 33 // Fill 3 of value (byte) -19 // Fill 46 of value (byte) 33 // Fill 26 of value (byte) -19 // Fill 5 of value (byte) 33,no,no,0,no
778,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If a newline from the previous character data remains, leave it around to be processed as if it appeared in the included file. //",no,no,0,no
779,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 58 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 11 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 8 of value (byte) -19,no,no,0,no
780,emf-2.4.1,WITHOUT_CLASSIFICATION,"// The include failed, so if there is an alternative, we don't skip it. //",no,no,0,no
781,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 8 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 22 of value (byte) -19,no,no,0,no
782,emf-2.4.1,WITHOUT_CLASSIFICATION,"// At development time, the real factory may not be available. Just return null. //",no,no,0,no
783,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no,no,0,no
784,emf-2.4.1,WITHOUT_CLASSIFICATION,// This pop is safe because a section couldn't have been started without an include that pushed. //,no,no,0,no
785,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.eclipse.emf.codegen.merge.java.facade.FacadeHelper#doConvertToNode(java.lang.Object)   */",no,no,0,no
786,emf-2.4.1,WITHOUT_CLASSIFICATION,/*16A0..16FF;*/,no,no,0,no
787,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Cannot start with a '.', '-', or end with a '-'.",no,no,0,no
788,emf-2.4.1,WITHOUT_CLASSIFICATION,// Process this first. //,no,no,0,no
789,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,no,0,no
790,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore this now //,no,no,0,no
791,emf-2.4.1,WITHOUT_CLASSIFICATION,// Don't overwrite exising file,no,no,0,no
792,emf-2.4.1,WITHOUT_CLASSIFICATION,/*2000..206F;*/,no,no,0,no
793,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */",no,no,0,no
794,emf-2.4.1,WITHOUT_CLASSIFICATION,// Register our directive. //,no,no,0,no
795,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create an import manager for this compilation unit,no,no,0,no
796,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore it if there are multiple comments. //,no,no,0,no
797,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,no,0,no
798,emf-2.4.1,WITHOUT_CLASSIFICATION,/*2190..21FF;*/,no,no,0,no
799,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -19,no,no,0,no
800,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Three arguments are expected: the .xml jControlModel URI, the source java URI, and the target java URI. //",no,no,1572363787,no
801,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no,no,0,no
802,emf-2.4.1,WITHOUT_CLASSIFICATION,/*2500..257F;*/,no,no,0,no
803,emf-2.4.1,WITHOUT_CLASSIFICATION,// Don't overwrite exising file,no,no,0,no
804,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Interprets escaped characters according to Java literal rules, with one // exception: a single \ is taken literally, not as an error.",no,no,0,no
805,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 81 of value (byte) 33 // Fill 3 of value (byte) -19 // Fill 3714 of value (byte) 33,no,no,0,no
806,emf-2.4.1,WITHOUT_CLASSIFICATION,// protected static final EStructuralFeature CONTAINING_FEATURE = new EReferenceImpl(); // protected static final EStructuralFeature CONTAINER = new EReferenceImpl();,no,no,0,no
807,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -19 // Fill 3 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 3 of value (byte) 33 // Fill 3 of value (byte) -19 // Fill 3 of value (byte) 33 // Fill 8 of value (byte) -19,no,no,0,no
808,emf-2.4.1,WITHOUT_CLASSIFICATION,/*2FF0..2FFF;*/,no,no,0,no
809,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 18 of value (byte) 33 // Fill 2 of value (byte) -87,no,no,0,no
810,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * (non-Javadoc)   *    * @see org.eclipse.emf.ecore.util.ExtendedMetaData#getPackage(java.lang.String)   */",no,no,0,no
811,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 21 of value (byte) -87 // Fill 3 of value (byte) 33 // Fill 7 of value (byte) -87,no,no,0,no
812,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Entry entry = new Entry(eObject, CONTAINER); // return (InternalEObject)map.get(entry);",no,no,0,no
813,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,no,0,no
814,emf-2.4.1,WITHOUT_CLASSIFICATION,// },no,no,0,no
815,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 23 of value (byte) -19,no,no,0,no
816,emf-2.4.1,WITHOUT_CLASSIFICATION,// This should never be called. //,no,yes,1572363550,no
817,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -19,no,no,0,no
818,emf-2.4.1,WITHOUT_CLASSIFICATION,// },no,no,0,no
819,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 4 of value (byte) -87 // Fill 7 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 7 of value (byte) 33,no,no,0,no
820,emf-2.4.1,WITHOUT_CLASSIFICATION,/*3190..319F;*/,no,no,0,no
821,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 16 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 6 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 3 of value (byte) -87,no,no,0,no
822,emf-2.4.1,WITHOUT_CLASSIFICATION,// check for valid escape sequence,no,no,0,no
823,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no,no,0,no
824,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there isn't an executable command we should maybe try a link operation, but only if we're allowed and not doing a link. //",no,no,0,no
825,emf-2.4.1,WITHOUT_CLASSIFICATION,// return a correctly sized result,no,no,0,no
826,emf-2.4.1,WITHOUT_CLASSIFICATION,/* EATM getDecoratedAdapterFactory().*/,no,no,1572363679,no
827,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 4 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 8 of value (byte) -19,no,no,0,no
828,emf-2.4.1,WITHOUT_CLASSIFICATION,// check for valid escape sequence,no,no,0,no
829,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -19 // Fill 6 of value (byte) -87,no,no,0,no
830,emf-2.4.1,WITHOUT_CLASSIFICATION,/*A000..A48F;*/,no,no,0,no
831,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 3 of value (byte) 33,no,no,0,no
832,emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the static instance. //,no,no,0,no
833,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Resolve relative URI to base URI - see RFC 2396 Section 5.2 // In some cases, it might make more sense to throw an exception // (when scheme is specified is the string spec and the base URI // is also specified, for example), but we're just following the // RFC specifications",no,no,0,no
834,emf-2.4.1,WITHOUT_CLASSIFICATION,// (,no,no,0,no
835,emf-2.4.1,WITHOUT_CLASSIFICATION,// rightmost domain label starting with digit indicates IP address // since top level domain label can only start with an alpha // see RFC 2396 Section 3.2.2,no,no,0,no
836,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * @deprecated   */",no,no,0,no
837,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.eclipse.emf.ecore.xmi.XMLResource.XMLMap#getFeatures(org.eclipse.emf.ecore.EClass)   */",no,no,0,no
838,emf-2.4.1,WITHOUT_CLASSIFICATION,/*FB50..FDFF;*/,no,no,0,no
839,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 5 of value (byte) -87 // Fill 11 of value (byte) 33 // Fill 84 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 90 of value (byte) -19,no,no,0,no
840,emf-2.4.1,WITHOUT_CLASSIFICATION,// eContainer = newContainer; // eContainerFeatureID = newContainerFeatureID;,no,no,0,no
841,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 7 of value (byte) 33 // Fill 2 of value (byte) -19,no,no,0,no
842,emf-2.4.1,WITHOUT_CLASSIFICATION,// When setting the resource to null we assume that detach has already been called in the resource implementation //,no,no,0,no
843,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
844,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 10 of value (byte) -19,no,no,0,no
845,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -19 // Fill 3 of value (byte) 33 // Fill 4 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 6 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 13 of value (byte) -19 // Fill 5 of value (byte) 33 // Fill 3 of value (byte) -19,no,no,0,no
846,emf-2.4.1,WITHOUT_CLASSIFICATION,// Stop listening to the old one. //,no,no,0,no
847,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.eclipse.emf.ecore.xmi.XMLResource.XMLMap#getInfo(org.eclipse.emf.ecore.ENamedElement)   */",no,no,0,no
848,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore the further-most javadoc //,no,no,0,no
849,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create annotations // http://www.eclipse.org/emf/2002/Ecore,no,no,0,no
850,emf-2.4.1,WITHOUT_CLASSIFICATION,// Try to select the items in the current content viewer of the editor. //,no,no,0,no
851,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,no,0,no
852,emf-2.4.1,WITHOUT_CLASSIFICATION,/*FF00..FFEF;*/,no,no,0,no
853,emf-2.4.1,WITHOUT_CLASSIFICATION,// Get what's left of the segments after trimming the prefix.,no,no,0,no
854,emf-2.4.1,WITHOUT_CLASSIFICATION,/*1D400..1D7FF;*/,no,no,0,no
855,emf-2.4.1,WITHOUT_CLASSIFICATION,// added since this encoding only differs w.r.t. presentation ,no,no,0,no
856,emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //,no,no,0,no
857,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -87 // Fill 6 of value (byte) 33 // Fill 40 of value (byte) -19 // Fill 7379 of value (byte) 33 // Fill 20902 of value (byte) -19 // Fill 3162 of value (byte) 33 // Fill 11172 of value (byte) -19 // Fill 92 of value (byte) 33 // Fill 8190 of value (byte) 33,no,no,0,no
858,emf-2.4.1,WITHOUT_CLASSIFICATION,"// <p>A valid opaque part must be non-null and non-empty. It may contain // any allowed URI characters, but its first character may not be // <code>/</code> ",no,no,0,no
859,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Attempt to parse authority. If the section is an empty string // this is a valid server based authority, so set the host to this // value.",no,no,0,no
860,emf-2.4.1,WITHOUT_CLASSIFICATION,// Start listening to the new one. //,no,no,0,no
861,emf-2.4.1,WITHOUT_CLASSIFICATION,// Add ASCII Letters and ASCII Hex Numbers,no,no,0,no
862,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create the source and target JDOMs. //,no,no,0,no
863,emf-2.4.1,WITHOUT_CLASSIFICATION,"/** * <!-- begin-user-doc --> * The <b>Switch</b> for the model's inheritance hierarchy. * It supports the call {@link #doSwitch(EObject) doSwitch(object)}  * to invoke the <code>caseXXX</code> method for each class of the model, * starting with the actual class of the object  * and proceeding up the inheritance hierarchy * until a non-null result is returned,  * which is the result of the switch. * <!-- end-user-doc --> * @see org.eclipse.emf.edit.tree.TreePackage * @generated */",no,no,0,no
864,emf-2.4.1,WITHOUT_CLASSIFICATION,"//ADD THOSE MANUALLY //F0000..FFFFD; ""Private Use"", //100000..10FFFD; ""Private Use"" //FFF0..FFFD; ""Specials"", ",no,no,0,no
865,emf-2.4.1,WITHOUT_CLASSIFICATION,// Neither 'scheme:' or 'scheme:#fragment' are valid URIs.,no,no,0,no
866,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a pattern dictionary for each. //,no,no,0,no
867,emf-2.4.1,WITHOUT_CLASSIFICATION,// note: segments.length > 0 -> hierarchical,no,no,0,no
868,emf-2.4.1,WITHOUT_CLASSIFICATION,// Compute the offset in the sequence of bit patterns for this feature ID // and then get the bit pattern at that index. //,no,no,0,no
869,emf-2.4.1,WITHOUT_CLASSIFICATION,"// check to see if this is the current doc - RFC 2396 5.2 #2 // note that this is slightly different from the RFC spec in that // we don't include the check for query string being null // - this handles cases where the urispec is just a query // string or a fragment (e.g. ""?y"" or ""#s"") - // see <http://www.ics.uci.edu/~fielding/url/test1.html> which // identified this as a bug in the RFC",no,no,0,no
870,emf-2.4.1,WITHOUT_CLASSIFICATION,//  We expect this failure when running stand-alone //,no,no,0,no
871,emf-2.4.1,WITHOUT_CLASSIFICATION,// use a stack to accumulate segments,no,no,0,no
872,emf-2.4.1,WITHOUT_CLASSIFICATION,// Compute the index within that bit pattern for this feature ID // and fetch that bit at that index. //,no,no,0,no
873,emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize classes and features; add operations and parameters //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-2$,no,no,0,no
874,emf-2.4.1,WITHOUT_CLASSIFICATION,"// For isSet, we only need to check the bit and return -1 when the bit is 0. //",no,no,0,no
875,emf-2.4.1,WITHOUT_CLASSIFICATION,// return a correctly sized result,no,no,0,no
876,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the value index set, there's no index to return. //",no,no,0,no
877,emf-2.4.1,WITHOUT_CLASSIFICATION,// Empty statement.,no,no,0,no
878,emf-2.4.1,WITHOUT_CLASSIFICATION,"//return value != null && value.length() != 0 && //  value.charAt(0) != SEGMENT_SEPARATOR && //  validate(value, URIC_HI, URIC_LO, true, true);",no,no,0,no
879,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,no,0,no
880,emf-2.4.1,WITHOUT_CLASSIFICATION,// This just notifies those things that are affected by the selection. //,no,no,0,no
881,emf-2.4.1,WITHOUT_CLASSIFICATION,// no validation needed since all components are from existing URIs,no,no,0,no
882,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the result is not a proxy, cache it. //",no,no,0,no
883,emf-2.4.1,WITHOUT_CLASSIFICATION,// Server based authority.,no,no,0,no
884,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create the command stack that will notify this editor as commands are executed. //,no,no,0,no
885,emf-2.4.1,WITHOUT_CLASSIFICATION,// can check against path characters because the set // is the same except for '/' which we've already excluded.,no,no,0,no
886,emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize all the fields from the command parameter. //,no,no,0,no
887,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Check that port is well formed if it exists. // REVISIT: There's no restriction on port value ranges, but // perform the same check as in setPort to be consistent. Pass // in a string to this method instead of an integer.",no,no,0,no
888,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */",no,no,0,no
889,emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize classes and features; add operations and parameters,no,no,0,no
890,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */",no,no,0,no
891,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * (non-Javadoc)   *    * @see org.eclipse.jface.window.Window#close()   */",no,no,0,no
892,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */",no,no,0,no
893,emf-2.4.1,WITHOUT_CLASSIFICATION,"// IPv6 addresses are 128-bit, so there can be at most eight sections.",no,no,0,no
894,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */",no,no,0,no
895,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * All Eclipse-dependent operations are delegated to this class. This pattern avoids any runtime failure due to   * missing dependencies in the stand-alone case.   */",no,no,0,no
896,emf-2.4.1,WITHOUT_CLASSIFICATION,// Mark meta-data to indicate it can't be changed,no,no,0,no
897,emf-2.4.1,WITHOUT_CLASSIFICATION,"//return value != null && validate(value, SEGMENT_CHAR_HI, SEGMENT_CHAR_LO, true, true);",no,no,0,no
898,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */",no,no,0,no
899,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.eclipse.emf.codegen.merge.java.facade.FacadeHelper#insertSibling(org.eclipse.emf.codegen.merge.java.facade.JNode, org.eclipse.emf.codegen.merge.java.facade.JNode, boolean)   */",no,no,0,no
