Document Title,Abstract,Year,PDF Link,label,code,time
,// i18n[dataTypeString.newlines=Show newlines as \\n within cells],,,unknown,no,0
,// length,,,unknown,no,0
,// check box for whether to do any limiting of the data read during initial table load,,,unknown,no,0
,/* set up the controls */,,,unknown,no,0
,"/* there can be only one default in truth, but the model allows more than one. */",,,unknown,no,0
,"// check box for whether to show newlines as ""\n"" for in-cell display",,,unknown,no,0
,// This slash stuff is a ...,,,unknown,no,0
,"/* there can be only one PK in truth, but the model allows more than one. */",,,unknown,no,0
,// check box for whether to use LONGVARCHAR in WHERE clause // (Oracle does not allow that type in WHERE clause),,,unknown,no,0
,"// check box for whether to show newlines as ""\n"" for in-cell display",,,unknown,no,0
,/* register as a listener for mouse events */,,,unknown,no,0
,// catalog // schema // tableName // columnName // keySequence // pkName,,,unknown,no,0
,"/*	 * File IO related functions	 */",,,unknown,no,0
,"// check box for whether to show newlines as ""\n"" for in-cell display",,,unknown,no,0
,"/*		 * File IO related functions		 */",,,unknown,no,0
,// Ignore,,,unknown,no,0
,// Guaranteed to be non-null.,,,unknown,no,0
,//classes.add(((CacheEntry)it.next())._objClass);,,,unknown,no,0
,// During assignable checks many classes can't be loaded but don't cause problems // either. So we just issue an info.,,,unknown,no,0
,"// for string, just send the text to the output file",,,unknown,no,0
,"// Do not use Axion's bigint data type. // I get the following exception in my test: // org.axiondb.AxionException: // Invalid value ""3074478078827346"" for column // (BIGINT_TYPE_TABLE).BIGINT_COLUMN, expected numeric(20,10) : // data exception: numeric value out of range // Can someone please tell me why Axion expects big integers to be limited // to 20 precision and 10 scale?(Integers should have scale == 0, right?) // So an Axion bigint is limited to just 20 digits to the left of the // decimal point. // TODO: consider filing a bug report against Axion build M3. // 38 is the maximum precision for Axion's numeric type.",,,unknown,no,0
,/* DB2 needs to reorg table after changing nullabolity */,,,unknown,no,0
,// Empty.,,,unknown,no,0
,"// UPDATE t SET a = (SELECT a FROM t2 WHERE t.b = t2.b); //		String templateStr =  //			""UPDATE $destTableName$ SET $columnName$ = "" + //			""(SELECT $columnName$ FROM $sourceTableName$ "" + //			""WHERE $sourceTableName$.$whereColumnName$ = $destTableName$.$whereColumnValue$""; //		StringTemplate st = new StringTemplate(templateStr);",,,unknown,no,0
,// data must fit into the column's max size,,,unknown,no,0
,// Span across two columns,,,unknown,no,0
,"//		return get().getProperty(""mrj.version"") != null;",,,unknown,no,0
,"/*		 * Property change control panel		 */",,,unknown,no,0
,// Empty.,,,unknown,no,0
,"// no default in DB.  If nullable, use null.",,,unknown,no,0
,// Guaranteed to be non-null.,,,unknown,no,0
,// Lazily create the event.,,,unknown,no,0
,// We look backwards,,,unknown,no,0
,//	private static final StringManager s_stringMgr = //		StringManagerFactory.getStringManager(TableCopyCommand.class);,,,unknown,no,0
,// ------------------------------------------------------------------------,,,unknown,no,0
,// this will skip blank lines,,,unknown,no,0
,"/*		 * GUI components - need to be here because they need to be		 * accessible from the event handlers to alter each other's state.		 */",,,unknown,no,0
,// right,,,unknown,no,0
,"// At least one version of PostgreSQL through the JDBC/ODBC // bridge returns an empty result set for the list of table // types. Another version of PostgreSQL returns 6 entries // of ""SYSTEM TABLE"" (which we have already filtered back to one).",,,unknown,no,0
,// All sheets and cells added. Now write out the workbook,,,unknown,no,0
,// Should there me a Max Number of threads?,,,unknown,no,0
,// trim the table name in case of HADB,,,unknown,no,0
,// Do Nothing,,,unknown,no,0
,// ////////////////////////////////////////////////////////////,,,unknown,no,0
,// must not quote column names,,,unknown,no,0
,/* --- TABLE SCRIPTING PANEL ---------------------------------------------- */,,,unknown,no,0
,// stored procedures and functions have that dangling ;version thing.,,,unknown,no,0
,// mockApplication,,,unknown,no,0
,/* add users to the role. */,,,unknown,no,0
,// break;,,,unknown,no,0
,// Removed for copy SQL,,,unknown,no,0
,// Do Nothing,,,unknown,no,0
,// trim the column name in case of HADB,,,unknown,no,0
,"/*public boolean isCellEditable(int rowIndex, int columnIndex) {        return (columnIndex == 0);    }*/",,,unknown,no,0
,"// coll.add(new CreateTableAction(app, _resources, this));",,,unknown,no,0
,// i18n[MysqlPlugin.title=MySQL],,,unknown,no,0
,// get the values from the controls and set them in the static properties,,,unknown,no,0
,"// final IObjectTreeAPI api = Compat.getIObjectTreeAPI(session, this);",,,unknown,no,0
,// trim the column name in case of HADB,,,unknown,no,0
,// ------------------------------------------------------------------------,,,unknown,no,0
,// Tabs to add to the database node.,,,unknown,no,0
,// Tab to add to view nodes.,,,unknown,no,0
,// get the values from the controls and set them in the static properties,,,unknown,no,0
,//i18n[ColumnDetailsDialog.columnNameLabel=Column Name: ],,,unknown,no,0
,// Restore the paths,,,unknown,no,0
,// now drop the first,,,unknown,no,0
,// Only close the statement if SQLException - otherwise it has to // remain open until the ResultSet is read through by the caller.,,,unknown,no,0
,// i18n[MysqlPlugin.showViewSource=Show view source],,,unknown,no,0
,//			_msgSplit.setDividerLocation(0.9d); //			_msgSplit.setResizeWeight(1.0);,,,unknown,no,0
,/* -- Attribute accessors -- */,,,unknown,no,0
,"//dbNameDialectMap.put(""DB2/390"", db2390Dialect); //dbNameDialectMap.put(""DB2/400"", db2400Dialect);",,,unknown,no,0
,// Save off selections so that selection/focus can be restored  // later.,,,unknown,no,0
,/* -- Path-component accessors -- */,,,unknown,no,0
,/* IDataTypeComponent interface methods */,,,unknown,no,0
,/* -- File operations -- */,,,unknown,no,0
,/* -- Filesystem interface -- */,,,unknown,no,0
,// CopyTableListener interface methods,,,unknown,no,0
,"// / <summary> // / How much usable data has been read into the stream, // / which will not always be as long as Buffer.Length. // / </summary>",,,unknown,no,0
,// this flag is used as a loop exit condition // during parsing,,,unknown,no,0
,// Only for restoring from XML etc.,,,unknown,no,0
,// No,,,unknown,no,0
,"// check box for whether to show newlines as ""\n"" for in-cell display",,,unknown,no,0
,"// tell the underlying data model to stop forcing edit mode and return to the // mode specified in the session parameters, // which includes telling the GUI to rebuild itself",,,unknown,no,0
,// visible (gui) // ------------------------------------------------------------------------,,,unknown,no,0
,"/*		TableModel tm = 		    new DefaultTableModel(new String [] { ""Table"", ""Column"" }, 4) {		        private static final long serialVersionUID = -8826914717673025881L;				        public boolean isCellEditable(int rowIndex, int columnIndex) {		            return false;		        }		};		*/",,,unknown,no,0
,// Yes ,,,unknown,no,0
,"//String sql = ""A'''' sss ;  GO ;; GO'""; //String sql = ""A\n--x\n--y\n/*\nB""; //String sql = ""GO GO"";",,,unknown,no,0
,// Only close the statement if SQLException - otherwise it has to // remain open until the ResultSet is read through by the caller.,,,unknown,no,0
,// handle cross-connection between fields,,,unknown,no,0
,// Tabs to add to the database node.,,,unknown,no,0
,// ------------------------------------------------------------------------,,,unknown,no,0
,// this column cannot be used in a WHERE clause,,,unknown,no,0
,// i18n[mssql.scriptingOptions=Table Scripting Options],,,unknown,no,0
,// view,,,unknown,no,0
,// defines the opening angle of the arrow (not rad or so but something fancy),,,unknown,no,0
,//            case ISA_SLASH: //               state = INIT; //               return SQLTokenContext.MINUS;,,,unknown,no,0
,// Tests for creating a tempfile with a filename shorter than 3 // characters.,,,unknown,no,0
,// Column 0 // Row 0,,,unknown,no,0
,// printing set,,,unknown,no,0
,// keep track of the last letter because we need // it for several key decisions,,,unknown,no,0
,// can only happen for ESCAPE_MODE_BACKSLASH,,,unknown,no,0
,// read qualified,,,unknown,no,0
,// Labels,,,unknown,no,0
,// i18n[TriggerDetailsTab.hint=Display trigger details],,,unknown,no,0
,// return the processed header data for this column,,,unknown,no,0
,// Test data used in a few places below,,,unknown,no,0
,// i18n[mysql.lengtSet=Length/Set],,,unknown,no,0
,// check to see if we have read the header record yet,,,unknown,no,0
,// i18n[mysql.createAdd=Add],,,unknown,no,0
,// The following gives // java.sql.SQLException: Conversion to character stream failed,,,unknown,no,0
,"// we encountered a column with no data, so // just send the end column",,,unknown,no,0
,"// if there are duplicate header names, we will save the last one",,,unknown,no,0
,// end else,,,unknown,no,0
,// keep track of the last letter because we need // it for several key decisions,,,unknown,no,0
,"// do nothing, this will trim leading whitespace // for both text qualified columns and non",,,unknown,no,0
,"// if no more data could be found, set flag stating that // the end of the data was found",,,unknown,no,0
,"// for hasMoreData to ever be false, all data would have had to // have been // copied to the raw buffer",,,unknown,no,0
,// i18n[mysql.msgTableCreated=Table {0} created],,,unknown,no,0
,// must be called before setting startedColumn = false,,,unknown,no,0
,// holder array needs to grow to be able to hold another column,,,unknown,no,0
,// Name of the preferences files,,,unknown,no,0
,// Create column list,,,unknown,no,0
,// default behavior if no DataType object is to use the // DefaultColumnRenderer with no modification.,,,unknown,no,0
,// private DBUtils dbUtils;,,,unknown,no,0
,// grab the current letter as a char,,,unknown,no,0
,// this will skip blank lines,,,unknown,no,0
,"// create a mapping of names if we have supertable info, since // we need to find the ITableInfo again for re-ordering.",,,unknown,no,0
,// Scale,,,unknown,no,0
,/* logging mechanism for errors */,,,unknown,no,0
,// Regression test for HARMONY-382,,,unknown,no,0
,"// by default, it is not running.",,,unknown,no,0
,// int precision,,,unknown,no,0
,// Delete all old temporary files,,,unknown,no,0
,// This should just produce an error message.,,,unknown,no,0
,// i18n[graph.zoom=Zoom],,,unknown,no,0
,//i18n[ColumnDetailsDialog.columnNameTootTip={0} does not  //support altering column name],,,unknown,no,0
,// Length,,,unknown,no,0
,// Type list,,,unknown,no,0
,"//"" a read """,,,unknown,no,0
,// Precision,,,unknown,no,0
,// grab the current letter as a char,,,unknown,no,0
,// Empty.,,,unknown,no,0
,// loop over the data stream until the end of data is found // or the end of the record is found,,,unknown,no,0
,// Default value,,,unknown,no,0
,// check to see if we've already found the end of data,,,unknown,no,0
,// Nullable,,,unknown,no,0
,// Comment,,,unknown,no,0
,// Appending internationalized labels with optional components ------------,,,unknown,no,0
,// MySQL disallows quoted column identifiers.,,,unknown,no,0
,// use headersHolder.Length here in case headers is null,,,unknown,no,0
,"/*		 * File IO related functions		 */",,,unknown,no,0
,"// Informix: when no database is given in the connect url, then no table types are returned.  The  // catalog can be changed which will select a database, but by that time it is too late.",,,unknown,no,0
,// default behavior: toString,,,unknown,no,0
,"/*	 * Operations for Text and in-cell work	 */",,,unknown,no,0
,"// there was no data type object, so this data type is unknown // to squirrel and thus cannot be edited.	",,,unknown,no,0
,// Load plugin preferences.,,,unknown,no,0
,"// no default in DB.  If nullable, use null.",,,unknown,no,0
,// execute java process,,,unknown,no,0
,"/*	 * @see BaseDataSetViewerDestination#allRowsAdded()	 */",,,unknown,no,0
,// Show a warning dialog and let the user confirm it.,,,unknown,no,0
,/* try it as a long in case the database driver didn't correctly identify an unsigned field */,,,unknown,no,0
,// Set the attributes for the fields in the class FieldDetails,,,unknown,no,0
,// i18n[mysql.btCancel=Cancel],,,unknown,no,0
,// Enable/Disable actions that require open session frames.,,,unknown,no,0
,// we have an appropriate data type object,,,unknown,no,0
,"/*	 * Operations for Popup work.	 */",,,unknown,no,0
,// Remove the Fields added to the list,,,unknown,no,0
,// break;,,,unknown,no,0
,// Has to be done directly on the main frame because of racing condition at start up. //_aliasesListWindow.nowVisible(false);,,,unknown,no,0
,// Reset the checkbox selected index false when fieldname gains focus,,,unknown,no,0
,//i18n[ImportTableDataCommand.ioErrorOccured=An error occured while reading import file data.],,,unknown,no,0
,// Default Operation,,,unknown,no,0
,// Instance Creation ****************************************************,,,unknown,no,0
,// we have an appropriate data type object,,,unknown,no,0
,"// Always use ""to"" column name since name changes happen first",,,unknown,no,0
,// wait for errThread to start,,,unknown,no,0
,"// no object, so do not assume binary editing will work",,,unknown,no,0
,// first make sure that user's last input has been included // (It is too easy for user to enter data and forget to click // on another field to force it to be set.),,,unknown,no,0
,// i18n[ImportFileDialog.suggestColumns=Suggest columns (find matching columns)],,,unknown,no,0
,//	/** Logger for this class. */ //	private final static ILogger s_log = //		LoggerController.createLogger(AlterTableCommand.class);,,,unknown,no,0
,"// i18n[ImportDataIntoTableExecutor.wrongFormat=Imported column has not the required format.\nLine is: {0}, column is: {1}]",,,unknown,no,0
,// Display the field attributes when selected in the list,,,unknown,no,0
,"// default - if we do not know the data type, then we cannot re-read it",,,unknown,no,0
,// these are static instead of final so they can be changed in unit test // isn't visible outside this class and is only accessed once during // CsvReader construction,,,unknown,no,0
,"/*	 * @see BaseDataSetViewerDestination#allRowsAdded()	 */",,,unknown,no,0
,"/*	 * @see IDataSetViewer#getRowCount()	 */",,,unknown,no,0
,// checkbox for read/not-read on table load,,,unknown,no,0
,"// put the data into the DB and the on-screen JTable. // If there was a failure, do not make this form // go away since the user may be able to fix the problem // by changing the data.",,,unknown,no,0
,// Appending Separators ---------------------------------------------------,,,unknown,no,0
,"/*	 * First we have the methods for in-cell and Text-table operations	 */",,,unknown,no,0
,"/*	 * @see IDataSetViewer#getRowCount()	 */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDriver#setWebSiteUrl(java.lang.String)     */",,,unknown,no,0
,//FA_xxx,,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#getDriverName()     */",,,unknown,no,0
,"// We have done everything we can prior to this point // to ensure that the the file is accessible, but it is // still possible that an existing file was removed // at a bad moment.  Also, the compiler insists that we // put this in a try statement",,,unknown,no,0
,// ASCII/ANSI escape,,,unknown,no,0
,// break;,,,unknown,no,0
,"//setPreferredSize(new Dimension(400, 400));",,,unknown,no,0
,// end else,,,unknown,no,0
,// having these as publicly accessible members will prevent // the overhead of the method call that exists on properties,,,unknown,no,0
,// make sure to clear the flag for next // run of the loop,,,unknown,no,0
,// i18n[Application.error.loaddatatypeprops=Unable to load DataType Properties selections from // persistant storage.],,,unknown,no,0
,//i18n[ImportTableDataCommand.settingsDialogTitle=Import file settings],,,unknown,no,0
,"/*	 * @see BaseDataSetViewerDestination#getRow(row)	 */",,,unknown,no,0
,// create the threads,,,unknown,no,0
,// ALTER TABLE $tableName$ DROP CONSTRAINT $constraintName$,,,unknown,no,0
,// ----------------------------------------------------,,,unknown,no,0
,"/*	 * @see BaseDataSetViewerDestination#addRow(Object[])	 */",,,unknown,no,0
,"// get parameters previously set by user, or set default values // set to use the Java default",,,unknown,no,0
,// flag for whether to use the default Java format (true) // or the Locale-dependent format (false),,,unknown,no,0
,//utilUnderTest = ;,,,unknown,no,0
,// this function returns the resulting process from the exec,,,unknown,no,0
,// Should at least bind the tablename to a bind var in the SQL,,,unknown,no,0
,// Mock Objects,,,unknown,no,0
,// Java6 types // ROWID // NVARCHAR // NCHAR // LONGNVARCHAR // NCLOB // SQLXML,,,unknown,no,0
,// Making sure that the directory does not exist.,,,unknown,no,0
,/* local expectations */,,,unknown,no,0
,// Makes sure that the last name is always in top of the list.,,,unknown,no,0
,// Making sure that the directory does not exist.,,,unknown,no,0
,"// ""CREATE $unique$ $storageOption$ INDEX $indexName$ "" + // ""ON $tableName$ ( $columnName; separator=\"",\""$ )"";",,,unknown,no,0
,// invalid file URIs // not // hierarchical // not file scheme // not absolute // non empty authority // non empty query // non empty fragment,,,unknown,no,0
,/* local expectations */,,,unknown,no,0
,// Regression test for HARMONY-382,,,unknown,no,0
,// Checking to make sure the correct files were are listed in the // array.,,,unknown,no,0
,// Null tests ,,,unknown,no,0
,// Tests to see if the correct prefix was used to create the // tempfiles.,,,unknown,no,0
,// remove old name list from map,,,unknown,no,0
,/* Mock objects */,,,unknown,no,0
,// Making sure that the directory does not exist.,,,unknown,no,0
,// alter table FKTESTCHILDTABLE add CONSTRAINT foo_const UNIQUE (MYID),,,unknown,no,0
,//private DatabaseMetaData mockGenericDialectDBMetaData = mockHelper.createMock(DatabaseMetaData.class);,,,unknown,no,0
,// Handle list of column names,,,unknown,no,0
,// Tests for creating a tempfile with a filename shorter than 3 // characters.,,,unknown,no,0
,"// Old test left behind ""garbage files"" so this time it creates a // directory that is guaranteed not to already exist (and deletes it // afterward.)",,,unknown,no,0
,// Code Completion has been done within Code Completion. // and relaunch completion popup.  ,,,unknown,no,0
,// end of inner class,,,unknown,no,0
,// Data,,,unknown,no,0
,// ALTER TABLE $tableName$ DROP CONSTRAINT $constraintName$,,,unknown,no,0
,// extract column names from text area,,,unknown,no,0
,// //////////////////////////////////////////////////////////////////////////////,,,unknown,no,0
,// Check for identifier,,,unknown,no,0
,// Formatting,,,unknown,no,0
,// GOOD - Converting a URL to a file this way is fine when the file path contains spaces,,,unknown,no,0
,// Test for trying to create a file in a directory that does not // exist.,,,unknown,no,0
,"// ""DROP SEQUENCE $sequenceName$ $cascade$"";",,,unknown,no,0
,// This column is created in the create script abd unused unless testing DB2,,,unknown,no,0
,// Try to create a file in a directory that does not exist,,,unknown,no,0
,// First check aliases,,,unknown,no,0
,// Null tests,,,unknown,no,0
,"//		coll.add(new ScriptProcedureAction(app, _resources, this, _userSettingsFolder)); //		coll.add(new RefreshRepositoryAction(app, _resources, this, _userSettingsFolder));",,,unknown,no,0
,// We don't yet have the need to discriminate by version.,,,unknown,no,0
,// Folder within plugins folder that belongs to this // plugin.,,,unknown,no,0
,// a valid File URI,,,unknown,no,0
,// figure out which column the user clicked on // so we can pass in the right column description,,,unknown,no,0
,// CompletionInfos are still loading,,,unknown,no,0
,// For example Postgres returns table names as datatypes. // In those cases this prevents to have the table names twice.,,,unknown,no,0
,"// ""DROP VIEW $viewName$"";",,,unknown,no,0
,// CompletionInfos are still loading,,,unknown,no,0
,// catalog // schema // tableName // columnName // dataType; 1 == CHAR // typeName // columnSize // decimalDigits // radix // isNullAllowed // defaultValue // isNullable,,,unknown,no,0
,// cascade constraint clauses,,,unknown,no,0
,//	  _table.requestFocus();,,,unknown,no,0
,// ///////////////////////////////////////////////////////////////////////////////////////,,,unknown,no,0
,"// expect(backupFile.getAbsolutePath()).andReturn(""mockBackupFrameworkJarFile"");",,,unknown,no,0
,//		mockResultSet = mockHelper.createMock(ResultSet.class);		,,,unknown,no,0
,"// cleanup and standardize the name, and add it to the map",,,unknown,no,0
,"// Assert is flawed because canWrite does not work. // assertTrue(""File f1 Is Set To ReadOnly."" , f1.canWrite());",,,unknown,no,0
,// end of inner class,,,unknown,no,0
,// i18n[codeCompletion.prefixConfig.deleteSelRows=Delete selected rows],,,unknown,no,0
,// Test for when long directory/file names in Windows,,,unknown,no,0
,//Set the boolean value when the user selects b/w structure and data,,,unknown,no,0
,//DefaultListModel listModel = (DefaultListModel) listFields.getModel();,,,unknown,no,0
,// Finding a non-existent directory to create.,,,unknown,no,0
,//chFields = new JCheckBox[colNames.length];,,,unknown,no,0
,"//String path = ""/downloads/"";",,,unknown,no,0
,// DROP INDEX indexName [ CASCADE ] [ ON <tableName> ];,,,unknown,no,0
,// Just a Test,,,unknown,no,0
,// flag for whether we have already loaded the properties or not,,,unknown,no,0
,// NOI18N,,,unknown,no,0
,"/*	 * The following is used in both cell and popup operations.	 */",,,unknown,no,0
,// i18n[codecompletion.prefs.table.udfWithoutParams=UDF without params],,,unknown,no,0
,"// views will depend on tables, so drop them first",,,unknown,no,0
,"/*         * @see MouseMotionListener#mouseDragged(MouseEvent)         */",,,unknown,no,0
,// i18n[codeCompletion.globalFunctCompltion=If there is no matching prefix configuration functions should complete like:],,,unknown,no,0
,// These are not used,,,unknown,no,0
,// Do Nothing,,,unknown,no,0
,// Column name,,,unknown,no,0
,// Dialect list,,,unknown,no,0
,// i18n[codeCompletion.prefixConfig.newRow=Add new row],,,unknown,no,0
,// expected;,,,unknown,no,0
,// this will be our working buffer to hold data chunks // read in from the data file,,,unknown,no,0
,// this holds all the values for switches that the user is allowed to set,,,unknown,no,0
,"/* map of DBMS-specific registered data handlers.	 * The key is a string of the form:	 *   <SQL type as a string>:<SQL type name>	 * and the value is a factory that can create instances of DBMS-specific	 * DataTypeComponets.	 */",,,unknown,no,0
,// Table name,,,unknown,no,0
,// i18n[mysql.sureDropping=Are you sure?],,,unknown,no,0
,// Regression for HARMONY-2674,,,unknown,no,0
,"// if we get here, then everything worked correctly, so // tell user that data was put into file. // This is different from the Import strategy // because the user may not know the name of the file // that was used if they selected the automatic temp file // operation, or they may not know what directory the file // was actually put into, so this tells them the full file path.",,,unknown,no,0
,// IMessageHandler messageHandler = getEasyMockMessageHandler();,,,unknown,no,0
,// Can't happen,,,unknown,no,0
,// Test create an illegal file,,,unknown,no,0
,// Only remove the frame if the entire session is not closing,,,unknown,no,0
,// canWrite only returns if the file exists so cannot be fully tested.,,,unknown,no,0
,"// field is not nullable, so create a reasonable default value",,,unknown,no,0
,// Add an item to the Windows menu for this window and // store the menu item back in the internal frame.,,,unknown,no,0
,// Lazily create the event.,,,unknown,no,0
,//i18n[ColumnDetailsDialog.tableNameLabel=Table Name: ],,,unknown,no,0
,// Adds a foreign key constraint to the source table for the new column.,,,unknown,no,0
,// Add context menu items to the object tree's view and procedure nodes.,,,unknown,no,0
,//add(new DropSelectedTablesAction(_app));,,,unknown,no,0
,// two columns to represent a Primary key in the pktest table,,,unknown,no,0
,// i18n[mysql.createTableComm=Create Table...],,,unknown,no,0
,// clear public column values for current line,,,unknown,no,0
,// remove the function name,,,unknown,no,0
,"//new TestCompletionFunction(),",,,unknown,no,0
,// Has to be done directly on the main frame because of racing condition at start up. //_aliasesListWindow.nowVisible(true);,,,unknown,no,0
,// Needed for example on PostgreSQL,,,unknown,no,0
,// NOI18N,,,unknown,no,0
,//private JCheckBox[] chFields;,,,unknown,no,0
,//Set the list disabled if allfields of table are to be copied,,,unknown,no,0
,// Execute the SQL command in the SQL tab and then display the SQL tab.,,,unknown,no,0
,// i18n[HelpViewerWindow.squirrel=SQuirreL],,,unknown,no,0
,// mockDatabaseObjectInfo,,,unknown,no,0
,// Install DB2JCCExceptionFormatter iff we're using the JCC driver,,,unknown,no,0
,// Increases component width by 40 pixels,,,unknown,no,0
,// The SessionManager is global to SQuirreL. // If we don't remove the listeners the // Session won't get Garbeage Collected.,,,unknown,no,0
,//To change body of implemented methods use File | Settings | File Templates.,,,unknown,no,0
,// we are at the last one in the list,,,unknown,no,0
,//	private boolean _currentLineHighlighting = true;,,,unknown,no,0
,"/*        * Append the new tables to the new array, starting at the end of the        * original        */",,,unknown,no,0
,// set dialog,,,unknown,no,0
,/* Handle squirrel-sql.jar and documentation archive carefully - they live at the top */,,,unknown,no,0
,//TreeNode Interface,,,unknown,no,0
,// this is expected,,,unknown,no,0
,// non-delete when null => clear field and add text,,,unknown,no,0
,//i18n[explainplanexecuter.cardinality=Cardinality],,,unknown,no,0
,//i18n[explainplanexecuter.bytes=Bytes],,,unknown,no,0
,//i8n[syntax.abrevNewLineNote=Use \n in corrections for line break. Note: Bookmarks are more powerful than abreviations.],,,unknown,no,0
,// _logContentsTxt.setEditable(false);,,,unknown,no,0
,// ignore,,,unknown,no,0
,//To change body of implemented methods use File | Settings | File Templates.,,,unknown,no,0
,// Do nothing,,,unknown,no,0
,// Do nothing,,,unknown,no,0
,"/*		 * Only reformat SQLWarning:		 */",,,unknown,no,0
,// i18n[SchemaInfo.loadingSchemas=Loading schemas],,,unknown,no,0
,// i18n[DumpSessionAction.success=Session successfuly dumped to: {0}],,,unknown,no,0
,// i18n[SchemaInfo.loadingFunctions=Loading functions],,,unknown,no,0
,"// Process the listeners last to first, notifying // those that are interested in this event",,,unknown,no,0
,// Guaranteed to return a non-null array,,,unknown,no,0
,/* set up the controls */,,,unknown,no,0
,"// Process the listeners last to first, notifying // those that are interested in this event",,,unknown,no,0
,//To change body of implemented methods use File | Settings | File Templates.,,,unknown,no,0
,// Expected,,,unknown,no,0
,// user.home/.squirrel-sql/plugins,,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsTableCorrelationNames()	 */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getGlobalPreferencePanels()     */",,,unknown,no,0
,// put this into the data array,,,unknown,no,0
,// read rs input stream write to file output stream,,,unknown,no,0
,// make sure we are starting clean,,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsSubqueriesInExists()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsUnion()	 */",,,unknown,no,0
,"/*     * Now the functions for the Popup-related operations.     */",,,unknown,no,0
,// i18n[sqlbookmark.btnOk=OK],,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsTransactionIsolationLevel(int)	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsSubqueriesInQuantifieds()	 */",,,unknown,no,0
,// GWG format check code follows...,,,unknown,no,0
,// If the user wants the primary key copied and the source session // isn't Axion (Axion throws SQLException for getPrimaryKeys()),,,unknown,no,0
,// Do nothing,,,unknown,no,0
,// data // ------------------------------------------------------------------------,,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#usesLocalFiles()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#updatesAreDetected(int)	 */",,,unknown,no,0
,"// the parse did not find XML, or it was mal-formed",,,unknown,no,0
,"/* (non-Javadoc)         * @see net.sourceforge.squirrel_sql.client.session.mainpanel.IMainPanelTab#getTitle()         */",,,unknown,no,0
,"/* (non-Javadoc)         * @see java.lang.Comparable#compareTo(java.lang.Object)         */",,,unknown,no,0
,"/* (non-Javadoc)         * @see net.sourceforge.squirrel_sql.client.session.mainpanel.IMainPanelTab#getHint()         */",,,unknown,no,0
,"/* (non-Javadoc)         * @see net.sourceforge.squirrel_sql.client.session.mainpanel.IMainPanelTab#getComponent()         */",,,unknown,no,0
,// Note: SessionInternalFrame and SQLinternalFrame should never provide // a ToolsPopupAccessor. Their Tools Popup ist configured in the SyntaxPlugin class // with standard Actions from ActionCollection.,,,unknown,no,0
,// Without this the split moves when the window is resized.,,,unknown,no,0
,"/*, IHasName*/",,,unknown,no,0
,"// Process the listeners last to first, notifying // those that are interested in this event",,,unknown,no,0
,"// Process the listeners last to first, notifying // those that are interested in this event",,,unknown,no,0
,//	      JScrollPane jscrollpane1 = new JScrollPane();,,,unknown,no,0
,//throws IOException,,,unknown,no,0
,// Need a directory that exists,,,unknown,no,0
,// this is expected,,,unknown,no,0
,"//, true, true, true, true);",,,unknown,no,0
,// this is expected,,,unknown,no,0
,// this is expected,,,unknown,no,0
,// Data,,,unknown,no,0
,// Guaranteed to return a non-null array,,,unknown,no,0
,// i18n[oracle.explainPlan=Explain Plan],,,unknown,no,0
,//i18n[WhereClausePanel.valueLabel=Value]            ,,,unknown,no,0
,// Skip the artifact if it is identical to the one that is already installed,,,unknown,no,0
,// use the DateFormat to parse,,,unknown,no,0
,// i18n[oracle.Seconds2=(seconds)],,,unknown,no,0
,//i18n[explainplanexecuter.options=Options],,,unknown,no,0
,// Open the session.,,,unknown,no,0
,//	private boolean _showEndOfLineMarkers = false;,,,unknown,no,0
,// this is expected,,,unknown,no,0
,// this is expected,,,unknown,no,0
,// Time to wait between checks that the event dispatch thread isn't hung.,,,unknown,no,0
,"// if the user has said to not use this column, then skip it",,,unknown,no,0
,// i18n[PreLaunchHelperImpl.restoreFailedMessage=Restore from backup failed. Re-installation may be // required.,,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#initialize()     */",,,unknown,no,0
,// this is expected,,,unknown,no,0
,// ??,,,unknown,no,0
,// everything seems to have worked ok,,,unknown,no,0
,// tree,,,unknown,no,0
,/////////////////////////////////////////////////////////// // Sybase ASE specific code to read view definitions.,,,unknown,no,0
,// put the map into the tables db with the table name as the key,,,unknown,no,0
,"// Process the listeners last to first, notifying // those that are interested in this event",,,unknown,no,0
