ID,projectname,classification,Abstract,label
7280,httpd,UNKNOWN,"/*
 * XXX: We should have a per-thread counter and not use cur_unique_id.counter
 * XXX: in all threads, because this is bad for performance on multi-processor
 * XXX: systems: Writing to the same address from several CPUs causes cache
 * XXX: thrashing.
 */",undetermined
7281,httpd,UNKNOWN,"/*
 * Number of elements in the structure unique_id_rec.
 */",undetermined
7282,httpd,UNKNOWN,"/*
     * Calculate the sizes and offsets in cur_unique_id.
     */",undetermined
7283,httpd,UNKNOWN,"/*
     * Calculate the size of the structure when encoded.
     */",undetermined
7284,httpd,UNKNOWN,"/*
     * Now get the global in_addr.  Note that it is not sufficient to use one
     * of the addresses from the main_server, since those aren't as likely to
     * be unique as the physical address of the machine
     */",undetermined
7285,httpd,UNKNOWN,"/*
     * If the server is pummelled with restart requests we could possibly end
     * up in a situation where we're starting again during the same second
     * that has been used in previous identifiers.  Avoid that situation.
     *
     * In truth, for this to actually happen not only would it have to restart
     * in the same second, but it would have to somehow get the same pids as
     * one of the other servers that was running in that second. Which would
     * mean a 64k wraparound on pids ... not very likely at all.
     *
     * But protecting against it is relatively cheap.  We just sleep into the
     * next second.
     */",undetermined
7286,httpd,UNKNOWN,"/*
     * Note that we use the pid because it's possible that on the same
     * physical machine there are multiple servers (i.e. using Listen). But
     * it's guaranteed that none of them will share the same pids between
     * children.
     *
     * XXX: for multithread this needs to use a pid/tid combo and probably
     * needs to be expanded to 32 bits
     */",undetermined
7287,httpd,UNKNOWN,"/*
     * Test our assumption that the pid is 32-bits.  It's possible that
     * 64-bit machines will declare pid_t to be 64 bits but only use 32
     * of them.  It would have been really nice to test this during
     * global_init ... but oh well.
     */",undetermined
7288,httpd,UNKNOWN,"/*
     * If we use 0 as the initial counter we have a little less protection
     * against restart problems, and a little less protection against a clock
     * going backwards in time.
     */",undetermined
7289,httpd,UNKNOWN,"/*
     * We must always use network ordering for these bytes, so that
     * identifiers are comparable between machines of different byte
     * orderings.  Note in_addr is already in network order.
     */",undetermined
7290,httpd,UNKNOWN,"/* NOTE: This is *NOT* the same encoding used by base64encode ... the last two
 * characters should be + and /.  But those two characters have very special
 * meanings in URLs, and we want to make it easy to use identifiers in
 * URLs.  So we replace them with @ and -.
 */",undetermined
7291,httpd,UNKNOWN,"/*
     * Buffer padded with two final bytes, used to copy the unique_id_red
     * structure without the internal paddings that it could have.
     */",undetermined
7292,httpd,UNKNOWN,"/* we'll use a temporal buffer to avoid uuencoding the possible internal
     * paddings of the original structure */",undetermined
7293,httpd,UNKNOWN,"/*
     * We reset two more bytes just in case padding is needed for the uuencoding.
     */",undetermined
7294,httpd,UNKNOWN,/* alloc str and do the uuencoding */,undetermined
7295,httpd,UNKNOWN,/* and increment the identifier for the next call */,undetermined
7296,httpd,UNKNOWN,"/*
 * There are two ways the generation of a unique id can be triggered:
 *
 * - from the post_read_request hook which calls set_unique_id()
 * - from error logging via the generate_log_id hook which calls
 *   generate_log_id(). This may happen before or after set_unique_id()
 *   has been called, or not at all.
 */",undetermined
7297,httpd,UNKNOWN,/* we do not care about connection ids */,undetermined
7298,httpd,UNKNOWN,/* XXX: do we need special handling for internal redirects? */,undetermined
7299,httpd,UNKNOWN,"/* if set_unique_id() has been called for this request, use it */",undetermined
7300,httpd,UNKNOWN,"/* copy the unique_id if this is an internal redirect (we're never
     * actually called for sub requests, so we don't need to test for
     * them) */",undetermined
7301,httpd,UNKNOWN,"/* if we have a log id, it was set by our generate_log_id() function
         * and we should reuse the same id
         */",undetermined
7302,httpd,UNKNOWN,/* set the environment variable */,undetermined
7303,httpd,UNKNOWN,/* dir config creater */,undetermined
7304,httpd,UNKNOWN,/* dir merger --- default is to override */,undetermined
7305,httpd,UNKNOWN,/* server config */,undetermined
7306,httpd,UNKNOWN,/* merge server configs */,undetermined
7307,httpd,UNKNOWN,/* command apr_table_t */,undetermined
7308,httpd,UNKNOWN,/* register hooks */,undetermined
7309,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
7310,httpd,UNKNOWN,"/* User Tracking Module (Was mod_cookies.c)
 *
 * *** IMPORTANT NOTE: This module is not designed to generate
 * *** cryptographically secure cookies.  This means you should not
 * *** use cookies generated by this module for authentication purposes
 *
 * This Apache module is designed to track users paths through a site.
 * It uses the client-side state (""Cookie"") protocol developed by Netscape.
 * It is known to work on most browsers.
 *
 * Each time a page is requested we look to see if the browser is sending
 * us a Cookie: header that we previously generated.
 *
 * If we don't find one then the user hasn't been to this site since
 * starting their browser or their browser doesn't support cookies.  So
 * we generate a unique Cookie for the transaction and send it back to
 * the browser (via a ""Set-Cookie"" header)
 * Future requests from the same browser should keep the same Cookie line.
 *
 * By matching up all the requests with the same cookie you can
 * work out exactly what path a user took through your site.  To log
 * the cookie use the "" %{Cookie}n "" directive in a custom access log;
 *
 * Example 1 : If you currently use the standard Log file format (CLF)
 * and use the command ""TransferLog somefilename"", add the line
 *       LogFormat ""%h %l %u %t \""%r\"" %s %b %{Cookie}n""
 * to your config file.
 *
 * Example 2 : If you used to use the old ""CookieLog"" directive, you
 * can emulate it by adding the following command to your config file
 *       CustomLog filename ""%{Cookie}n \""%r\"" %t""
 *
 * Mark Cox, mjc@apache.org, 6 July 95
 *
 * This file replaces mod_cookies.c
 */",undetermined
7311,httpd,UNKNOWN,/* used to compile regexp; save for debugging */,undetermined
7312,httpd,UNKNOWN,/* used to find usertrack cookie in cookie header */,undetermined
7313,httpd,UNKNOWN,"/* Make Cookie: Now we have to generate something that is going to be
 * pretty unique.  We can base it on the pid, time, hostip */",undetermined
7314,httpd,UNKNOWN,"/* Cookie with date; as strftime '%a, %d-%h-%y %H:%M:%S GMT' */",undetermined
7315,httpd,UNKNOWN,/* log first time */,undetermined
7316,httpd,UNKNOWN,"/* dcfg->regexp is ""^cookie_name=([^;]+)|;[ \t]+cookie_name=([^;]+)"",
 * which has three subexpressions, $0..$2 */",undetermined
7317,httpd,UNKNOWN,"/* The goal is to end up with this regexp,
     * ^cookie_name=([^;,]+)|[;,][ \t]+cookie_name=([^;,]+)
     * with cookie_name obviously substituted either
     * with the real cookie name set by the user in httpd.conf, or with the
     * default COOKIE_NAME. */",undetermined
7318,httpd,UNKNOWN,"/* Anyway, we need to escape the cookie_name before pasting it
     * into the regex
     */",undetermined
7319,httpd,UNKNOWN,/* 1 == \0 */,undetermined
7320,httpd,UNKNOWN,/* Do not run in subrequests */,undetermined
7321,httpd,UNKNOWN,"/* Our regexp,
             * ^cookie_name=([^;]+)|;[ \t]+cookie_name=([^;]+)
             * only allows for $1 or $2 to be available. ($0 is always
             * filled with the entire matched expression, not just
             * the part in parentheses.) So just check for either one
             * and assign to cookieval if present. */",undetermined
7322,httpd,UNKNOWN,"/* Set the cookie in a note, for logging */",undetermined
7323,httpd,UNKNOWN,"/* There's already a cookie, no new one */",undetermined
7324,httpd,UNKNOWN,/* We set our cookie */,undetermined
7325,httpd,UNKNOWN,"/* In case the user does not use the CookieName directive,
     * we need to compile the regexp for the default cookie name. */",undetermined
7326,httpd,UNKNOWN,/* The simple case first - all numbers (we assume) */,undetermined
7327,httpd,UNKNOWN,"/*
     * The harder case - stolen from mod_expires
     *
     * CookieExpires ""[plus] {<num> <type>}*""
     */",undetermined
7328,httpd,UNKNOWN,/* {<num> <type>}* */,undetermined
7329,httpd,UNKNOWN,/* <num> */,undetermined
7330,httpd,UNKNOWN,/* <type> */,undetermined
7331,httpd,UNKNOWN,/* next <num> */,undetermined
7332,httpd,UNKNOWN,"/*
 * Set the value for the 'Domain=' attribute.
 */",undetermined
7333,httpd,UNKNOWN,"/*
     * Apply the restrictions on cookie domain attributes.
     */",undetermined
7334,httpd,UNKNOWN,"/*
 * Make a note of the cookie style we should use.
 */",undetermined
7335,httpd,UNKNOWN,/* dir config creater */,undetermined
7336,httpd,UNKNOWN,/* dir merger --- default is to override */,undetermined
7337,httpd,UNKNOWN,/* server config */,undetermined
7338,httpd,UNKNOWN,/* merge server configs */,undetermined
7339,httpd,UNKNOWN,/* command apr_table_t */,undetermined
7340,httpd,UNKNOWN,/* register hooks */,undetermined
7341,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
7342,httpd,UNKNOWN,"/*
 * mod_version.c
 * Allow conditional configuration depending on the httpd version
 *
 * André Malo (nd/perlig.de), January 2004
 *
 * Some stuff coded here is heavily based on the core <IfModule>
 * containers.
 *
 * The module makes the following confgurations possible:
 *
 * <IfVersion op major.minor.patch>
 *     # conditional config here ...
 *</IfVersion>
 *
 * where ""op"" is one of:
 * = / ==       equal
 * >            greater than
 * >=           greater or equal
 * <            less than
 * <=           less or equal
 *
 * If minor version and patch level are omitted they are assumed to be 0.
 *
 * Alternatively you can match the whole version (including some vendor-added
 * string of the CORE version, see ap_release.h) against a regular expression:
 *
 * <IfVersion op regex>
 *     # conditional config here ...
 *</IfVersion>
 *
 * where ""op"" is one of:
 * = / ==       match; regex must be surrounded by slashes
 * ~            match; regex MAY NOT be surrounded by slashes
 *
 * Note that all operators may be preceeded by an exclamation mark
 * (without spaces) in order to reverse their meaning.
 *
 */",undetermined
7343,httpd,UNKNOWN,/* module structure */,undetermined
7344,httpd,UNKNOWN,/* queried httpd version */,undetermined
7345,httpd,UNKNOWN,"/*
 * compare the supplied version with the core one
 */",undetermined
7346,httpd,UNKNOWN,/* parse supplied version */,undetermined
7347,httpd,UNKNOWN,/* syntax error */,undetermined
7348,httpd,UNKNOWN,/* seems to be the same */,undetermined
7349,httpd,UNKNOWN,"/*
 * match version against a regular expression
 */",undetermined
7350,httpd,UNKNOWN,"/*
 * Implements the <IfVersion> container
 */",undetermined
7351,httpd,UNKNOWN,"/* supplying one argument is possible, we assume an equality check then */",undetermined
7352,httpd,UNKNOWN,/* surrounding quotes without operator */,undetermined
7353,httpd,UNKNOWN,"/* the third argument makes version surrounding quotes plus operator
     * possible.
     */",undetermined
7354,httpd,UNKNOWN,/* normal comparison */,undetermined
7355,httpd,UNKNOWN,/* regexp otherwise */,undetermined
7356,httpd,UNKNOWN,/* regular expression */,undetermined
7357,httpd,UNKNOWN,/* dir config creater */,undetermined
7358,httpd,UNKNOWN,/* dir merger --- default is to override */,undetermined
7359,httpd,UNKNOWN,/* server config */,undetermined
7360,httpd,UNKNOWN,/* merge server configs */,undetermined
7361,httpd,UNKNOWN,/* command apr_table_t */,undetermined
7362,httpd,UNKNOWN,/* register hooks */,undetermined
7363,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
7364,httpd,UNKNOWN,"/*
 * mod_actions.c: executes scripts based on MIME type or HTTP method
 *
 * by Alexei Kosut; based on mod_cgi.c, mod_mime.c and mod_includes.c,
 * adapted by rst from original NCSA code by Rob McCool
 *
 * Usage instructions:
 *
 * Action mime/type /cgi-bin/script
 *
 * will activate /cgi-bin/script when a file of content type mime/type is
 * requested. It sends the URL and file path of the requested document using
 * the standard CGI PATH_INFO and PATH_TRANSLATED environment variables.
 *
 * Script PUT /cgi-bin/script
 *
 * will activate /cgi-bin/script when a request is received with the
 * HTTP method ""PUT"".  The available method names are defined in httpd.h.
 * If the method is GET, the script will only be activated if the requested
 * URI includes query information (stuff after a ?-mark).
 */",undetermined
7365,httpd,UNKNOWN,/* Added with Action... */,undetermined
7366,httpd,UNKNOWN,/* Added with Script... */,undetermined
7367,httpd,UNKNOWN,"/* True if Action or Script has been
                      * called at least once
                      */",undetermined
7368,httpd,UNKNOWN,"/* In .htaccess, we can't globally register new methods. */",undetermined
7369,httpd,UNKNOWN,"/* ap_method_register recognizes already registered methods,
         * so don't bother to check its previous existence explicitely.
         */",undetermined
7370,httpd,UNKNOWN,"/* Note that this handler handles _all_ types, so handler is unchecked */",undetermined
7371,httpd,UNKNOWN,/* Set allowed stuff */,undetermined
7372,httpd,UNKNOWN,"/* First, check for the method-handling scripts */",undetermined
7373,httpd,UNKNOWN,"/* Check for looping, which can happen if the CGI script isn't */",undetermined
7374,httpd,UNKNOWN,"/* Second, check for actions (which override the method scripts) */",undetermined
7375,httpd,UNKNOWN,"/* propagate the handler name to the script
         * (will be REDIRECT_HANDLER there)
         */",undetermined
7376,httpd,UNKNOWN,/* dir config creater */,undetermined
7377,httpd,UNKNOWN,/* dir merger --- default is to override */,undetermined
7378,httpd,UNKNOWN,/* server config */,undetermined
7379,httpd,UNKNOWN,/* merge server config */,undetermined
7380,httpd,UNKNOWN,/* command apr_table_t */,undetermined
7381,httpd,UNKNOWN,/* register hooks */,undetermined
7382,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
7383,httpd,UNKNOWN,"/*
 * http_alias.c: Stuff for dealing with directory aliases
 *
 * Original by Rob McCool, rewritten in succession by David Robinson
 * and rst.
 *
 */",undetermined
7384,httpd,UNKNOWN,"/* 301, 302, 303, 410, etc */",undetermined
7385,httpd,UNKNOWN,/* need prototype for overlap check */,undetermined
7386,httpd,UNKNOWN,/* XXX: real can NOT be relative to DocumentRoot here... compat bug. */,undetermined
7387,httpd,UNKNOWN,"/* XXX This may be optimized, but we must know that new->real
         * exists.  If so, we can dir merge later, trusing new->real
         * and just canonicalizing the remainder.  Not till I finish
         * cleaning out the old ap_canonical stuff first.
         */",undetermined
7388,httpd,UNKNOWN,"/* check for overlapping (Script)Alias directives
     * and throw a warning if found one
     */",undetermined
7389,httpd,UNKNOWN,/* one warning per alias should be sufficient */,undetermined
7390,httpd,UNKNOWN,"/*
     * Logic flow:
     *   Go ahead and try to grok the 1st arg, in case it is a
     *   Redirect status. Now if we have 3 args, we expect that
     *   we were able to understand that 1st argument (it's something
     *   we expected, so if not, then we bail
     */",undetermined
7391,httpd,UNKNOWN,"/*
     * if we don't have the 3rd arg and we didn't understand the 1st
     * one, then assume URL-path URL. This also handles case, eg, GONE
     * we even though we don't have a 3rd arg, we did understand the 1st
     * one, so we don't want to re-arrange
     */",undetermined
7392,httpd,UNKNOWN,"/* PR#35314: we can allow path components here;
         * they get correctly resolved to full URLs.
         */",undetermined
7393,httpd,UNKNOWN,"/* any number of '/' in the alias matches any number in
             * the supplied URI, but there must be at least one...
             */",undetermined
7394,httpd,UNKNOWN,/* Other characters are compared literally */,undetermined
7395,httpd,UNKNOWN,/* Check last alias path component matched all the way */,undetermined
7396,httpd,UNKNOWN,"/* Return number of characters from URI which matched (may be
     * greater than length of alias, since we may have matched
     * doubled slashes)
     */",undetermined
7397,httpd,UNKNOWN,/* Do not escape the query string or fragment. */,undetermined
7398,httpd,UNKNOWN,/* need something non-null */,undetermined
7399,httpd,UNKNOWN,"/* Set handler, and leave a note for mod_cgi */",undetermined
7400,httpd,UNKNOWN,"/* XXX This is as SLOW as can be, next step, we optimize
             * and merge to whatever part of the found path was already
             * canonicalized.  After I finish eliminating os canonical.
             * Better fail test for ap_server_root_relative needed here.
             */",undetermined
7401,httpd,UNKNOWN,"/* append requested query only, if the config didn't
                 * supply its own.
                 */",undetermined
7402,httpd,UNKNOWN,"/* It may have changed since last time, so try again */",undetermined
7403,httpd,UNKNOWN,"/* append requested query only, if the config didn't
                 * supply its own.
                 */",undetermined
7404,httpd,UNKNOWN,/* dir config creater */,undetermined
7405,httpd,UNKNOWN,/* dir merger --- default is to override */,undetermined
7406,httpd,UNKNOWN,/* server config */,undetermined
7407,httpd,UNKNOWN,/* merge server configs */,undetermined
7408,httpd,UNKNOWN,/* command apr_table_t */,undetermined
7409,httpd,UNKNOWN,/* register hooks */,undetermined
7410,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
7411,httpd,UNKNOWN,"/*
 * mod_dir.c: handle default index files, and trailing-/ redirects
 */",undetermined
7412,httpd,UNKNOWN,"/* peek to see if ""disabled"" is first in a series of arguments */",undetermined
7413,httpd,UNKNOWN,"/* ""disabled"" is first, and alone */",undetermined
7414,httpd,UNKNOWN,"/* XXX: if FallbackResource points to something that doesn't exist,
     * this may recurse until it hits the limit for internal redirects
     * before returning an Internal Server Error.
     */",undetermined
7415,httpd,UNKNOWN,"/* The logic of this function is basically cloned and simplified
     * from fixup_dir below.  See the comments there.
     */",undetermined
7416,httpd,UNKNOWN,"/* nothing for us to do, pass on through */",undetermined
7417,httpd,UNKNOWN,"/* In case mod_mime wasn't present, and no handler was assigned. */",undetermined
7418,httpd,UNKNOWN,/* Never tolerate path_info on dir requests */,undetermined
7419,httpd,UNKNOWN,/* Redirect requests that are not '/' terminated */,undetermined
7420,httpd,UNKNOWN,"/* Only redirect non-get requests if we have no note to warn
         * that this browser cannot handle redirs on non-GET requests
         * (such as Microsoft's WebFolders).
         */",undetermined
7421,httpd,UNKNOWN,"/* XXX: Is this name_ptr considered escaped yet, or not??? */",undetermined
7422,httpd,UNKNOWN,"/* Once upon a time args were handled _after_ the successful redirect.
         * But that redirect might then _refuse_ the given r->args, creating
         * a nasty tangle.  It seems safer to consider the r->args while we
         * determine if name_ptr is our viable index, and therefore set them
         * up correctly on redirect.
         */",undetermined
7423,httpd,UNKNOWN,"/* The sub request lookup is very liberal, and the core map_to_storage
         * handler will almost always result in HTTP_OK as /foo/index.html
         * may be /foo with PATH_INFO=""/index.html"", or even / with
         * PATH_INFO=""/foo/index.html"". To get around this we insist that the
         * the index be a regular filetype.
         *
         * Another reason is that the core handler also makes the assumption
         * that if r->finfo is still NULL by the time it gets called, the
         * file does not exist.
         */",undetermined
7424,httpd,UNKNOWN,"/* If the request returned a redirect, propagate it to the client */",undetermined
7425,httpd,UNKNOWN,"/* If the request returned something other than 404 (or 200),
         * it means the module encountered some sort of problem. To be
         * secure, we should return the error, rather than allow autoindex
         * to create a (possibly unsafe) directory index.
         *
         * So we store the error, and if none of the listed files
         * exist, we return the last error response we got, instead
         * of a directory listing.
         */",undetermined
7426,httpd,UNKNOWN,"/* record what we tried, mostly for the benefit of mod_autoindex */",undetermined
7427,httpd,UNKNOWN,"/* nothing for us to do, pass on through */",undetermined
7428,httpd,UNKNOWN,/* serve up a directory */,undetermined
7429,httpd,UNKNOWN,/* No handler and nothing in the filesystem - use fallback */,undetermined
7430,httpd,UNKNOWN,/* create per-directory config structure */,undetermined
7431,httpd,UNKNOWN,/* merge per-directory config structures */,undetermined
7432,httpd,UNKNOWN,/* create per-server config structure */,undetermined
7433,httpd,UNKNOWN,/* merge per-server config structures */,undetermined
7434,httpd,UNKNOWN,/* command apr_table_t */,undetermined
7435,httpd,UNKNOWN,/* register hooks */,undetermined
7436,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
7437,httpd,UNKNOWN,"/*
 * This imagemap module started as a port of the original imagemap.c
 * written by Rob McCool (11/13/93 robm@ncsa.uiuc.edu).
 * This version includes the mapping algorithms found in version 1.3
 * of imagemap.c.
 *
 * Contributors to this code include:
 *
 * Kevin Hughes, kevinh@pulua.hcc.hawaii.edu
 *
 * Eric Haines, erich@eye.com
 * ""macmartinized"" polygon code copyright 1992 by Eric Haines, erich@eye.com
 *
 * Randy Terbush, randy@zyzzyva.com
 * port to Apache module format, ""base_uri"" and support for relative URLs
 *
 * James H. Cloos, Jr., cloos@jhcloos.com
 * Added point datatype, using code in NCSA's version 1.8 imagemap.c
 * program, as distributed with version 1.4.1 of their server.
 * The point code is originally added by Craig Milo Rogers, Rogers@ISI.Edu
 *
 * Nathan Kurz, nate@tripod.com
 * Rewrite/reorganization.  New handling of default, base and relative URLs.
 * New Configuration directives:
 *    ImapMenu {none, formatted, semiformatted, unformatted}
 *    ImapDefault {error, nocontent, referer, menu, URL}
 *    ImapBase {map, referer, URL}
 * Support for creating non-graphical menu added.  (backwards compatible):
 *    Old:  directive URL [x,y ...]
 *    New:  directive URL ""Menu text"" [x,y ...]
 *     or:  directive URL x,y ... ""Menu text""
 * Map format and menu concept courtesy Joshua Bell, jsbell@acs.ucalgary.ca.
 *
 * Mark Cox, mark@ukweb.com, Allow relative URLs even when no base specified
 */",undetermined
7438,httpd,UNKNOWN,/* for sscanf() */,undetermined
7439,httpd,UNKNOWN,/* just counting the vertexes */,undetermined
7440,httpd,UNKNOWN,/* don't mess around with negative coordinates */,undetermined
7441,httpd,UNKNOWN,"/* if this is the first point or is the closest yet
                                set 'closest' equal to this distance^2 */",undetermined
7442,httpd,UNKNOWN,/* if it's not the first or closest */,undetermined
7443,httpd,UNKNOWN,/* we want it non-null */,undetermined
7444,httpd,UNKNOWN,/* -1 is returned if no coordinate is given */,undetermined
7445,httpd,UNKNOWN,/* in case we aren't passed anything */,undetermined
7446,httpd,UNKNOWN,"/* jump to the first digit, but not past
                                   a comma or end */",undetermined
7447,httpd,UNKNOWN,/* if a conversion was made */,undetermined
7448,httpd,UNKNOWN,"/* else if no conversion was made,
                                   or if no args was given */",undetermined
7449,httpd,UNKNOWN,/* we want it non-null */,undetermined
7450,httpd,UNKNOWN,/* -1 is returned on error */,undetermined
7451,httpd,UNKNOWN,/* in case we aren't passed anything */,undetermined
7452,httpd,UNKNOWN,/* the comma */,undetermined
7453,httpd,UNKNOWN,"/* start looking at the character after
                                   the comma */",undetermined
7454,httpd,UNKNOWN,"/* jump to the first digit, but not
                                   past the end */",undetermined
7455,httpd,UNKNOWN,"/* if no conversion was made, or
                                   no comma was found in args */",undetermined
7456,httpd,UNKNOWN,"/* See if string has a ""quoted part"", and if so set *quoted_part to
 * the first character of the quoted part, then hammer a \0 onto the
 * trailing quote, and set *string to point at the first character
 * past the second quote.
 *
 * Otherwise set *quoted_part to NULL, and leave *string alone.
 */",undetermined
7457,httpd,UNKNOWN,/* assume there's no quoted part */,undetermined
7458,httpd,UNKNOWN,/* go along string until non-whitespace */,undetermined
7459,httpd,UNKNOWN,/* if that character is a double quote */,undetermined
7460,httpd,UNKNOWN,/* step over it */,undetermined
7461,httpd,UNKNOWN,/* note where the quoted part begins */,undetermined
7462,httpd,UNKNOWN,/* skip the quoted portion */,undetermined
7463,httpd,UNKNOWN,/* end the string with a NUL */,undetermined
7464,httpd,UNKNOWN,/* step over the last double quote */,undetermined
7465,httpd,UNKNOWN,"/*
 * returns the mapped URL or NULL.
 */",undetermined
7466,httpd,UNKNOWN,/* translates a value into a URL. */,undetermined
7467,httpd,UNKNOWN,"/* these are handled elsewhere,
                                                so just copy them */",undetermined
7468,httpd,UNKNOWN,"/* XXX:  This used to do *value = '\0'; ... which is totally bogus
             * because it hammers the passed in value, which can be a string
             * constant, or part of a config, or whatever.  Total garbage.
             * This works around that without changing the rest of this
             * code much
             */",undetermined
7469,httpd,UNKNOWN,"/* if 'referer' but no referring page,
                                null the value */",undetermined
7470,httpd,UNKNOWN,"/* go along the URL from the map
                                         until a non-letter */",undetermined
7471,httpd,UNKNOWN,/* if letters and then a colon (like http:) */,undetermined
7472,httpd,UNKNOWN,"/* it's an absolute URL, so use it! */",undetermined
7473,httpd,UNKNOWN,/* no base: use what is given */,undetermined
7474,httpd,UNKNOWN,"/* no base, no value: pick a simple default */",undetermined
7475,httpd,UNKNOWN,/* must be a relative URL to be combined with base */,undetermined
7476,httpd,UNKNOWN,"/* if there are two slashes, jump over them */",undetermined
7477,httpd,UNKNOWN,/* the first single slash */,undetermined
7478,httpd,UNKNOWN,"/* if the URL from the map starts from root,
                                   end the base URL string at the first single
                                   slash */",undetermined
7479,httpd,UNKNOWN,"/* save the start of
                                                   the directory portion */",undetermined
7480,httpd,UNKNOWN,"/* now reuse
                                                           string_pos */",undetermined
7481,httpd,UNKNOWN,/* step over that last slash */,undetermined
7482,httpd,UNKNOWN,"/* but if the map url is relative, leave the
                                   slash on the base (if there is one) */",undetermined
7483,httpd,UNKNOWN,"/* until we get to the end of my_base without
                                   finding a slash by itself */",undetermined
7484,httpd,UNKNOWN,"/* for each '..',  knock a directory off the end
               by ending the string right at the last slash.
               But only consider the directory portion: don't eat
               into the server name.  And only try if a directory
               portion was found */",undetermined
7485,httpd,UNKNOWN,"/* jump over the '..' that we found in the
                                   value */",undetermined
7486,httpd,UNKNOWN,"/* step over the '/' if there are more '..'
                                   to do.  This way, we leave the starting
                                   '/' on value after the last '..', but get
                                   rid of it otherwise */",undetermined
7487,httpd,UNKNOWN,"/* by this point, value does not start
                                   with '..' */",undetermined
7488,httpd,UNKNOWN,/* they actually requested an error! */,undetermined
7489,httpd,UNKNOWN,/* tell the client to keep the page it has */,undetermined
7490,httpd,UNKNOWN,"/* must be a URL, so redirect to it */",undetermined
7491,httpd,UNKNOWN,/* print just a newline if 'formatted' */,undetermined
7492,httpd,UNKNOWN,"/* comments are ignored in the
                                   'formatted' form */",undetermined
7493,httpd,UNKNOWN,"/* don't print such lines, these aren't
                                   really href's */",undetermined
