ID,projectname,classification,Abstract,label,easy_code
11308,httpd,UNKNOWN,"/* if versioned resource, make sure parent is checked out */",undetermined,no
11309,httpd,UNKNOWN,/* parent_only */,undetermined,no
11310,httpd,UNKNOWN,/* ### add a higher-level description? */,undetermined,no
11311,httpd,UNKNOWN,/* try to remove the resource */,undetermined,no
11312,httpd,UNKNOWN,/* restore writability of parent back to what it was */,undetermined,no
11313,httpd,UNKNOWN,/* undo if error */,undetermined,no
11314,httpd,UNKNOWN,/*unlock*/,undetermined,no
11315,httpd,UNKNOWN,/* check for errors now */,undetermined,no
11316,httpd,UNKNOWN,/* just log a warning */,undetermined,no
11317,httpd,UNKNOWN,"/* ### HTTP_NO_CONTENT if no body, HTTP_OK if there is a body (some day) */",undetermined,no
11318,httpd,UNKNOWN,/* Apache will supply a default error for this. */,undetermined,no
11319,httpd,UNKNOWN,/* generate DAV:supported-method-set OPTIONS response */,undetermined,no
11320,httpd,UNKNOWN,/* show all supported methods */,undetermined,no
11321,httpd,UNKNOWN,/* check for support of specific methods */,undetermined,no
11322,httpd,UNKNOWN,/* go through attributes to find method name */,undetermined,no
11323,httpd,UNKNOWN,/* see if method is supported */,undetermined,no
11324,httpd,UNKNOWN,/* generate DAV:supported-live-property-set OPTIONS response */,undetermined,no
11325,httpd,UNKNOWN,"/* open lock database, to report on supported lock properties */",undetermined,no
11326,httpd,UNKNOWN,/* ### should open read-only */,undetermined,no
11327,httpd,UNKNOWN,/* open the property database (readonly) for the resource */,undetermined,no
11328,httpd,UNKNOWN,/* show all supported live properties */,undetermined,no
11329,httpd,UNKNOWN,/* check for support of specific live property */,undetermined,no
11330,httpd,UNKNOWN,/* go through attributes to find name and namespace */,undetermined,no
11331,httpd,UNKNOWN,/* default namespace to DAV: */,undetermined,no
11332,httpd,UNKNOWN,/* check for support of property */,undetermined,no
11333,httpd,UNKNOWN,/* generate DAV:supported-report-set OPTIONS response */,undetermined,no
11334,httpd,UNKNOWN,/* show all supported reports */,undetermined,no
11335,httpd,UNKNOWN,"/* Note: we presume reports->namespace is
                     * properly XML/URL quoted */",undetermined,no
11336,httpd,UNKNOWN,/* check for support of specific report */,undetermined,no
11337,httpd,UNKNOWN,/* go through attributes to find name and namespace */,undetermined,no
11338,httpd,UNKNOWN,/* default namespace to DAV: */,undetermined,no
11339,httpd,UNKNOWN,"/* Note: we presume reports->nmspace is
                                 * properly XML/URL quoted
                                 */",undetermined,no
11340,httpd,UNKNOWN,/* handle the SEARCH method */,undetermined,no
11341,httpd,UNKNOWN,"/* If no search provider, decline the request */",undetermined,no
11342,httpd,UNKNOWN,"/* This method should only be called when the resource is not
     * visible to Apache. We will fetch the resource from the repository,
     * then create a subrequest for Apache to handle.
     */",undetermined,no
11343,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11344,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11345,httpd,UNKNOWN,/* Apache will supply a default error for this. */,undetermined,no
11346,httpd,UNKNOWN,/* set up the HTTP headers for the response */,undetermined,no
11347,httpd,UNKNOWN,/* okay... time to search the content */,undetermined,no
11348,httpd,UNKNOWN,"/* Let's validate XML and process walk function
     * in the hook function
     */",undetermined,no
11349,httpd,UNKNOWN,/* ### add a higher-level description? */,undetermined,no
11350,httpd,UNKNOWN,/* We have results in multi_status */,undetermined,no
11351,httpd,UNKNOWN,/* Should I pass namespace?? */,undetermined,no
11352,httpd,UNKNOWN,/* handle the OPTIONS method */,undetermined,no
11353,httpd,UNKNOWN,/* resolve the resource */,undetermined,no
11354,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11355,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11356,httpd,UNKNOWN,/* parse any request body */,undetermined,no
11357,httpd,UNKNOWN,/* note: doc == NULL if no request body */,undetermined,no
11358,httpd,UNKNOWN,/* determine which providers are available */,undetermined,no
11359,httpd,UNKNOWN,/* DAV header additions registered by external modules */,undetermined,no
11361,httpd,UNKNOWN,"/*
     * If there is a versioning provider, generate DAV headers
     * for versioning options.
     */",undetermined,no
11362,httpd,UNKNOWN,"/*
     * Gather property set URIs from all the liveprop providers,
     * and generate a separate DAV header for each URI, to avoid
     * problems with long header lengths.
     */",undetermined,no
11363,httpd,UNKNOWN,/* this tells MSFT products to skip looking for FrontPage extensions */,undetermined,no
11364,httpd,UNKNOWN,"/*
     * Determine which methods are allowed on the resource.
     * Three cases:  resource is null (3), is lock-null (7.4), or exists.
     *
     * All cases support OPTIONS, and if there is a lock provider, LOCK.
     * (Lock-) null resources also support MKCOL and PUT.
     * Lock-null supports PROPFIND and UNLOCK.
     * Existing resources support lots of stuff.
     */",undetermined,no
11365,httpd,UNKNOWN,/* ### take into account resource type */,undetermined,no
11366,httpd,UNKNOWN,/* resource exists */,undetermined,no
11367,httpd,UNKNOWN,/* resource is lock-null. */,undetermined,no
11368,httpd,UNKNOWN,/* resource is null. */,undetermined,no
11369,httpd,UNKNOWN,/* ### internal error! */,undetermined,no
11370,httpd,UNKNOWN,"/* If there is a versioning provider, add versioning methods */",undetermined,no
11371,httpd,UNKNOWN,/* ### we might not support this DeltaV option */,undetermined,no
11372,httpd,UNKNOWN,"/* If there is a bindings provider, see if resource is bindable */",undetermined,no
11373,httpd,UNKNOWN,"/* If there is a search provider, set SEARCH in option */",undetermined,no
11374,httpd,UNKNOWN,/* additional methods registered by external modules */,undetermined,no
11375,httpd,UNKNOWN,/* Generate the Allow header */,undetermined,no
11376,httpd,UNKNOWN,"/* first, compute total length */",undetermined,no
11377,httpd,UNKNOWN,/* add 1 for comma or null */,undetermined,no
11378,httpd,UNKNOWN,"/* If there is search set_option_head function, set head */",undetermined,no
11379,httpd,UNKNOWN,"/* DASL: <DAV:basicsearch>
     * DASL: <http://foo.bar.com/syntax1>
     * DASL: <http://akuma.com/syntax2>
     */",undetermined,no
11380,httpd,UNKNOWN,"/* if there was no request body, then there is no response body */",undetermined,no
11381,httpd,UNKNOWN,/* ### this sends a Content-Type. the default OPTIONS does not. */,undetermined,no
11382,httpd,UNKNOWN,"/* ### the default (ap_send_http_options) returns OK, but I believe
         * ### that is because it is the default handler and nothing else
         * ### will run after the thing. */",undetermined,no
11383,httpd,UNKNOWN,/* handle each options request */,undetermined,no
11384,httpd,UNKNOWN,/* check for something we recognize first */,undetermined,no
11385,httpd,UNKNOWN,"/* if unrecognized option, pass to versioning provider */",undetermined,no
11386,httpd,UNKNOWN,/* send the options response */,undetermined,no
11387,httpd,UNKNOWN,/* send the headers and response body */,undetermined,no
11388,httpd,UNKNOWN,/* we've sent everything necessary to the client. */,undetermined,no
11389,httpd,UNKNOWN,/* just return if we built the thing already */,undetermined,no
11390,httpd,UNKNOWN,"/*
    ** Note: ctx->doc can only be NULL for DAV_PROPFIND_IS_ALLPROP. Since
    ** dav_get_allprops() does not need to do namespace translation,
    ** we're okay.
    **
    ** Note: we cast to lose the ""const"". The propdb won't try to change
    ** the resource, however, since we are opening readonly.
    */",undetermined,no
11391,httpd,UNKNOWN,/* ### do something with err! */,undetermined,no
11392,httpd,UNKNOWN,/* some props were expected on this collection/resource */,undetermined,no
11393,httpd,UNKNOWN,/* no props on this collection/resource */,undetermined,no
11394,httpd,UNKNOWN,/* ### what to do about closing the propdb on server failure? */,undetermined,no
11395,httpd,UNKNOWN,"/* at this point, ctx->scratchpool has been used to stream a
       single response.  this function fully controls the pool, and
       thus has the right to clear it for the next iteration of this
       callback. */",undetermined,no
11396,httpd,UNKNOWN,/* handle the PROPFIND method */,undetermined,no
11397,httpd,UNKNOWN,/* Ask repository module to resolve the resource */,undetermined,no
11398,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11399,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11400,httpd,UNKNOWN,/* Apache will supply a default error for this. */,undetermined,no
11401,httpd,UNKNOWN,"/* dav_get_depth() supplies additional information for the
         * default message. */",undetermined,no
11402,httpd,UNKNOWN,/* default is to DISALLOW these requests */,undetermined,no
11403,httpd,UNKNOWN,/* note: doc == NULL if no request body */,undetermined,no
11404,httpd,UNKNOWN,/* This supplies additional information for the default message. */,undetermined,no
11405,httpd,UNKNOWN,/* ### validate that only one of these three elements is present */,undetermined,no
11406,httpd,UNKNOWN,/* note: no request body implies allprop */,undetermined,no
11407,httpd,UNKNOWN,"/* ""propfind"" element must have one of the above three children */",undetermined,no
11408,httpd,UNKNOWN,/* This supplies additional information for the default message. */,undetermined,no
11409,httpd,UNKNOWN,/* ### should open read-only */,undetermined,no
11410,httpd,UNKNOWN,"/* if we have a lock database, then we can walk locknull resources */",undetermined,no
11411,httpd,UNKNOWN,"/* send <multistatus> tag, with all doc->namespaces attached.  */",undetermined,no
11412,httpd,UNKNOWN,"/* NOTE: we *cannot* leave out the doc's namespaces from the
       initial <multistatus> tag.  if a 404 was generated for an HREF,
       then we need to spit out the doc's namespaces for use by the
       404. Note that <response> elements will override these ns0,
       ns1, etc, but NOT within the <response> scope for the
       badprops. */",undetermined,no
11413,httpd,UNKNOWN,/* Have the provider walk the resource. */,undetermined,no
11414,httpd,UNKNOWN,"/* If an error occurred during the resource walk, there's
           basically nothing we can do but abort the connection and
           log an error.  This is one of the limitations of HTTP; it
           needs to ""know"" the entire status of the response before
           generating it, which is just impossible in these streamy
           response situations. */",undetermined,no
11415,httpd,UNKNOWN,/* the response has been sent. */,undetermined,no
11416,httpd,UNKNOWN,/* ### might be nice to sort by status code and description */,undetermined,no
11417,httpd,UNKNOWN,"/* nothing was assigned here yet, so make it a 424 */",undetermined,no
11418,httpd,UNKNOWN,/* ### we should use compute_desc if necessary... */,undetermined,no
11419,httpd,UNKNOWN,"/*
     * ### we probably need to revise the way we assemble the response...
     * ### this code assumes everything will return status==200.
     */",undetermined,no
11420,httpd,UNKNOWN,"/*
 * Call <func> for each context. This can stop when an error occurs, or
 * simply iterate through the whole list.
 *
 * Returns 1 if an error occurs (and the iteration is aborted). Returns 0
 * if all elements are processed.
 *
 * If <reverse> is true (non-zero), then the list is traversed in
 * reverse order.
 */",undetermined,no
11421,httpd,UNKNOWN,/* handle the PROPPATCH method */,undetermined,no
11422,httpd,UNKNOWN,/* Ask repository module to resolve the resource */,undetermined,no
11423,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11424,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11425,httpd,UNKNOWN,/* Apache will supply a default error for this. */,undetermined,no
11426,httpd,UNKNOWN,/* note: doc == NULL if no request body */,undetermined,no
11427,httpd,UNKNOWN,/* This supplies additional information for the default message. */,undetermined,no
11428,httpd,UNKNOWN,/* Check If-Headers and existing locks */,undetermined,no
11429,httpd,UNKNOWN,/* Note: depth == 0. Implies no need for a multistatus response. */,undetermined,no
11430,httpd,UNKNOWN,/* ### add a higher-level description? */,undetermined,no
11431,httpd,UNKNOWN,/* make sure the resource can be modified (if versioning repository) */,undetermined,no
11432,httpd,UNKNOWN,/* not parent_only */,undetermined,no
11433,httpd,UNKNOWN,/* ### add a higher-level description? */,undetermined,no
11434,httpd,UNKNOWN,/* undo any auto-checkout */,undetermined,no
11435,httpd,UNKNOWN,/*undo*/,undetermined,no
11436,httpd,UNKNOWN,/*unlock*/,undetermined,no
11437,httpd,UNKNOWN,/* ### what to do about closing the propdb on server failure? */,undetermined,no
11438,httpd,UNKNOWN,"/* ### validate ""live"" properties */",undetermined,no
11439,httpd,UNKNOWN,/* set up an array to hold property operation contexts */,undetermined,no
11440,httpd,UNKNOWN,"/* do a first pass to ensure that all ""remove"" properties exist */",undetermined,no
11441,httpd,UNKNOWN,/* Ignore children that are not set/remove */,undetermined,no
11442,httpd,UNKNOWN,"/* make sure that a ""prop"" child exists for set/remove */",undetermined,no
11443,httpd,UNKNOWN,/* undo any auto-checkout */,undetermined,no
11444,httpd,UNKNOWN,/*undo*/,undetermined,no
11445,httpd,UNKNOWN,/*unlock*/,undetermined,no
11446,httpd,UNKNOWN,/* This supplies additional information for the default message. */,undetermined,no
11447,httpd,UNKNOWN,/* for later use by dav_prop_log_errors() */,undetermined,no
11448,httpd,UNKNOWN,/* ### should test that we found at least one set/remove */,undetermined,no
11449,httpd,UNKNOWN,/* execute all of the operations */,undetermined,no
11450,httpd,UNKNOWN,/* generate a failure/success response */,undetermined,no
11451,httpd,UNKNOWN,/* make sure this gets closed! */,undetermined,no
11452,httpd,UNKNOWN,/* complete any auto-versioning */,undetermined,no
11453,httpd,UNKNOWN,/*unlock*/,undetermined,no
11454,httpd,UNKNOWN,/* log any errors that occurred */,undetermined,no
11455,httpd,UNKNOWN,/* ### should probably use something new to pass along this text... */,undetermined,no
11456,httpd,UNKNOWN,/* the response has been sent. */,undetermined,no
11457,httpd,UNKNOWN,"/* This is snarfed from ap_setup_client_block(). We could get pretty
     * close to this behavior by passing REQUEST_NO_BODY, but we need to
     * return HTTP_UNSUPPORTED_MEDIA_TYPE (while ap_setup_client_block
     * returns HTTP_REQUEST_ENTITY_TOO_LARGE). */",undetermined,no
11458,httpd,UNKNOWN,/* make sure to set the Apache request fields properly. */,undetermined,no
11459,httpd,UNKNOWN,/* Use this instead of Apache's default error string */,undetermined,no
11460,httpd,UNKNOWN,/* This supplies additional information for the default message. */,undetermined,no
11461,httpd,UNKNOWN,/* ### log something? */,undetermined,no
11462,httpd,UNKNOWN,/* Apache will supply a default error for this. */,undetermined,no
11463,httpd,UNKNOWN,"/*
     * Get rid of the body. this will call ap_setup_client_block(), but
     * our copy above has already verified its work.
     */",undetermined,no
11464,httpd,UNKNOWN,/* handle the MKCOL method */,undetermined,no
11465,httpd,UNKNOWN,/* handle the request body */,undetermined,no
11466,httpd,UNKNOWN,/* ### this may move lower once we start processing bodies */,undetermined,no
11467,httpd,UNKNOWN,/* Ask repository module to resolve the resource */,undetermined,no
11468,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11469,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11470,httpd,UNKNOWN,/* oops. something was already there! */,undetermined,no
11471,httpd,UNKNOWN,/* Apache will supply a default error for this. */,undetermined,no
11472,httpd,UNKNOWN,/* ### we should provide a specific error message! */,undetermined,no
11473,httpd,UNKNOWN,"/*
     * Check If-Headers and existing locks.
     *
     * Note: depth == 0 normally requires no multistatus response. However,
     * if we pass DAV_VALIDATE_PARENT, then we could get an error on a URI
     * other than the Request-URI, thereby requiring a multistatus.
     *
     * If the resource does not exist (DAV_RESOURCE_NULL), then we must
     * check the resource *and* its parent. If the resource exists or is
     * a locknull resource, then we check only the resource.
     */",undetermined,no
11474,httpd,UNKNOWN,/* ### add a higher-level description? */,undetermined,no
11475,httpd,UNKNOWN,"/* if versioned resource, make sure parent is checked out */",undetermined,no
11476,httpd,UNKNOWN,/* parent_only */,undetermined,no
11477,httpd,UNKNOWN,/* ### add a higher-level description? */,undetermined,no
11478,httpd,UNKNOWN,/* try to create the collection */,undetermined,no
11479,httpd,UNKNOWN,/* restore modifiability of parent back to what it was */,undetermined,no
11480,httpd,UNKNOWN,/* undo if error */,undetermined,no
11481,httpd,UNKNOWN,/*unlock*/,undetermined,no
11482,httpd,UNKNOWN,/* check for errors now */,undetermined,no
11483,httpd,UNKNOWN,/* just log a warning */,undetermined,no
11484,httpd,UNKNOWN,"/* The directory creation was successful, but the locking failed. */",undetermined,no
11485,httpd,UNKNOWN,/* notify lock system that we have created/replaced a resource */,undetermined,no
11486,httpd,UNKNOWN,"/* The dir creation was successful, but the locking failed. */",undetermined,no
11487,httpd,UNKNOWN,/* return an appropriate response (HTTP_CREATED) */,undetermined,no
11488,httpd,UNKNOWN,/* handle the COPY and MOVE methods */,undetermined,no
11489,httpd,UNKNOWN,/* Ask repository module to resolve the resource */,undetermined,no
11490,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11491,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11492,httpd,UNKNOWN,/* Apache will supply a default error for this. */,undetermined,no
11493,httpd,UNKNOWN,"/* If not a file or collection resource, COPY/MOVE not allowed */",undetermined,no
11494,httpd,UNKNOWN,/* ### allow COPY/MOVE of DeltaV resource types */,undetermined,no
11495,httpd,UNKNOWN,/* get the destination URI */,undetermined,no
11496,httpd,UNKNOWN,/* Look in headers provided by Netscape's Roaming Profiles */,undetermined,no
11497,httpd,UNKNOWN,/* This supplies additional information for the default message. */,undetermined,no
11498,httpd,UNKNOWN,/* must_be_absolute */,undetermined,no
11499,httpd,UNKNOWN,/* This supplies additional information for the default message. */,undetermined,no
11500,httpd,UNKNOWN,"/* ### this assumes that dav_lookup_uri() only generates a status
         * ### that Apache can provide a status line for!! */",undetermined,no
11501,httpd,UNKNOWN,"/* propagate the WWW-Authorization header up from the
             * subreq so the client sees it. */",undetermined,no
11502,httpd,UNKNOWN,/* ### how best to report this... */,undetermined,no
11503,httpd,UNKNOWN,/* Resolve destination resource */,undetermined,no
11504,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11505,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11506,httpd,UNKNOWN,/* are the two resources handled by the same repository? */,undetermined,no
11507,httpd,UNKNOWN,"/* ### this message exposes some backend config, but screw it... */",undetermined,no
11508,httpd,UNKNOWN,/* get and parse the overwrite header value */,undetermined,no
11509,httpd,UNKNOWN,"/* dav_get_overwrite() supplies additional information for the
         * default message. */",undetermined,no
11510,httpd,UNKNOWN,/* quick failure test: if dest exists and overwrite is false. */,undetermined,no
11511,httpd,UNKNOWN,/* Supply some text for the error response body. */,undetermined,no
11512,httpd,UNKNOWN,/* are the source and destination the same? */,undetermined,no
11513,httpd,UNKNOWN,/* Supply some text for the error response body. */,undetermined,no
11514,httpd,UNKNOWN,"/* get and parse the Depth header value. ""0"" and ""infinity"" are legal. */",undetermined,no
11515,httpd,UNKNOWN,"/* dav_get_depth() supplies additional information for the
         * default message. */",undetermined,no
11516,httpd,UNKNOWN,/* This supplies additional information for the default message. */,undetermined,no
11517,httpd,UNKNOWN,/* This supplies additional information for the default message. */,undetermined,no
11518,httpd,UNKNOWN,"/*
     * Check If-Headers and existing locks for each resource in the source.
     * We will return a 424 response with a DAV:multistatus body.
     * The multistatus responses will contain the information about any
     * resource that fails the validation.
     *
     * We check the parent resource, too, since this is a MOVE. Moving the
     * resource effectively removes it from the parent collection, so we
     * must ensure that we have met the appropriate conditions.
     *
     * If a problem occurs with the Request-URI itself, then a plain error
     * (rather than a multistatus) will be returned.
     */",undetermined,no
11519,httpd,UNKNOWN,"/*
     * Check If-Headers and existing locks for destination. Note that we
     * use depth==infinity since the target (hierarchy) will be deleted
     * before the move/copy is completed.
     *
     * Note that we are overwriting the target, which implies a DELETE, so
     * we are subject to the error/response rules as a DELETE. Namely, we
     * will return a 424 error if any of the validations fail.
     * (see dav_method_delete() for more information)
     */",undetermined,no
11520,httpd,UNKNOWN,/* Supply some text for the error response body. */,undetermined,no
11521,httpd,UNKNOWN,"/* The destination must exist (since it contains the source), and
         * a condition above implies Overwrite==T. Obviously, we cannot
         * delete the Destination before the MOVE/COPY, as that would
         * delete the Source.
         */",undetermined,no
11522,httpd,UNKNOWN,/* Supply some text for the error response body. */,undetermined,no
11523,httpd,UNKNOWN,"/* ### for now, we don't need anything in the body */",undetermined,no
11524,httpd,UNKNOWN,/* ### add a higher-level description? */,undetermined,no
11525,httpd,UNKNOWN,/* remove any locks from the old resources */,undetermined,no
11526,httpd,UNKNOWN,"/*
     * ### this is Yet Another Traversal. if we do a rename(), then we
     * ### really don't have to do this in some cases since the inode
     * ### values will remain constant across the move. but we can't
     * ### know that fact from outside the provider :-(
     *
     * ### note that we now have a problem atomicity in the move/copy
     * ### since a failure after this would have removed locks (technically,
     * ### this is okay to do, but really...)
     */",undetermined,no
11527,httpd,UNKNOWN,/* ### this is wrong! it blasts direct locks on parent resources */,undetermined,no
11528,httpd,UNKNOWN,/* ### pass lockdb! */,undetermined,no
11529,httpd,UNKNOWN,"/* if this is a move, then the source parent collection will be modified */",undetermined,no
11530,httpd,UNKNOWN,/* parent_only */,undetermined,no
11531,httpd,UNKNOWN,/* ### add a higher-level description? */,undetermined,no
11532,httpd,UNKNOWN,"/*
     * Remember the initial state of the destination, so the lock system
     * can be notified as to how it changed.
     */",undetermined,no
11533,httpd,UNKNOWN,"/* In a MOVE operation, the destination is replaced by the source.
     * In a COPY operation, if the destination exists, is under version
     * control, and is the same resource type as the source,
     * then it should not be replaced, but modified to be a copy of
     * the source.
     */",undetermined,no
11534,httpd,UNKNOWN,"/* If the destination must be created or replaced,
     * make sure the parent collection is writable
     */",undetermined,no
11535,httpd,UNKNOWN,/*parent_only*/,undetermined,no
11536,httpd,UNKNOWN,"/* could not make destination writable:
             * if move, restore state of source parent
             */",undetermined,no
11537,httpd,UNKNOWN,/* undo */,undetermined,no
11538,httpd,UNKNOWN,/*unlock*/,undetermined,no
11539,httpd,UNKNOWN,/* ### add a higher-level description? */,undetermined,no
11540,httpd,UNKNOWN,"/* If source and destination parents are the same, then
     * use the same resource object, so status updates to one are reflected
     * in the other, when doing auto-versioning. Otherwise,
     * we may try to checkin the parent twice.
     */",undetermined,no
11541,httpd,UNKNOWN,"/* If destination is being replaced, remove it first
     * (we know Ovewrite must be TRUE). Then try to copy/move the resource.
     */",undetermined,no
11542,httpd,UNKNOWN,/* perform any auto-versioning cleanup */,undetermined,no
11543,httpd,UNKNOWN,/* undo if error */,undetermined,no
11544,httpd,UNKNOWN,/*unlock*/,undetermined,no
11545,httpd,UNKNOWN,/* undo if error */,undetermined,no
11546,httpd,UNKNOWN,/*unlock*/,undetermined,no
11547,httpd,UNKNOWN,/* check for error from remove/copy/move operations */,undetermined,no
11548,httpd,UNKNOWN,/* check for errors from auto-versioning */,undetermined,no
11549,httpd,UNKNOWN,/* just log a warning */,undetermined,no
11550,httpd,UNKNOWN,/* just log a warning */,undetermined,no
11551,httpd,UNKNOWN,/* propagate any indirect locks at the target */,undetermined,no
11552,httpd,UNKNOWN,/* notify lock system that we have created/replaced a resource */,undetermined,no
11553,httpd,UNKNOWN,"/* The move/copy was successful, but the locking failed. */",undetermined,no
11554,httpd,UNKNOWN,/* return an appropriate response (HTTP_CREATED or HTTP_NO_CONTENT) */,undetermined,no
11555,httpd,UNKNOWN,"/* dav_method_lock:  Handler to implement the DAV LOCK method
 *    Returns appropriate HTTP_* response.
 */",undetermined,no
11556,httpd,UNKNOWN,"/* If no locks provider, decline the request */",undetermined,no
11557,httpd,UNKNOWN,/* Ask repository module to resolve the resource */,undetermined,no
11558,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11559,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11560,httpd,UNKNOWN,/* Check if parent collection exists */,undetermined,no
11561,httpd,UNKNOWN,/* ### add a higher-level description? */,undetermined,no
11562,httpd,UNKNOWN,"/*
     * Open writable. Unless an error occurs, we'll be
     * writing into the database.
     */",undetermined,no
11563,httpd,UNKNOWN,/* ### add a higher-level description? */,undetermined,no
11564,httpd,UNKNOWN,/* ### add a higher-level description to err? */,undetermined,no
11565,httpd,UNKNOWN,"/*
     * Check If-Headers and existing locks.
     *
     * If this will create a locknull resource, then the LOCK will affect
     * the parent collection (much like a PUT/MKCOL). For that case, we must
     * validate the parent resource's conditions.
     */",undetermined,no
11566,httpd,UNKNOWN,"/*
         * Refresh request
         * ### Assumption:  We can renew multiple locks on the same resource
         * ### at once. First harvest all the positive lock-tokens given in
         * ### the If header. Then modify the lock entries for this resource
         * ### with the new Timeout val.
         */",undetermined,no
11567,httpd,UNKNOWN,/* ### add a higher-level description to err? */,undetermined,no
11568,httpd,UNKNOWN,/* New lock request */,undetermined,no
11569,httpd,UNKNOWN,/* apply lower bound (if any) from DAVMinTimeout directive */,undetermined,no
11570,httpd,UNKNOWN,/* ### add a higher-level description to err? */,undetermined,no
11571,httpd,UNKNOWN,/* the response has been sent. */,undetermined,no
11572,httpd,UNKNOWN,"/* dav_method_unlock:  Handler to implement the DAV UNLOCK method
 *    Returns appropriate HTTP_* response.
 */",undetermined,no
11573,httpd,UNKNOWN,"/* If no locks provider, decline the request */",undetermined,no
11574,httpd,UNKNOWN,/* ### should provide more specifics... */,undetermined,no
11575,httpd,UNKNOWN,/* ### should provide more specifics... */,undetermined,no
11576,httpd,UNKNOWN,/* Ask repository module to resolve the resource */,undetermined,no
11577,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11578,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11579,httpd,UNKNOWN,"/*
     * Check If-Headers and existing locks.
     *
     * Note: depth == 0 normally requires no multistatus response. However,
     * if we pass DAV_VALIDATE_PARENT, then we could get an error on a URI
     * other than the Request-URI, thereby requiring a multistatus.
     *
     * If the resource is a locknull resource, then the UNLOCK will affect
     * the parent collection (much like a delete). For that case, we must
     * validate the parent resource's conditions.
     */",undetermined,no
11580,httpd,UNKNOWN,/* ### add a higher-level description? */,undetermined,no
11581,httpd,UNKNOWN,"/* ### RFC 2518 s. 8.11: If this resource is locked by locktoken,
     *     _all_ resources locked by locktoken are released.  It does not say
     *     resource has to be the root of an infinte lock.  Thus, an UNLOCK
     *     on any part of an infinte lock will remove the lock on all resources.
     *
     *     For us, if r->filename represents an indirect lock (part of an infinity lock),
     *     we must actually perform an UNLOCK on the direct lock for this resource.
     */",undetermined,no
11582,httpd,UNKNOWN,"/* if no versioning provider, decline the request */",undetermined,no
11583,httpd,UNKNOWN,/* ask repository module to resolve the resource */,undetermined,no
11584,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11585,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11586,httpd,UNKNOWN,/* remember the pre-creation resource state */,undetermined,no
11587,httpd,UNKNOWN,/* parse the request body (may be a version-control element) */,undetermined,no
11588,httpd,UNKNOWN,/* note: doc == NULL if no request body */,undetermined,no
11589,httpd,UNKNOWN,/* get the version URI */,undetermined,no
11590,httpd,UNKNOWN,/* get version URI */,undetermined,no
11591,httpd,UNKNOWN,/* Check request preconditions */,undetermined,no
11592,httpd,UNKNOWN,"/* ### need a general mechanism for reporting precondition violations
     * ### (should be returning XML document for 403/409 responses)
     */",undetermined,no
11593,httpd,UNKNOWN,"/* if not versioning existing resource, must specify version to select */",undetermined,no
11594,httpd,UNKNOWN,/* cannot add resource to existing version history */,undetermined,no
11595,httpd,UNKNOWN,"/* resource must be unversioned and versionable, or version selector */",undetermined,no
11596,httpd,UNKNOWN,"/* the DeltaV spec says if resource is a version selector,
         * then VERSION-CONTROL is a no-op
         */",undetermined,no
11597,httpd,UNKNOWN,"/* set the Cache-Control header, per the spec */",undetermined,no
11598,httpd,UNKNOWN,/* no body */,undetermined,no
11599,httpd,UNKNOWN,/* Check If-Headers and existing locks */,undetermined,no
11600,httpd,UNKNOWN,/* Note: depth == 0. Implies no need for a multistatus response. */,undetermined,no
11601,httpd,UNKNOWN,"/* if in versioned collection, make sure parent is checked out */",undetermined,no
11602,httpd,UNKNOWN,/* parent_only */,undetermined,no
11603,httpd,UNKNOWN,/* attempt to version-control the resource */,undetermined,no
11604,httpd,UNKNOWN,/*undo*/,undetermined,no
11605,httpd,UNKNOWN,/*unlock*/,undetermined,no
11606,httpd,UNKNOWN,/* revert writability of parent directory */,undetermined,no
11607,httpd,UNKNOWN,/*undo*/,undetermined,no
11608,httpd,UNKNOWN,/*unlock*/,undetermined,no
11609,httpd,UNKNOWN,/* just log a warning */,undetermined,no
11610,httpd,UNKNOWN,"/* if the resource is lockable, let lock system know of new resource */",undetermined,no
11611,httpd,UNKNOWN,"/* The resource creation was successful, but the locking failed. */",undetermined,no
11612,httpd,UNKNOWN,/* notify lock system that we have created/replaced a resource */,undetermined,no
11613,httpd,UNKNOWN,"/* The dir creation was successful, but the locking failed. */",undetermined,no
11614,httpd,UNKNOWN,"/* set the Cache-Control header, per the spec */",undetermined,no
