ID,projectname,classification,Abstract,label
898,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// try a null value,no
899,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now extrapolate based on label height and unit height...,no
900,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// another test...,no
901,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// end period is not in original series // this is first item AFTER end period // so this is last item BEFORE end,no
902,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// remove plot2, but plot1 is removed instead",no
903,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// the reverse transformed value will be in the start of the // next non-excluded and non-exception segment,no
904,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// x number format,no
905,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// MIDDLE: check d1, d2 and d3",no
906,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// format string...,no
907,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Add last point @ y=0 for fillPath and close path,no
908,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// x date format,no
909,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// suppresses compiler warning,no
910,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// y number format,no
911,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add an entity for the item...,no
912,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// orientation...,no
913,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/////////////////////////////////////////////////////////////////////////// // From SeriesDataset ///////////////////////////////////////////////////////////////////////////,no
914,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create subplot 2...,no
915,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// null will be returned,no
916,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// TBLRC // 11010 - top, bottom and right",no
917,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//yAdj = -descent - leading + (float) bounds.getHeight();,no
918,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add the subplots...,no
919,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// the actual panning occurs later in the mouseDragged()  // method,no
920,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// separatorPaint,no
921,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//apply upper margin by increasing upper bound:,no
922,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 11001,no
923,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now get the data and plot it (the visual representation will depend // on the m_Renderer that has been set)...,no
924,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelBackgroundPaint,no
925,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// for item labels, we have a special case because there is the // possibility to draw (a) the regular item label near to just the // upper y-value, or (b) the regular item label near the upper y-value // PLUS an additional item label near the lower y-value.",no
926,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// axisOffset...,no
927,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// Absolute value, since the relative x // positions are reversed for horizontal orientation",no
928,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 00000 - no items,no
929,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// request with a negative index,no
930,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// columnRenderingOrder...,no
931,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// try negative row index,no
932,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainAxes...,no
933,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check independence,no
934,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// work out the number of periods to skip for labelling,no
935,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////////////////// // private attributes ////////////////////////////////////////////////////////////////////////////,no
936,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 11110,no
937,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//turn off anti-aliasing when filling rectangles,no
938,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw shared domain axis...,no
939,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// adjust the drawing area for the plot insets (if any)...,no
940,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 11101,no
941,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* shape filled = */,no
942,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// check handling when the dataset is a regular XYDataset, not an // XYZDataset...",no
943,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get the previous data point...,no
944,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rendering order...,no
945,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate the data area...,no
946,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainAxisLocations...,no
947,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// CASE 2 - object is mutable AND PublicCloneable,no
948,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 11100,no
949,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// try a default instance,no
950,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// renderers...,no
951,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// forces recalculation of the axis range,no
952,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// datasetToRangeAxisMap...,no
953,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// closeTickPaint,no
954,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeAxes...,no
955,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// fake a dataset change event to update axes...,no
956,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeAxisLocations...,no
957,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// some setup...,no
958,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// datasetToDomainAxisMap...,no
959,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get a list of keys...,no
960,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check independence,no
961,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//first tick of group; create label text,no
962,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// annotations,no
963,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// handle panning if we have a start point,no
964,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the arrow...,no
965,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// is there an alignment adjustment to be made?,no
966,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeGridlinePaint,no
967,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Generate the grid,no
968,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// outerSeparatorExtension,no
969,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// delegate argument checking to XYDataItem...,no
970,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeGridlineStroke,no
971,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"/* From outlier array sort out which are outliers and put these into         * an arraylist. If there are any farouts, set the flag on the         * OutlierListCollection         */",no
972,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainGridlineStroke,no
973,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* Rectangle2D hotspot = */,no
974,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rowRenderingOrder...,no
975,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get the data point...,no
976,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainGridlinesVisible,no
977,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// a key that hasn't been mapped should return the default group,no
978,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// background range markers...,no
979,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// this should never happen with the existing code, but throw // an exception in case future changes make it possible...",no
980,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeCrosshairValue,no
981,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// default is to notify listeners when the // chart changes,no
982,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//parameter value is < -10 //calculate log using positive value:,no
983,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// starts at the front, finishes at the back (going // around the left side)",no
984,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelGenerator,no
985,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"/*         * we assum super is always initialized to all-zero matrix, so the         * total sum should be 0 upon initialization. However, we set it to         * Double.MIN_VALUE to get the same effect and yet avoid division by 0         * upon initialization.         */",no
986,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeCrosshairVisible,no
987,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// starts at back, finishes at front (CLOCKWISE)",no
988,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// background domain markers,no
989,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// override default,no
990,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// foreground range markers...,no
991,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// special case where the lowest x-value is >= xLow,no
992,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// foreground domain markers,no
993,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */,no
994,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeCrosshairStroke,no
995,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// make sure there are no exceptions,no
996,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainCrosshairRowKey,no
997,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//return toTimelineValue(dateDomainValue.getTime());,no
998,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// weight,no
999,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// work out if scaling is required...,no
1000,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add a second renderer with the same index as dataset2, now it will // be used",no
1001,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// don't zoom unless the mouse pointer is in the plot's data area,no
1002,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//calculate power using positive value; then negate,no
1003,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create a new space object if one wasn't supplied...,no
1004,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check for independence,no
1005,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// define the default locations for up to 8 axes...,no
1006,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainCrosshairColumnKey,no
1007,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//// SERIES OUTLINE PAINT ////////////////////////////,no
1008,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// fixed range axis space...,no
1009,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// ****************************************************************** //  More than 150 demo applications are included with the JFreeChart //  Developer Guide...for more information, see: // //  >   http://www.object-refinery.com/jfreechart/guide.html // // ******************************************************************",no
1010,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// crosshairDatasetIndex,no
1011,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// send a dataset change event to self...,no
1012,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// shadowGenerator,no
1013,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// axis line paint...,no
1014,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainCrosshairStroke,no
1015,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// adjust the drawing area for the plot insets (if any)...,no
1016,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// should get IllegalArgumentException for negative index,no
1017,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// try a dataset with a single value,no
1018,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//parameter value is <= 0 //use as-is,no
1019,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// don't need to do anything,no
1020,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// we didn't get an exception so all is good,no
1021,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// the x value is not within the axis range,no
1022,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// correct outcome,no
1023,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// should be equal...,no
1024,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// dial outline paint,no
1025,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//this.chartPanel.isRangeZoomable()) {,no
1026,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add a second dataset,no
1027,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get the current data item...,no
1028,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelFont,no
1029,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check second argument less than first argument,no
1030,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelPaint,no
1031,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check index == getItemCount() throws exception,no
1032,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// we should be able to give a dataset an arbitrary index,no
1033,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if the plot area is too small, just return...",no
1034,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if multiple axes are mapped, the first in the list should be // returned...",no
1035,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Set XOR mode to draw the zoom rectangle,no
1036,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// we should be able to give a renderer an arbitrary index,no
1037,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// outline paint,no
1038,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainGridlinePaint,no
1039,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// are we using the chart buffer?,no
1040,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add a second dataset,no
1041,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// collect entity and tool tip information...,no
1042,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add a second dataset,no
1043,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw average - SPECIAL AIMS REQUIREMENT,no
1044,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// toolTipGenerator,no
1045,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// only draw if we have good values,no
1046,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// wrong outcome,no
1047,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// adjust the drawing area for plot insets (if any)...,no
1048,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// drawBorder,no
1049,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// can we pan this plot?,no
1050,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tick label paint,no
1051,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// force a redraw // new entity code...,no
1052,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeGridlineStroke,no
1053,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// update the linking line target for later // add an entity for the pie section,no
1054,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now map the dataset to the second xAxis,no
1055,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// XYDataset only provides methods for reading a dataset...,no
1056,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tick label font,no
1057,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// remove the point i-periodCount out of the rolling sum.,no
1058,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// value paint,no
1059,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check if there are any values earlier than specified by the history // count...,no
1060,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// value font,no
1061,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// set up some objects...,no
1062,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// needle paint,no
1063,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// set a theme using the new shadow generator feature available in // 1.0.14 - for backwards compatibility it is not enabled by default,no
1064,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//stroke,no
1065,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Draw the new zoom rectangle...,no
1066,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tick label format,no
1067,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// setTickValues was missing from ColorPalette v. 0.96 //colorPalette.setTickValues(this.axis.getTicks());,no
1068,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//alpha,no
1069,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// allowDuplicateValues,no
1070,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// stroke,no
1071,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// value 1,no
1072,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw border,no
1073,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// since the items are ordered, we could be more clever here and avoid // iterating over all the data",no
1074,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//paint,no
1075,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// as a class variable, initializes == 0",no
1076,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tick paint,no
1077,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// END: check d3 and d4,no
1078,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// meter angle,no
1079,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add the subtrahend's points to the polygon in reverse,no
1080,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//key,no
1081,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// stop listening for changes to the existing chart,no
1082,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row keys...,no
1083,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/// we have rotation,no
1084,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//get positive exponent //create multiplier value //multiply, round up, and divide for bound value:",no
1085,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// change the generator and make sure it only affects p1,no
1086,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//outlineStroke,no
1087,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// secondary RangeAxes...,no
1088,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// baseSectionOutlineStroke,no
1089,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the axis label (note that 'state' is passed in *and* // returned)...,no
1090,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// roseCenterPaint,no
1091,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create the plot...,no
1092,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rosePaint,no
1093,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// first determine the size of the chart rendering area...,no
1094,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Reset to the default 'overwrite' mode,no
1095,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// interiorGap,no
1096,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// interiorGap...,no
1097,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// extent,no
1098,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelGap,no
1099,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// BAR X,no
1100,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// sectionPaint,no
1101,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// additional dataArea modifications //check whether modification is,no
1102,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// circular,no
1103,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// another empty series,no
1104,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ignoreNullValues,no
1105,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 00100 - left item only,no
1106,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// direction,no
1107,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now get the data and plot it (the visual representation will depend // on the renderer that has been set)...,no
1108,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// sectionPaintMap,no
1109,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Create the color-change dialog,no
1110,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// sectionOutlineStrokeList,no
1111,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row 3,no
1112,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// baseSectionOutlinePaint,no
1113,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// CASE 2 : Comparing to another TimePeriod object // -----------------------------------------------,no
1114,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// sectionOutlinePaintList,no
1115,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/////////////////////////////////////////////////////////////////////////// // New Methods ///////////////////////////////////////////////////////////////////////////,no
1116,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row keys...,no
1117,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// when the dataset contains no series, we expect the value range to  // be null",no
1118,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelOutlineStroke,no
1119,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// separatorsVisible,no
1120,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// super.drawSecondaryPass(g2, plot, dataset, pass, series, item, // domainAxis, dataArea, rangeAxis, crosshairState, entities);",no
1121,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 11111 - all,no
1122,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelOutlinePaint,no
1123,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// when the dataset contains one or more series, but those series  // contain no items, we expect the value range to be null",no
1124,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// shadowPaint,no
1125,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// newestAt takes value previously held // by oldestAT,no
1126,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// shadowYOffset,no
1127,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// outlineVisible,no
1128,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//get log10 version of lower bound and round to integer:,no
1129,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// try a customised instance,no
1130,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// links visible,no
1131,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// verify various indices inside a segment are the same segment,no
1132,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// maximumLabelWidth,no
1133,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// toolTipGenerator,no
1134,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// explodePercentages,no
1135,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)         * @see org.jfree.chart.axis.LogarithmicAxis#switchedLog10(double)         */",no
1136,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelShadowPaint,no
1137,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we suppress shadow generation, because PDF is a vector format and // the shadow effect is applied via bitmap effects...",no
1138,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// backgroundImage,no
1139,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 11011,no
1140,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */,no
1141,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//this.minimumRangeValue.addModifyListener(this); //this.minimumRangeValue.addVerifyListener(this);,no
1142,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// backgroundImageAlignment,no
1143,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// handle transparency and compositing.,no
1144,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// startAngle,no
1145,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// a list to store the series index and bar region, so we can draw // all the labels at the end...",no
1146,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// direction,no
1148,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// shadowGenerator,no
1149,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get the relevant source coordinate given the plot orientation,no
1150,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// outlinePaint,no
1151,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// store the current time zone,no
1152,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// axisLinePaint,no
1153,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// previous data point...,no
1154,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that the URL generator has been cloned,no
1155,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// The following alternative is only supported in JDK 1.4 - we support // JDK 1.3.1 onwards // setItemLabelsVisible(Boolean.valueOf(visible));,no
1156,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// urlGenerator,no
1157,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//addException(exceptionDate.getTime());,no
1158,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// linkMargin,no
1159,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Process outliers. Each outlier is either added to the // appropriate outlier list or a new outlier list is made,no
1160,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelLinkStroke,no
1161,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we use ValueMarker for the tests, because we need a concrete // subclass...",no
1162,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeGridlinesVisible,no
1163,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// only needed if calculating percentages,no
1164,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// legendItemShape,no
1165,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// offset the start of the box if the box width is smaller than the // category width,no
1166,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that the URL generator has been cloned,no
1167,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// long result = calendar.getTimeInMillis(); // won't work with JDK 1.3,no
1168,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// legendLabelGenerator,no
1169,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// when the dataset contains no series, we expect the value range to  // be null",no
1170,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// autoPopulateSectionOutlineStroke,no
1171,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// the clone references the same dataset as the original,no
1172,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// autoPopulateSectionOutlinePaint,no
1173,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// plot is likely registered as a listener with the existing axis...,no
1174,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */,no
1175,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create a dataset...,no
1176,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that zero items are ignored if requested,no
1177,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get two consecutive segments for various tests,no
1178,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// outlineStroke,no
1179,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// submit the current data point as a crosshair candidate,no
1180,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that null items are ignored if requested,no
1181,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we can't use the following valueOf() method, because it // won't compile with JDK1.4 // this.colorsPool.get(Integer.valueOf(awtColor.getRGB()));",no
1182,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// change the generator and make sure it only affects p1,no
1183,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// this should have been defined as a boolean primitive, because // allowing null values is a nuisance...but it is part of the final // API now, so we'll have to support it.",no
